comment,noun,adj,verb
"하.. 언제 오타 안내지 ㅠㅠ
00:51 - 2000년이 아니라 2009년 입니다... ㅠㅠ","['언제', '오타', '안내']","['아니다', '이다']",[]
"당시에 프라다폰 썼는데 진짜 디자인은 갑오브 갑이었습니다. 지금봐도 촌스럽지않고 예쁘네요. 이후의 G2도 정말 잘만든 폰이었는데..
저 다운받아서 컬러로 보이는 앱들도 설정으로 흑백으로 바꿀 수 있습니다. 다만 원래 앱의 디자인이 아니라 내장 기본디자인 중 택해서 바꿔야하죠. 가령 카톡은 말풍선 모양으로 바꾼다던지 등이요.","['당시', '프라다폰', '디자인', '갑', '오브', '지금', '촌', '이후', '정말', '잘만', '폰', '다운', '컬러', '앱', '설정', '흑백', '다만', '원래', '앱', '디자인', '내장', '기본', '디자인', '중', '택해', '가령', '카톡', '말풍선', '모양']","['예쁘다', '있다', '아니다', '야하다']","['써다', '가다', '보다', '않다', '이다', '받다', '보이다', '바꾸다', '바꾸다', '바꾸다']"
시대를 앞서 갔는데... 링크보면 지금도 가지고 싶어,"['시대', '앞서', '링크', '지금', '가지']",[],"['가다', '보다', '싶다']"
10년전 제품를 사고싶게 만드는 잇섭의 초능력!ㅎㅎㅎ,"['제품', '섭', '초능력']",[],"['사다', '만들다', '잇다']"
13:28김칰ㅋㅋㅋ좀ㅋㅋㅋㅋ줄ㅋ랰ㅋㅋㅋㅋㅋㅋㅋ,['김치'],[],[]
"잇섭형 영상보면서 느끼는건데 영상비율이 난 너무 좋아
노트10 쓰는데 다른 영상들은 풀화면으로보면 짤리는 부분이 많은데 형 영상은 거의 없다시피해서 너무 좋아ㅎㅎ","['섭', '영상', '영상', '비율', '난', '노트', '다른', '영상', '풀', '화면', '짤리', '부분', '형', '영상', '거의']","['좋다', '많다', '없다', '좋다']","['잇다', '보다', '느끼다', '쓰다', '보다', '하다']"
1:23 시리야 가만히있어...,['시리'],['있다'],[]
""" Life was good """,[],[],[]
엘지폰 참 응원했는데 벨벳 소프트웨어 상태 보고 더이상 쉴드 치기조차 지쳐버린.. 엘지는 윗물을 싹 갈아야되는데 전혀 안될거 같네요 정말 아쉬워요,"['엘지', '폰', '응원', '벨벳', '소프트웨어', '상태', '보고', '이상', '쉴드', '치기', '엘지', '물', '싹', '전혀', '정말']","['안되다', '같다', '아쉽다']","['차다', '하다', '지치다', '버리다', '갈다', '되다']"
김치좀줄래 ㅋㅋㅋㅋㅋ 잇섭님 잘보고갑니다,"['김치', '섭']",['좋다'],"['잇다', '보다', '가다']"
