닉네임,댓글,좋아요수,날짜
lazysun,"그럼 무농사 살리는 취지에 동치미 집에서 담그는법 알려주시면 안될까요?
슈돌보면 윌리엄이 맨날 동치미 찿아서 먹고싶드라구요.
김치는 담그는데 동치미는 모르겠더라구요. ㅎㅎ
동치미에 국수 말이해서 먹는거 만들어도 될듯ㅎ",171개,2020. 5. 4.
jabankong,무트코인 떡락때문에 힘들 무 농가를 위한 영상이라니 당신은 도덕책..,275개,2020. 5. 4.
파란마녀,"양파농가 파농가 무농가 힘들다고 하는데
막상 장보러 가면 가격이 저렴하지 않다는거...",175개,2020. 5. 4.
코랄해코랄,"진짜 요알못이 만들어 먹어 본 후기
1. 고기 사러 나가기 귀찮아서 고기 없이 만들었는데 맛있어요 근데 확실히 고기가 있으면 19372배 더 맛있을 것 같아요.
2. 저같은 요알못은 고추장, 설탕 물 졸이고 넣지 마시고 그 전에 한꺼번에 넣으세요. 안그럼 준비하다가 저처럼 태워먹어요 ^^
3. 맛 봐가면서 밥 넣으세요. 안그럼 저처럼 양조절 실패해서 1인분 만들려다 3인분 만들어요.
4. 진짜 지글지글 소리 날 때 불 끄지 마세요. 밑에 봐가면서 불 끄세요. 지글지글 소리 나도 밑에 누룽지 생겨요.
5. 깍두기 없고 총각김치 있으신 분 잘게 자르셔서 해먹어보세요. 제가 그랬거든요. 대신 가위로 자를 때 10배의 힘이 들어가는 것 같아요. 오지게 안잘리고 크기는 10배거든요ㅠ

전 좀 태워먹었지만 이건 이거대로 맛있어요 꼭 해먹어보세요 그렇게 어렵지 않아요 설거지거리가 한 무덤일뿐..",96개,2020. 5. 4.
미셸하비스타,"오~!! 대도식당 버전 깍두기 볶음밥인거죠?
저 엄청 좋아하는데 집에서 해볼 생각은 못했네요.
내일 도전입니다~~~",5개,2020. 5. 4.
빠넘의게임채널rapidman,국밥 포장하면 같이 싸주시는 말랑말랑한 깍두기로 만들어도 괜찮을것 같아요,201개,2020. 5. 4.
TiffanyC,"무를 말리는 법과
무 말랭이?
말린 무 김치 만드는것도 가르쳐 주세요

프로그램 잘 보고 있어요
감사합니다",5개,2020. 5. 4.
디센트,김치가 신게 얼마나 중요하면 해시태그까짘ㅋㅋㅋㅋㅋㅋㅋ깍두기는 무조건 푹 익혀야겠네요 ㅋㅋㅋㅋㅋㅋ,140개,2020. 5. 4.
AutieTortie,"I can see why so many people love him, he's adorable! And he doesn't make you feel guilty for not using the right ingredients or not having the right equipment. Cooking with what you got is a skill that's worth learning.",67개,2020. 5. 4.
최현서,"영상에 지나가듯이 급식 출하 농가 얘기가 나왔는데.. 진짜 힘들어요ㅠ 저희집은 딸기 하는데 개학을 못해서 제철인 겨울,봄이 다 지나가서 어쩔 수 없이 마트에서 팔아요. 수익이 작년의 10%도 안됩니다.. 딸기 많이 싸니까 꼭 드셔보세요 급식으로 출하하는 모든 채소,과일 등은 무농약이에요. 마트가면(특히 농협) 무농약 마크 있는거 사서 드셔주세요. 가격 차이 거의 안나요. 급식 출하하는 농가들 도와주세요.

딸기 비싸다고 하시는 분들 있는데 맞아요 비싸요
근데 순수익은 최저임금보다 적은거 아세요?
급식으로 1kg 약 12000원으로 나갑니다
마트로 800g 약 5000원으로 나갑니다
하루 평일 기준 약 100개정도 마트에서 나가면 50만원이에요
많은것 같나요? 

우리농장만 마트에 내놓는게 아니라서 100개 안나가고요.
마트에서 수수료 20% 떼어갑니다.
인건비 들고요.
심지어 딸기는 11월~5월 까지만 합니다. 나머지 달은 수익이 없어요.

""꽃 따기, 잎 따기, 소독하기, 딸기 따기, 딸기 담기, 마트에 가져다 놓기, 부수적인 잡일"" 이렇게나 많이 일하고 얻는게 그정도라면 얼마나 적은건지 아시겠나요?

깍두기 볶음밥 영상에서 딴소리해서 죄송해요",175개,2020. 5. 4.
KikiTube,10:34 안부,21개,2020. 5. 4.
이재호,오늘 저는 쉬고 와이프는 일해서 제가 저녁을 뭘해줄까.. 고민하는데 떠서 바로 했습니다. 너무 맛있습니다! 감사합니다!,40개,2020. 5. 4.
직장인의요리JYCOOK,"6:53 대파소비를 늘리기위한 백종원님의 빅피쳐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
백종원님의 큰뜻에 도마를 탁 치고 갑니다",48개,2020. 5. 4.
오늘한잔간단음료만들기todayonedrink,"2:12 무농가를 살리시려는 갓종원 선생님의 노력과 이유!! 
감동입니다ㅠㅜ",36개,2020. 5. 4.
후나쿠킹HooNaCooking,"요리못하는 분들 생각해서 
자세하게 설명해주시는 백주부님
항상 감사합니다
그는 그저 빛 입니다",35개,2020. 5. 4.
YeonheeLee,해외에 있는 팀원인데 코로나 땜시 집에만 처박혀있어야해서 한인마트 가기가 힘들어요ㅠㅠㅠㅠ,52개,2020. 5. 4.
박팀킬요원,"농가를 위해 힘쓰시는 대표님
대단하십니다 ^^",21개,2020. 5. 4.
박진호,10:33 깜뺙이 없이 훅 들어오시네유,10개,2020. 5. 4.
끌로야,"올라온 영상을 보고 만들려고 틀었는데 영상이 사라졌고 배고픈 나는 참지 못하고 기억나는대로 만들어먹었다 이제 보니 고추장이 빠졌었다. 조금 뭔가 슴슴한 듯 했지만 맛있게 잘 먹었다. 
영상 감사합니다👍",61개,2020. 5. 4.
사람,"편집 미쳤는데..?? 편집자님 잘 살아계시죠...???ㅋㅋㅋㅋㅋ
멘탈은 괜찮으신지..ㅋㅋㅋㅋㅋㅋㅋ",22개,2020. 5. 4.
김진석,깍두기 보끔밥   캬아~ 맛있겠다!   젤 좋아하는 소고기 묵고싶은데 득템 ^^ 침이 고인다...! 아휴~   진짜 묵고싶다!,2개,2020. 5. 4.
아기리트리버의코미디쇼PuppyComedyShow,여러분 이거 따라하세요. 저희 맨날 회사에서 나오는데 맛없어요. 근데 영상올라오자마자 아무생각없이 했는대. 역시 백사부 미쳤쥬 짱맛존맛미친맛♡,31개,2020. 5. 4.
코랄해코랄,백종원님 영상 찍으실 때 꼭 불세기도 알려주세요ㅠㅠ 진짜 요알못은 불 세기 몰라서 다 태워먹고 그러거든요 제발 불세기도 알려주세요,6개,2020. 5. 4.
홍윤석,대표님 깍두기가 셔야하는데 연휴라서 제가 쉬었어여 그럼 깍두기 대신에 저 써도 되나요?,30개,2020. 5. 4.
JOYHAN,밥넣기 전 색깔 시뻘검.. 앗 망했다ㅠㅠㅠ 밥 넣고 한숫갈 퍼먹고 상투스 울렸어여...,0개,2020. 5. 4.
김태웅,와 ㅋㅋㅋ 진짜 먹고싶었어,6개,2020. 5. 4.
50대몸짱TV,캬~ 등심도 같이 땡기네요 월욜부터 ^^,12개,2020. 5. 4.
명지맛집똥똥찐TVMyeongjiRestaurant,"저희 회사 깍두기 볶음밥해주는데 
이영상 보여드려야 겠네 ㅜㅜ",2개,2020. 5. 4.
JuliaK,깍두기 또 만들러 갑니다...총총,5개,2020. 5. 4.
남편의식탁HusbandsCuisine,깍두기 당장 밖에 내놔야 겠네요ㅋㅋ,4개,2020. 5. 4.
수라,큰도 식당 깍두기 볶음밥 맛있어서 주로 먹긴 했었는데 ㅎㅎㅎ,4개,2020. 5. 4.
GYURIKIM,4:06 깨알 편집자님 센스 진짜 인정이요 ㅋㅋㅋㅋ,0개,2020. 5. 4.
1지훈이의세상,소고기가아니고한우소고기썻다......망아류ㅠㅠㅠㅠㅠ,0개,2020. 5. 4.
박창현,백종원님 왜 인생설렁탕집에는 깍두기가 없는건가요?ㅜㅜ 개인적으로 설렁탕에는 깍두기라 생각하는데 배추김치밖에 없어서 아쉬웠습니다ㅠ,4개,2020. 5. 4.
DukKueHwang,10:34 순간 당황했네;,1개,2020. 5. 4.
PigletStudyYoutubeChannel,Thank you very much for the Eng subtitles. I really appreciate that!!!!,0개,2020. 5. 4.
TejasD,"thanks for the captions, love your tips!!! will try this with homemade kkakdugi soon",0개,2020. 5. 4.
TerryKim,대도식당 ㅋㅋㅋ,2개,2020. 5. 4.
