comment,noun,adj,verb
"안녕하세요! 
오늘은 사회적 거리두기 봄나들이 브이로그를 들고왔습니다!


낯선 사람과 접촉하지 않는, 마주치지 않는 코스를 짜서 다녀왔는데요.
집에서 차로, 숙소에서 차로 갈때 등 실내에서 야외로 갈때 
마주치는 사람은 없었지만 무조건 마스크를 착용했구요.
이동과 식사, 숙박을 모두 비접촉, 비대면 방식으로 진행했습니다 :)  
어떠한 방법이였는지, 자세한 내용은 영상을 확인해주세요!


하루빨리 이 사태가 해결되어서 모두들 웃으며 마스크없이
거리의 바람을 만끽할 수 있는 날이 왔으면 좋겠네요.
다들 면역력 잘 챙기시고 건강하세요! 


오늘도 영상 봐주셔서 감사합니다 🙏
다음 영상에서 또 만나요 !","['오늘', '사회', '거리', '두기', '봄', '나들이', '브이', '로그', '낯선', '사람과', '접촉', '코스', '집', '차로', '숙소', '차로', '실내', '야외', '사람', '무조건', '마스크', '착용', '이동', '식사', '숙박', '모두', '비', '접촉', '비대', '방식', '진행', '방법', '내용', '영상', '확인', '사태', '해결', '모두', '마스크', '거리', '바람', '만끽', '날', '면역', '오늘', '영상', '다음', '영상']","['안녕하다', '없다', '어떠하다', '자세하다', '있다', '좋다', '건강하다']","['들다', '오다', '하다', '않다', '마주치다', '않다', '짜다', '다녀오다', '갈다', '갈다', '마주치다', '하다', '하다', '이다', '해주다', '되어다', '웃다', '하다', '오다', '들다', '자다', '챙기다', '보다', '감사하다', '만나다']"
please make the subtitles a little bit bigger! it’s hard to read on phone,[],[],[]
영상만 봐도 힐링이 되는 기분 ㅠㅠ 확실히 원해서 집에 박혀있는 거랑 뭔가 반강제적으로 집에 박혀있는 건 다른 것 같아요..파워 집돌이지만 괜히 나가고 싶어지는..,"['영상', '힐링', '기분', '집', '뭔가', '강제', '집', '건', '다른', '파워', '집', '돌이']","['확실하다', '원하다', '같다']","['보다', '되다', '박히다', '박히다', '나가다', '싶다']"
"저도 ㅋㅋ 집순인데 오히려 더 답답해지는 
코로나가 집순이를이긴다아..","['집순', '오히려', '코로나', '집', '순이']",['답답하다'],['이기다']
광릉수목원에서 도로 타고 쭉 가면 스타벅스... 진접 우리 동넨데...?? 다또아님 영상에 등장하다니 왜 이렇게 감격스럽죠ㅠㅠㅠㅠ 매일 보던 풍경인데도 다른 사람의 관점으로 보는 것 같아서 너무 신기해요ㅎㅎㅎ,"['광릉', '수목원', '도로', '타고', '쭉', '가면', '스타벅스', '진접', '우리', '동네', '영상', '등장', '감격', '매일', '풍경', '도', '다른', '사람', '관점']","['아니다', '스럽다', '같다', '신기하다']","['하다', '보다', '보다']"
지짜.. 너무 답답해요 ㅜㅜㅜ 무료하고ㅠㅠㅠ😭,['무료'],['답답하다'],"['지다', '짜다']"
언니 진짜 항상 응원하는거 알죠? 사랑해요♥,"['언니', '진짜', '항상', '응원', '알', '사랑']",[],"['하다', '하다']"
나는 집콕하고 있는데ㅠㅠㅠ 저도 나중에 호캉스나 갈까봐요ㅠㅠ,"['집콕', '나중', '호캉스']",['있다'],['갈다']
언니 남자친구랑 가신건가용~~?😍,"['언니', '남자친구', '가용']",[],['가다']
다또아님 정말 사회적 거리두기 대박이시네요~~💗💗 멋져요~~  고마워요~~ 잘 봤어요~~🙋‍♀️🙋‍♀️,"['정말', '사회', '거리', '두기', '대박']","['아니다', '멋지다', '고맙다']","['자다', '보다']"
다또아님🥰❤️ 진챠 사랑둥이 그 자체자나요! 선댓후감상 함니다 히히히 늘 애정하고 사랑해유 ✨❤️❤️,"['진챠', '사랑둥이', '자체', '선', '후', '감상', '히히히', '애정', '사랑', '유']",['아니다'],"['자다', '하다', '하다']"
자푸..내최애 자푸 그란데에 자바칩4번추가 꿀맛🥰,"['최애', '데', '자바', '칩', '추가', '꿀맛']",[],"['푸다', '푸다']"
호~ 호텔 이쁘네요ㅎㅎ 또아님 피부 대박😲 저도 좁쌀로 고민인데🤣 써봐야 겠어요👍👍,"['호', '호텔', '피부', '대박', '좁쌀', '고민']","['이쁘다', '아니다']","['써다', '보다', '겠다']"
저도 차가 있으면 좋겠어용 ㅠㅠ 부러워여,[],"['차갑다', '있다', '좋다', '부럽다']",[]
Hi daddoa! love the setting of the video and thank you so much for English subtitles!! stay safe <3,[],[],[]
Annyeong daddoa I'm a big fan you from Indonesia🇮🇩❤,[],[],[]
또아님 오늘영상따라 초입 음향이 정말정말 좋네요!! 또아님 목소리가 또랑또랑 좋아요 ㅎㅎ👍👍,"['오늘', '영상', '초입', '음향', '목소리']","['아니다', '좋다', '아니다', '좋다']",['따르다']
진짜.. 요즘 나가고 싶어도 불안해서 못나가가고 회사 집 반복이였어서 지쳤는데 언니덕분에 힐링했어요♡ 그래두 아직 위험하니까 꼭꼭 조심하세용~ 언니는 소중하니까요~😍😍😍,"['진짜', '요즘', '회사', '집', '반복', '덕분', '힐링', '꼭꼭', '언니']","['불안하다', '위험하다', '소중하다']","['나가다', '싶다', '나가다', '이다', '지치다', '하다', '조심하다']"
"영상 너무 기다렸어요!!! 
호텔에서 입으신 잠옷 정보좀 알려주세요 너무 예뻐요😍
다또아님이 입어서 예쁜건가?😅","['영상', '호텔', '잠옷', '정보', '건가']","['예쁘다', '아니다', '예쁘다']","['기다리다', '입다', '알다', '입다']"
항상 좋은영상감사합니다❤️,"['항상', '영상']",['좋다'],['감사하다']
"영상 너무 바람직하고 재밌고... 좋아요😭😭
그냥 외부외출 없이 집에만 있는 사람인데 저도 가보고 싶어요🤣 밑대댓글에 싸우셔서 분량지웠다는것두 너무 귀엽고 잘보고가요ㅋㅋㅋㅜㅠㅠㅠ😂","['영상', '그냥', '외부', '외출', '집', '사람', '밑', '댓글', '분량']","['바람직하다', '재밌다', '좋다', '있다', '귀엽다']","['가보다', '싶다', '싸우다', '지우다', '보다']"
Can you do the makeup room tour?  Please introduce your makeup zone carefully.,[],[],[]
인스타보고 바로 달려왔어용~!!,"['인스타', '보고', '바로']",[],['달려오다']
에휴 또 영상 잘 안 올라오시네 .. 기다리다 지침🤦‍♀️,"['영상', '지침']",[],"['자다', '올라오다', '기다리다']"
"다또아님 영상기다리고있었어요 ㅠㅠ
자주올려주세요 ㅠㅠ","['영상', '자주']",['아니다'],"['기다리다', '올려주다']"
언니 자주 올려줘요 너무 보고싶었어요 사랑해요 ❤️,"['언니', '자주', '사랑']",[],"['올려주다', '보다', '하다']"
옙흐다 🥰,['옙흐'],[],[]
"ㄲ ㅑ 운전할때 넘 멋있는 여자 또아님,,❤️🥳 안전하면서도 알차게 나들이 갔다오셨네요! 저도 이제 슬슬 집순이모드가 한계에 도달했어용ㅋㅋㅋㅋㅋ 이런 나들이 너무 좋네요! 또아님 코로나 조심하시구 항상 건강하시구요 오늘 영상도 넘 힐링되었고 잘봤습니다! 사랑해용❤️","['운전', '여자', '나들이', '이제', '슬슬', '집', '순이', '모드', '한계', '도달', '나들이', '코로나', '항상', '오늘', '영상', '힐링', '사랑']","['멋있다', '아니다', '안전하다', '알차다', '이렇다', '좋다', '아니다', '건강하다']","['하다', '넘다', '가다', '하다', '조심하다', '넘다', '되어다', '보다', '하다']"
사랑해용 언니 전 언니 덕분에 웃어요😍,"['사랑', '언니', '언니', '덕분', '웃어요']",[],['하다']
잠옷 어디서 사셨는지 알수있을까요?!,['잠옷'],[],"['사다', '알다']"
보기만 해도 힐링되는 영상이네요 ㅎㅎ 미국사는 간호사인데 요즘 일상이 일 병원 일병원이에요 ㅠㅠ 미국에서도 다또아님 같은 분들이 늘어나서 이렇게 사회적 거리두기가 잘 시행되면 좋겟네요,"['보기', '해도', '힐링', '상이', '미국사', '간호사', '요즘', '일상', '병원', '병원', '미국', '사회', '거리', '두기', '시행']","['아니다', '같다', '좋다']","['되다', '늘어나다', '자다', '되다']"
I love how you edit your videos may I ask what app do you use in editing your videos?,[],[],[]
눈썹어디갓어욬ㅋㅋㅋ ㅠㅠ,"['눈썹', '어디', '어요']",[],[]
We missed youuuuu 💕💕💕💕💕💕,[],[],[]
혹시 오늘 산막사 칡냉면 가셨었나용??🌟 인사할려고 했는데 혹시 다또아님이 아닐까봐 못했는데 ㅠㅠ,"['혹시', '오늘', '산', '막사', '칡', '냉면', '인사', '혹시']","['아니다', '아니다']","['가다', '하다', '하다', '하다']"
ㅡㅜㅜㅜㅜㅜ,[],[],[]
오와 안녕하세요🥰🥰🙋‍♀️,[],['안녕하다'],[]
헐 저 포천 사는데 ... 언니가 다녀가셨다니 ㅠㅠ,"['포천', '언니']",[],"['헐다', '살다', '다녀가다']"
또아님~영상협업건으로 연락드리고 싶은데 메일주소 하나 남겨주심 감사하겠습니다^^,"['영상', '협업', '건', '연락', '메일', '주소', '하나', '주심']",['아니다'],"['드리다', '싶다', '남기다', '감사하다']"
"오랫만이예요~~~!
넘넘 반가워요 ~~🥰💜💜💜💜
어디서 구매하는지요?~^^","['만이', '구매']",['반갑다'],"['넘다', '넘다', '하다']"
이국주닮으셨어욥!!,"['이국주', '욥']",[],['닮다']
오잉 얼귤이 많이 바뀌셨네..ㅎㅎㅎ,"['오잉', '얼귤']",[],['바뀌다']
"안녕하세요 다또아입니다 :)

오늘은 제가 정말 어렸을때부터 팬이였던!!! 포니님의 맥 콜라보 런칭파티 현장을 담아왔어요!
다녀오기전 겟레디윗미부터 파티현장까지 담아왔는데요 -
너무 즐겁고 설렜던 시간이였습니다!

제가 뷰티블로그를 하던 시절부터 정말 팬이였던 포니님이라..처음에 포니님이 절 초대했을때 믿기지가 않았는데,
파티가 끝나고도 정말 잘 챙겨주셨어요…더 팬이 되어부렸어요 증말…지짜 갓포니,,,
아참 그리고 맥 포니 콜라보 제품은..!! 패키지도 패키지지만 제품력도 대박입니다…
리미티드 에디션이니까 얼른 쟁여놓기,,,!","['오늘', '정말', '팬', '포니', '맥', '콜라보', '런칭', '파티', '현장', '겟레디윗미', '파티', '현장', '시간', '뷰티', '블로그', '시절', '정말', '팬', '포니', '처음', '포니', '절', '초대', '파티', '정말', '팬', '증말', '포니', '맥', '포니', '콜라보', '제품', '패키지', '패키지', '제품', '대박', '리미', '티드', '에디', '션', '얼른', '쟁']","['안녕하다', '이다', '즐겁다', '설레다', '이다']","['어리다', '이다', '담다', '오다', '다녀오다', '담다', '오다', '이다', '하다', '이다', '하다', '믿다', '않다', '끝나다', '자다', '챙기다', '되어다', '부리다', '지다', '짜다', '차다', '놓다']"
"3-4주에 하나씩 올리는건 스스로 봐도 아닌 것 같다고 하시며, 1주일에 한 개씩은 올리는 유투버 모드로 돌아 오신대놓고 또 똑같이 무한 반복... 인스타는 부지런히 하시는 것 같은데 (물론 인스타가 좀 더 소통하기 쉽다고해도..)","['주', '하나', '스스로', '주일', '개', '유투', '버', '모드', '오신', '무한', '반복', '인스타', '인스타', '소통', '해도']","['아니다', '같다', '부지런하다', '같다']","['올리다', '보다', '하다', '하다', '올리다', '돌다', '하다', '하다', '쉬다']"
1주일에 한번은 올린다고 말씀하시고 이번에도 안지키시네요 구독자와의 약속은 지켜도그만 안지켜도그만인건가요 100만이넘는 구독자를 가지고있으신분으로 보기는 너무 책임감이없는모습이네요,"['주일', '한번', '올린다', '말씀', '이번', '독자', '약속', '만인', '건가', '독자', '신분', '보기', '책임감', '모습']",['없다'],"['하다', '지키다', '지키다', '지키다', '가다']"
1주일 1영상 하신다면서요 매번 촬영했다 편집했다 말씀 하면서 왜..,"['주일', '영상', '매번', '촬영', '편집', '말씀']",[],"['하다', '하다', '하다', '하다']"
"그냥 유튜브 하지마세요 약속도 안 지키고 뭐하자는거임ㅋㅋ
(인스타그램 활동은 잘하시네요ㅋㅋㅋㅋ)","['그냥', '유튜브', '약속', '임', '인스타그램', '활동']",[],"['하다', '말다', '지키다', '하다', '하다']"
인스타 보니 촬영도 다니고 바쁘시던데 왜 유튜브는 한달에 한개씩 올라와요? 본인도 느끼는게 있어 주마다 올리기로 맘 먹고 세이브 영상 비축해뒀다면서요,"['인스타', '촬영', '유튜브', '달', '개', '본인', '주마', '맘', '세이브', '영상', '비축']","['바쁘다', '있다']","['보다', '다니다', '올라오다', '느끼다', '올리다', '먹다', '하다', '두다']"
이럴줄 알았음ㅋㅋ,[],['이렇다'],['알다']
3:48 진짜 언니가 너무너무너무 귀여워서 저도 모르게 허흡 소리냈어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['진짜', '언니']",['귀엽다'],"['모르다', '허다', '소리내다']"
최근들어 한 메이크업 중 젤 예뻐요!!!,"['최근', '메이크업', '중', '젤']",['예쁘다'],"['들다', '하다']"
You're so pretty❤️❤️,[],[],[]
4:30 너무 귀여워요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,[],['귀엽다'],[]
"Hello Ddoa <3
I'm a big fan of you from India. I love you so much. I'm so glad that you uploaded a new video. Love it!",[],[],[]
"살 진짜 많이빼셨네요! 안빼도 이쁘지만 지금 행복해보야서 너무 보기 좋아요❤️😢
저두 취업전에ㅜ빨리 살빼야하는데........ㅠㅠ삭센다시도했다가 실패했어요..실패없는 다이어트법 없을까요?","['살', '진짜', '지금', '행복', '보기', '취업', '삭', '실패', '다이어트', '법']","['이쁘다', '좋다', '살빼다', '실패하다', '없다', '없다']","['빼다', '빼다', '해보다', '세다', '하다']"
"I wish I can do makeup like you :( I don’t wear makeup so I don’t know anything about makeup. 
I’m learning with your videos but I don’t have makeup to recreate it with.
Anyways, you’re so pretty. ❤️",[],[],[]
"0:04 omg Yenny?!
hahaha, srry.
You are so beautiful~~",[],[],[]
Wow it’s been so long since I last watched your vids! Looks like you are living the good life now hahaha you look chubby and cute 💕,[],[],[]
오늘 화장이랑 머리 스타일 찰떡이에요!👍🏻,"['오늘', '화장', '머리', '스타일', '찰떡']",[],[]
"언니 채널 오랜만에 들어왔는데
뒷북이지만 진짜 다시 돌아오신 감동이 확 오네요 ㅎㅎ 다시 오셨을때 막 소리지르고 좋아했던 기억이나요 앞으로도 자기자신을 사랑해주세요
언닌 누구보다도 아름다운 사람이고 
존중받아야할 사람이에요 사랑해요!!
언니가 자신감을 되찾은 모습이 너무 기뻐요 오늘 화장도 매우 좋아요!
항상 행복하세요 🙇‍♀️","['언니', '채널', '만', '뒷북', '진짜', '다시', '감동', '확', '다시', '막', '소리', '이나', '자기', '자신', '사랑', '언닌', '누구', '사람', '존중', '사람', '사랑', '언니', '자신감', '모습', '오늘', '화장', '매우', '항상']","['좋아하다', '아름답다', '야하다', '기쁘다', '좋다', '행복하다']","['들어오다', '돌아오다', '오다', '오다', '지르다', '해주다', '받다', '하다', '되찾다']"
3:48 보는뎈ㅋㅋㅋ 그부분 너무너무 귀여워서 보다가 웃엇어옄ㅋㅋㅋㅋㅋ게다가 동갑인데 많이.보여주세여😁,"['부분', '웃엇어', '게다가', '동갑']",['귀엽다'],"['보다', '보다', '보여주다']"
We love you Daddoa! Thank you for uploading!!,[],[],[]
와 메이크업 진짜 너무 예뻐요ㅠㅠ,"['메이크업', '진짜']",['예쁘다'],['오다']
언니ㅠㅠㅠ 메이크업 너무너무 이뻐용ㅠㅠ 진짜 아이라인 안그렸는데도 뚜렷한 아이메이크업 너무좋습니다 저도 따라해봐야겠어용><,"['언니', '메이크업', '진짜', '아이라인', '아이', '메이크업']","['이쁘다', '뚜렷하다', '좋다']","['그리다', '따르다', '해보다']"
귀요미ㅠㅠ 약간 댕청미가 느껴져요 ㅋㅋㅋㅋ  넘나젛다,"['귀요미', '약간', '댕', '청미', '넘나젛다']",[],['느껴지다']
언니 진짜 너무 귀여워요ㅜㅜ😝❤️❤️,"['언니', '진짜']",['귀엽다'],[]
앜ㅋㅋㅋㅋ오늘 영상 왜 이렇게 깨알웃음포인트들이 ㅋㅋㅋㅠㅠ귀여워요,"['오늘', '영상', '깨알', '웃음', '포인트']",['귀엽다'],[]
You're so pretty 🥺💞,[],[],[]
진짜 예쁘다 ..  볼때마다 감탄 .. 눈이 어쩜 저리 예쁘지,"['진짜', '볼때', '감탄', '눈', '어쩜', '저리']","['예쁘다', '예쁘다']",[]
선댓 후 감상이요 ❤️ 얼핏 봤는데 또아님 주황색 바지 넘 찰떡이에요 예쁜 밤 보내세요 사랑해요 ❤️,"['선댓', '후', '감상', '얼핏', '주황색', '바지', '찰떡', '밤', '사랑']","['아니다', '예쁘다']","['보다', '넘다', '보내다', '하다']"
핳 1등이다...,[],[],[]
포니님을 만나셨다니ㅠㅠㅠ부러워영ㅇ,['포니'],['부럽다'],['만나다']
前よりぷっくりしてる〜かわいい,[],[],[]
언니 이번 영상 색감. 구도 너무너무 좋아요ㅠㅠㅠㅠ 앞으로도 이로케 찍어주세요❤,"['언니', '이번', '영상', '색감', '구도', '이로', '케']",['좋다'],['찍다']
"For some reason, the english captions don't show up for me after the first 1 min :(",[],[],[]
단발도 예쁘시지만 긴발도 역시 진짜 예쁘신 것 같아요ㅠㅠㅠㅠ립도 너무 진하지않고 화장이랑 잘 어울려ㅕ요ㅠㅠㅡㅠ,"['단발', '발도', '역시', '진짜', '립', '화장']","['예쁘다', '예쁘다', '같다', '진하다']","['기다', '않다', '자다', '어울리다']"
멋있어 💖,[],['멋있다'],[]
처음 시작할 때부터 정말 신난게 느껴져요 ㅋㅋㅋㅋㅎㅎㅎㅎ><,"['처음', '시작', '정말']",['신나다'],"['하다', '느껴지다']"
2:43 언니 동글동글 판다같아요 그렇게 귀여운데 안농하세요 하는 목소리는 또 왤케 이쁘신지... 전 언니 목소리 너무 닮고싶어여,"['언니', '동글동글', '판다', '안농', '목소리', '신지', '언니', '목소리']","['같다', '귀엽다', '이쁘다']","['하다', '하다', '닮다']"
언늬 2:22 4:27ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넘 귀여운 거 아니냐며~~~,['언늬'],"['귀엽다', '아니다']",['넘다']
언니 날이갈수록 날씬해지시네요ㅜㅜ부러워여..오늘 영상도 잘보고갑니당!!항상 응원하고 있어요❤❤❤,"['언니', '날이갈수록', '오늘', '영상', '항상', '응원']","['날씬하다', '부럽다', '있다']","['보다', '가다']"
또아 언니 ><  넘 예뽀요 오늘도❣,"['언니', '예뽀', '오늘']",[],['넘다']
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ다또아..... 너무예뿌어오요오우ㅜㅜㅜㅜㅜㅜㅠㅠ 오늘 먼가 되게 고급진 메이크업같네요 ㅎㅅㅎ 다또아 화이릥❤️❤️❤️,"['옹', '오늘', '무엇', '고급', '진', '메이크업', '화이', '릥']","['예쁘다', '같다']",[]
"Daddao, the english sub isnt working properly! :(",[],[],[]
2시쯤에 올리신다더니 1시간이나 일찍 올리셨네용ㅎㅎㅎㅎ 💕,['일찍'],[],"['올리다', '신다', '올리다']"
캬! 언니 사랑해요 !,"['캬', '언니', '사랑']",[],['하다']
