comment,noun,adj,verb
형 저번 주차장 컨셉처럼 한국에서 보기 힘든 빈티지컨셉 운동 한 번 더 보여주라. 주차장 약빨다함,"['형', '저번', '주차장', '컨셉', '한국', '보기', '빈티', '컨셉', '운동', '주차장', '약', '함']",['힘드다'],"['하다', '보여주다', '빨다']"
2:31 ㄷㄷ 개존잘,"['개', '존잘']",[],[]
"급하신 분들을 위한 요약
0:04
1:23
 2:31","['위', '요약']",['급하다'],[]
2:31 zonzal,[],[],[]
0:58 I feel 자지?????!!? ㅗㅜㅑ,['자지'],[],[]
1:23테크닉ㅗㅜㅑ,['테크닉'],[],[]
1:23 영상 하이라이트,"['영상', '하이라이트']",[],[]
"동기부여 받고 갑니다!  








물론 1:23에서..",['동기부여'],[],"['받다', '가다']"
01:23,[],[],[]
지금처럼 꾸준히 운동하는 모습 보여주셔서 너무 감사합니다. 매일 운동전에 아메리카노 마시면서 영상보고 자극받고 감탄하며 헬스장갑니다.,"['지금', '운동', '모습', '매일', '운동', '아메리카노', '영상', '보고', '감탄', '헬스장']",['꾸준하다'],"['하다', '보여주다', '감사하다', '말다', '자극받다', '하다', '가다']"
0:20 푸짐하다,[],[],"['푸다', '지다']"
01:23 해명하자,['해명'],[],['하다']
말왕님 사이즈가 좀 커지신건가??,"['말왕', '사이즈', '건가']",[],['커지다']
2:22 말이 묘기도 부리네🐎,"['말', '묘기', '부리']",[],[]
1:23 말깡말깡,['말깡말깡'],[],[]
1:24 수행능력,"['수행', '능력']",[],[]
1:23 제일 중요한 운동 !,"['제일', '운동']",['중요하다'],[]
1:23 안에서 뭔가 가 춤추는데??,['뭔가'],[],"['가다', '춤추다']"
음악 존나 웃기네ㅋㅋㅋ,"['음악', '존나', '웃기']",[],[]
"말왕 형 드디어 돌아왔구나~~~~~~~ 
진지하게 운동하는 모습이 너무나도 그리웠다 ㅠㅠ.....","['말', '형', '운동', '모습']","['진지하다', '그립다']","['돌아오다', '하다']"
1:54 음악소리에 맞춰서 발 움직이는거 귀엽다,"['음악', '소리', '발']",['귀엽다'],"['맞추다', '움직이다']"
00:58 쟈지 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋ,['쟈'],[],[]
"0:46 
I'm so 자지",['자지'],[],[]
요약: 운동효율 200% 늘리기=마스크 쓰고 해라,"['요약', '운동', '효율', '마스크', '해']",[],"['늘리다', '쓰다']"
2:23 솔직히 몇번 실패했다,['몇번'],"['솔직하다', '실패하다']",[]
잘한다! 말왕!! 헌데..허리쪽 이랑 승모근 목쪽을 좀더 보강을 하여 운동해야 겠다..💪,"['말', '허리', '쪽', '승', '모근', '목쪽', '좀더', '보강', '운동']",[],"['하다', '허다', '하다', '하다', '겠다']"
0:42 공사장에서 일하시는 50대 아저씨,"['사장', '아저씨']",[],"['하다', '대다']"
1:08 1:08 1:08 뇌가 깡에 절여져서 꼬잡춤으로 보임....한국다람쥐,"['뇌', '깡', '절', '꼬잡춤', '보임', '한국', '다람쥐']",[],['이다']
zzzzㅋㅋㅋㅋㅋ 아 진짜 동네 바보형 얼굴 웃음벨이네,"['동네', '바보', '얼굴', '웃음', '벨']",[],[]
노래 갸꿀이네 말왕 모티베이션 노래에 추가요~ 근데 노래 제목이 뭔가요??,"['노래', '갸꿀', '말', '티', '베이', '션', '노래', '추가', '노래', '제목', '뭔가']",[],[]
진짜 스트랭스 존나 세시다,"['스트', '랭스', '존나', '세시']",[],[]
처음부터 뻘하게 터지네 ㅋㅋㅋㅋ,"['처음', '뻘하']",[],['터지다']
0:47 앞으로 자ㅈ..?,[],[],[]
초반에 넘어져서 갑자기 사라지는거 졸라 웃기네ㅋㄱㅋㄱㄱㄱㅋㄱㄱ,"['초반', '갑자기', '졸라', '웃기']",[],"['넘어지다', '사라지다']"
"형 주차장 컨셉 좋았는데 
그것처럼 이번엔 어린이집 놀이장에서 운동하자","['형', '주차장', '컨셉', '그것', '이번', '어린이집', '놀이', '운동']",['좋다'],['하다']
집에 잇는 가구로 운동하는거 찍어주실 수 있나여,"['집', '가구', '운동']",['있다'],"['잇다', '하다', '찍다']"
1:23 아.. 야발,['발'],[],[]
"매네네네넨넨넨매네네넨ㄴ네넨넨
와ㅇ와이와아앙ㅇ아앟","['넨넨넨', '넨', '네넨넨', '아앙', '아앟']",[],"['매다', '매다', '오다', '오다']"
"점점 소림사 시절 몸이 돌아오네...ㄷㄷ
미쵸따","['점점', '소림사', '시절', '몸']",['밉다'],"['돌아오다', '따다']"
1:09 스쿼트 인거 같은데~,['스쿼트'],['같다'],[]
"지금까지 ""나 ㅈㄴ 멋있지??""  영상이었음다 ㅋㅋㅋ","['지금', '영상']",['멋있다'],['이다']
"2:18  옆에 여자잡지 ㅋㅋㅋ뭐냐ㅋㅋㅋ
해명가ㅋㅋ","['옆', '여자', '잡지', '해명']",[],[]
형 오늘은 왜 윙크 안해줘잉ㅠㅠ,"['형', '오늘', '윙크', '잉']",[],['해주다']
1:23 나도 저렇게 잘해지고 싶다.,[],[],"['나다', '하다', '싶다']"
"마스크 쓰고 운동해야겠네요! 
2:32 꿀맛👍","['마스크', '운동', '꿀맛']",[],"['쓰다', '하다']"
2:32 와꾸가 무슨 욕망의 항아리누ㅋㅋㅋㅅㅂ,"['무슨', '욕망', '항아리', '누']",[],"['오다', '꾸다']"
00:03 표정 개웃기네 ㅋㅋㅋ,"['표정', '기네']",[],[]
몸이 점점 좋아지시는듯해요👍,"['몸', '점점', '해']",[],['좋아지다']
2:24 이거때문에 5번이상 다시찍었을듯,"['때문', '이상', '다시']",[],['찍다']
0:17 40키로 덤벨 가벼운거 실화냐;;,"['덤벨', '실화']",['가볍다'],[]
