닉네임,댓글,좋아요수,날짜
JK아트사커온라인,"어떤 놀이를 가장 해보고 싶으세요~?!


좋아요 5000개 돌파?
센스 댓글러 추첨 #JK훋집업나눔",69개,2020. 4. 11.
조가풋볼TV,2:08 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네,18개,2020. 4. 11.
고몽라몽,10:55 초부터 노래 이태원클라쓰 노래 ㅋㅋㅋ,13개,2020. 4. 11.
권나윤,"0:24초에 재밌을 듯ㅋㅋㅋㅋㅋㅋ
집게만 없으면ㅋㅋㅋㅋㅋㅋ",10개,2020. 4. 11.
재현ljh,3:50 고를로스 마빡 var급 크기,7개,2020. 4. 11.
윤지후,저는 골키퍼 3명 이요 좋은 놀이 감사합니다,2개,2020. 4. 11.
jihoonlim,11:02와 짭드형 대박이시네!!,14개,2020. 4. 11.
박진우,"저건 공놀이가 아니라 공벌칙이잖아~~ㅋㅋ
한일전 명장면 따라하기 보고있었어요 ㅋㅋ",3개,2020. 4. 11.
성준정,ㅋㅋㅋㅋㅋㅋㅋㅋ골대 옮기기 개꿀잼일 듯 근데 교대 운동장서 하면 잔디가 많이 아프겠지...,1개,2020. 4. 11.
INGONGJINEONG,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 4:40 불쌍하네 ㅋㅋㅋㅋㅋ,3개,2020. 4. 11.
이창봉,"제이케이형,사랑해❤ 축구장에서 한번쯤은 해야짘ㅋㅋㅋ
제이케이형 화이팅",5개,2020. 4. 11.
PuyolCarles,8:51 ㅋㅋㅋㅋㅋㅋㅋㅋ나만 이거 웃기누,1개,2020. 4. 11.
이상한거를보면짖는개,나도 공놀이 하구싶다 코로나때문에 큼....,7개,2020. 4. 11.
김민준,남자들은 공 하나만 주면 하루종일이지~ ㅋㅋㅋ,1개,2020. 4. 11.
여도원,ㅋㅋㅋ 영상이 왤케 잔인해ㅋㅋㅋ,4개,2020. 4. 11.
주영준,골대 움직이기 너무 웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가만히있다가 갑자기 야 움직여움짇여 다다다다닥 ㅋㅋㅋㅋㅋㅋ 재밌네요,1개,2020. 4. 11.
걔먠,고를로스 오라버니 군대 잘 다녀오십쇼 곰신이 되어 기다리고 있을게요 훕꾹꿉,3개,2020. 4. 11.
심예주,이 형님들은 항상 즐겁게 하시는 것 같음ㅋㅋㅋ 부럽습니다!!,2개,2020. 4. 11.
축구선수지망생,나랑 이거 하실분 3명 구함,5개,2020. 4. 11.
연우황,"1:59 짭드는 '도발'을 사용했다
Jk에게 효과는 굉장했다!",1개,2020. 4. 11.
황제린가드,2:08 짭드 첼시 챔스 아약스전 케파인줄 ㅋㅋㅋ개웃김,1개,2020. 4. 11.
임인정,형 퓨마 싸고 엄청나게 좋은 축구화 추천좀해주세요,1개,2020. 4. 11.
조준석,"착구 아이디어 좋구알 ㅋㅋㅋㅋ
촐프도 좋을 듯 해요(축구+골프)",1개,2020. 4. 11.
jk앑쌐,순삭 뜻 순식간에 삭발ㅋㅋㅋ,1개,2020. 4. 11.
바다,0:13 시간 순삭은 JK아트사커 온라인 보면서   JK아트사커 온라인 구독과 좋아요👍👍,2개,2020. 4. 11.
김재현,영상 넘 잘보고 있어요,2개,2020. 4. 11.
김댕욱,"나도 jk처럼 잘하고 싶다ㅠㅠㅠㅠ
어떻게 하면.....",1개,2020. 4. 11.
안기영팩트,방금 혼축하고 왔는데.. 이런 재미난 놀이가 ..ㅠㅋㅋ 이영상 보니 어릴적 문득 발야구놀이 하던 생각이나네요  2:2축구? 아니죠 족구가 갑자기 하고싶네요 ㅋ,1개,2020. 4. 11.
이진숙,저 방금 친구들 만나서 영상보고 '착구' 했어염 ㅎㅎ,1개,2020. 4. 11.
장동석,축구부 7번 장성* 입니다,1개,2020. 4. 11.
김동호,역시 이런걸 생각해내는 축튜버 제이케이!! ㅋㅋ 친구들한테 써먹어야지,1개,2020. 4. 11.
사커현축구리뷰채널,"4:15 꼭~꼭 숨어라~ 머리카락보일락~
(재근이형 주목)",1개,2020. 4. 11.
홍지뉴풋볼TV,9:54 페이크닷 qudtls들아! ㅋㅋㅋㅋ,0개,2020. 4. 11.
팬축구,7:40  나도 그 환상의 나라로 가고싶다(오늘따라 편집이 꿀잼!!),1개,2020. 4. 11.
조석현,오늘따라 짭드 귀여웤ㅋㅋㅋㅋ,0개,2020. 4. 11.
김준우,역시 남자들이란ㅋㅋㅋㅋ,1개,2020. 4. 11.
GKC,다른 고통스러운 벌칙을 추가하는건 어떠신가요??^^,3개,2020. 4. 11.
TV늘보,"7:40 환장의 나라로 오세요~
즐거운 벌칙이 열리는곳~",1개,2020. 4. 11.
송민재,형 이제 벌칙이 진화될때가 됬어!,0개,2020. 4. 11.
안치와,저런 잼잇는 축구를 할수잇구나,2개,2020. 4. 11.
손홍민,혹시나 역시나 형들 믿고 있었다고! ㅋㅋ,2개,2020. 4. 11.
윤유영,11:03 찌야아아아ㅏ아아ㅏㅇ,0개,2020. 4. 11.
엔에프,진짜 재밌게 논다 ㅋㅋㅋㅋㅋ,0개,2020. 4. 11.
매애앵구우,이 형들은 공이랑 먹을것만 있으면 무인도에서 평생살기 가능할듯ㅋㅋㅋ,3개,2020. 4. 11.
김정환,"마지막 떼창 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
엄청 신나보인당",1개,2020. 4. 11.
심윤찬,근데 너무일찍 와서 적을게없다,1개,2020. 4. 11.
서연준,아 진짜 갖고 싶다. 벌써 5번째 도전  ㅠㅜ,0개,2020. 4. 11.
전영환,재근님 여드름 맞으신거 너무 아프시겠어요ㅋㅋㅋㅋㅋ,0개,2020. 4. 11.
김영란,와ㅋㅋ개꿀잼이겄네~~jk님 100만 가즈아!!!,0개,2020. 4. 11.
족구하는남자,JK 사단과 4:4 족구 해보고싶습니다^^;; 족구도 잘하실것 같습니다 ~~!!!즐거운 주말 보내세요!! 착구 저도 한번 해보고 싶네요 ^^재미있게 잘봤습니다,1개,2020. 4. 11.
71화룡,딱밤굴욕보다 짭드한테맞은게 모욕ㅋㅋ,1개,2020. 4. 11.
국별,영상 좀 자주 올려주세요 항상 이것만 기다려요 ㅠㅠ,1개,2020. 4. 11.
장동석,짭드뤼치 표정 ㅋㅋㅋㅋ,1개,2020. 4. 11.
조창근,남자는 죽을때까지 철이 안든다는데 ㄹㅇ 팩트인듯 이거 ㅋㅋ,5개,2020. 4. 11.
KongJinkong,5:00 여러분 jk ㄸㅂ asmr 임다. 귀르가즘,0개,2020. 4. 11.
bbabbayee,오늘도 익숙한 따라따다 따다다다소리가 들렸는데..?,1개,2020. 4. 11.
정수달,8:01 재근표 회전컵,0개,2020. 4. 11.
lscbabo,마지막 앤딩뭔데ㅋㅋㅋㅋㅋㅋㅋㅋ 핵꿀잼이넼ㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 11.
에베레스타산,"제이케이형....나 형축구영상보고 축구 슛 늘었어~~ 고마워~~♡♡♡ 앞으로도 좋은영상 부탁하고, 건강하게~알쥐?",0개,2020. 4. 11.
SSG,ㅋㅋㅋㅋㅋ 개꿀잼,0개,2020. 4. 11.
jounghaemaldongfemales,너무~웃김 ㅎㅎ 영상보면서 구독👍가즈아~^^😍,1개,2020. 4. 11.
OGFehdehdahs,2:50서로가 아닌 나를 위해,0개,2020. 4. 11.
앙까라메시,짭드리치 재밌네 ㅋㅋㅋ,0개,2020. 4. 11.
김건우,개꿀잼 ㅋㅋㅋㅋㅋ,0개,2020. 4. 11.
모존모배존버,사랑해 제이케이,1개,2020. 4. 11.
임임성은,착구 재밋겟다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 11.
양성빈,JK가 짭드 많이 봐준듯 ㅋㅋㅋㅋ,0개,2020. 4. 11.
kkk123,11:03 짭드뤼치 가수 하현우 뺨친다,0개,2020. 4. 11.
이종훈,형 편집자 바꿨어 ?,1개,2020. 4. 11.
좌짱,JK형 잘생겼지만 영상마다 더 잘생겨진다아~,1개,2020. 4. 11.
성호,jk형 슛팅 막아보고 싶다ㅠ,0개,2020. 4. 11.
이영철,오늘 진짜 꿀잼이었다~ 인정??,0개,2020. 4. 11.
라면,어째 편집이 바뀐것 같냐,2개,2020. 4. 11.
