comment,noun,adj,verb
"*자세한 레시피 설명은 유튜브 자막 기능을 켜서 확인해주세요~
높은 온도에서 구워 풍미가 더 좋은 바스크 치즈케이크를 만들었어요~
모든 재료를 섞어 굽기만 하면 뚝딱 만들 수 있는 정말 간단한 치즈케이크 인 것 같아요~
높은 온도에서 타면서 구워지는데 정말 군고구마 향 같이 진하고 달콤한 풍미가 나더라구요~
겉은 살짝 꾸덕하고 가운데 부분은 아주 촉촉한 편이에요~
지난번에는 양을 더 많이해 도톰하게 구웠었는데 이번에는 양을 줄여 얇게 구우니 풍미가 훨씬 더 깊은 것 같아요~
냉장실에 넣었다 차갑게 드셔도 좋고 실온에서 완전히 식히고 드시면 부드럽고 촉촉하게 즐기실 수 있을 거에요~
 
시청해주셔서 감사합니다~♥
Thank you for watching~
 
▶영상을 좋게 봐주시고 좋은 마음으로 제안을 주시는 건 감사하지만
   자유로운 영상 제작을 위해 광고와 협찬 등은 받지 않고 있습니다~^^
 
▶Community Subtitles
 
If you can translate into another language,
I would appreciate it if you could use the video Settings subtitle add-on to add subtitles to this video~^^
다른 언어로 번역이 가능하신 구독자님들께 도움을 요청드립니다~
비디오 설정 자막을 추가 기능을 통해 자막을 추가 해주시면 감사하겠습니다~^^
 
▷인스타그램 : https://www.instagram.com/cooking_tree/
▷블로그 : http://blog.naver.com/winterhaha","['레시피', '설명', '유튜브', '자막', '기능', '확인', '온도', '미가', '바스크', '치즈케이크', '모든', '재료', '뚝딱', '정말', '치즈케이크', '인', '온도', '정말', '군', '고구마', '향', '미가', '겉', '살짝', '덕', '가운데', '부분', '아주', '편이', '지난번', '양', '해', '이번', '양', '미가', '냉장', '실', '실온', '시청', '영상', '마음', '제안', '주시', '건', '영상', '제작', '위해', '광고', '협찬', '다른', '언어', '번역', '독자', '도움', '요청', '비디오', '설정', '자막', '추가', '기능', '통해', '자막', '추가', '해주시', '인스타그램', '블로그']","['자세하다', '높다', '좋다', '있다', '간단하다', '같다', '높다', '진하다', '달콤하다', '촉촉하다', '도톰하다', '얇다', '깊다', '같다', '차갑다', '좋다', '완전하다', '부드럽다', '촉촉하다', '있다', '좋다', '좋다', '자유롭다', '있다', '가능하다']","['켜다', '해주다', '굽다', '만들다', '섞다', '굽다', '하다', '만들다', '타다', '굽다', '나다', '꾸다', '굽다', '줄이다', '울다', '넣다', '들다', '식히다', '들다', '즐기다', '해주다', '감사하다', '보다', '감사하다', '받다', '않다', '들다', '드리다', '감사하다']"
Terrible cookers RISE our time has come to finally burn something intensionally,[],[],[]
when i saw the title and thumbnail i was like: oh this must be a failed cheesecake that Cooking Tree decided to upload but nope i think it’s actually a thing 😂,[],[],[]
"this is so encouraging~
no longer worry about burning my cake~
thank you Cooking Tree lol",[],[],[]
I thought you burnt the cheesecake-,[],[],[]
It looks sort of like Portuguese giant egg tart. yummy!,[],[],[]
The sound when you open the paper cake that sound so nice!,[],[],[]
I feel like I would burn a normal cheesecake anyway...,[],[],[]
In Istanbul we call this „San Sebastian Cheesecake“ it’s gorgeous!,[],[],[]
Whoa! This is looking incredibly creamy and delicious! 🤩 Really excited to try to make our own and maybe add it to our videos collection on youtube 😋❤️,[],[],[]
어머 바스크 치즈케이크 예쁘게 구워졌네요 😍😍 금손 쿠킹트리님 🤭🤭,"['어머', '바스크', '치즈케이크', '금손', '쿠킹', '트리']",['예쁘다'],['굽다']
I’m totally psychic! I have cheesecake in front of me and about to watch this video! Pretty proud of myself 😂😂😂,[],[],[]
윗부분이 약간 탄것같은데 진짜 맛있어보이네요ㅜㅜㅜㅜ,"['부분', '약간']","['같다', '맛있다']","['타다', '보이다']"
"ㅠㅠ안 그래도 바스크 치케 먹고 싶었는데ㅜㅜㅜ
알람 보고 바로 왔써여ㅠ","['바스크', '치케', '알람', '보고', '바로']",[],"['먹다', '싶다', '오다', '써다']"
"구워진 느낌의 치즈케익이라~
촉촉하면서 더 고소한 맛!!","['느낌', '치즈', '케익', '맛']","['촉촉하다', '고소하다']",['굽다']
"이미 구독중이지만 썸넬이랑 영상 미친거 아님? 침ㅈㄹ고여ㅡㅡㅡㅡㅡ 아😭😭😭😭먹고 싶어 쿠킹트리님 ㅠㅠㅠㅠ 저도 만들어주세엽ㅎㅎ 똥손이라서,ㅎㅎㅎㅎ제발요ㅠㅠ","['구독', '썸넬', '영상', '침', '고여', '쿠킹', '트리', '엽', '똥손', '제발']","['미치다', '아니다']","['먹다', '싶다', '만들다']"
와 팔아주세요 제발ㅠㅠㅠㅠㅠㅠㅠ,['제발'],[],"['오다', '파다']"
너무너무 쉬워서 내일 재료 사서 따라해봐야겠어요~ 항상 힐링되고 좋은 영상 감사드려요ㅎㅎ,"['내일', '재료', '사서', '항상', '힐링', '영상', '감사']","['쉽다', '좋다']","['따르다', '해보다', '되다', '드리다']"
저 궁금한게 있는데요 완성된 케이크를 예를들면 아이싱 하고나서 포장상자나 접시로 어떻게 옮겨야 모양이 안흐트러 지나요? 매번 그게 너무 어렵더라구요 ㅜㅠ,"['완성', '케이크', '아이싱', '포장', '상자', '접시', '모양', '안흐트러', '지나', '매번', '그게']","['궁금하다', '있다', '어떻다', '어렵다']","['되다', '하다', '옮기다']"
와 ㅜㅜ 완전 꾸덕하니 ㅜㅜ맛나겠네여,"['완전', '덕', '맛']",[],"['오다', '꾸다', '겠다']"
"요즘에 치즈 케이크 너무 먹고 싶었는데ㅜ
대리 만족 하고 갑니다ㅜ 감사해요🙇","['요즘', '치즈', '케이크', '대리', '만족']",[],"['먹다', '싶다', '하다', '가다', '감사하다']"
쿠킹트리님 가족하고싶어여 ㅠㅠㅠㅠㅠㅠ너무 부러워 ㅠㅠㅠ,"['쿠킹', '트리', '가족']",['부럽다'],['하다']
you guys neeeeed to try this its so goood!!,[],[],[]
이거 진짜 맛있어요 저 최애 케이크에요..아마도?,"['최애', '케이크']",['맛있다'],[]
저는 굽고나서 식히면 푹 가라앉는데 왜그럴까요 ㅠ,['푹'],['그렇다'],"['굽다', '식히다', '가라앉다']"
영상 퀄이 더 좋아진거같아요💕,"['영상', '퀄']",['같다'],['좋아지다']
i wanna cook :”(,[],[],[]
the easiest recipe ever 😭,[],[],[]
바스크 치즈 케이크 맛있을 것 같아요~ 오늘도 영상 잘 보고 갑니다💜,"['바스크', '치즈', '케이크', '오늘', '영상', '보고']","['맛있다', '같다']","['자다', '가다']"
오마이갓... 😯  진짜 맛있을 것 같아요💛,['오마이갓'],"['맛있다', '같다']",[]
와 꾸덕촉촉이라니 이건 꼭 먹어보고 싶네요🥺 엄청 달꼼한 향이 나는 것 같아요💕 저도 도전해보렵니다!!,"['덕촉촉', '꼭', '보고', '달꼼', '향', '도전', '렵니']",['같다'],"['오다', '꾸다', '먹다', '싶다', '해보다']"
크림치즈뭐쓰셨나요ㅠ 만들때레몬즙생략가능한가용?,"['크림', '치즈', '레몬', '즙', '생략']",['가능하다'],"['쓸다', '만들다']"
냉장고에 넣을 때 랩으로 씌워도 되나요? 냉장고 냄새 배일것같아서..,"['냉장고', '랩', '냉장고', '냄새', '배']",['같다'],"['넣다', '씌우다', '되다', '이다']"
This is the typical La Viña cheesecake from San Sebastián. The fact that I am from the Basque Country and this has become a thing now is crazy to me! Thank you so much!,[],[],[]
Wow! I end up making this every time I make a cheese cake,[],[],[]
오븐 대신 에어프라이어로도 가능할까욤?,"['오븐', '대신', '에어', '프라이어', '욤']",['가능하다'],[]
English translation please~~😍😍,[],[],[]
Maybe I'm just weird but I like eating this while it's hot.,[],[],[]
Thank you for always sharing great recipes  ❤️❤️❤️❤️,[],[],[]
Cooking tree 쿠킹트리   Nice!! video,"['쿠킹', '트리']",[],[]
어머 🤤🤤🤤❤️,['어머'],[],[]
Omg Jericallas son ustedes??? 😱💕✨🤤,[],[],[]
Who's going to try this?,[],[],[]
"Hi, fantastic, eggs size L or M?",[],[],[]
탄맛 안나나요?,['맛'],[],"['타다', '알다']"
Burnt you say?? My specialty.,[],[],[]
우와 감사해요😊,[],[],['감사하다']
In Russia we call this zapyekanka. It’s really good,[],[],[]
제과제빵을 언제 배우셨나요?,"['제과제빵', '언제']",[],['배우다']
Can i use whipping cream instead of heavy cream??,[],[],[]
생크림대신 우유 넣으면 안되겟죠,"['생크림', '대신', '우유']",['안되다'],['넣다']
Can I substitute heavy cream to natural set yogurt?,[],[],[]
I love your Channel Cooking Tree you make really recipes,[],[],[]
"Seeing this makes me really want to film a mini basque cheesecake video in little diy cans, I think if you’re not living with lots of people it might not be practical to make a huge cheesecake because you might not finish it alone - so personal cheesecakes would be v cute hehe",[],[],[]
Love u❤️,[],[],[]
Can I bake this using an air fryer at the same temperature?,[],[],[]
"If you eat one after exercise, it will be completely heaven",[],[],[]
Can you make another nutella cake? 'Please,[],[],[]
Amazing 👌,[],[],[]
Gonna try thisss,[],[],[]
Thank You,[],[],[]
Bonne recette ♡,[],[],[]
do you eat the burnt bit?,[],[],[]
What's the difference of this and the one you posted a year ago? the texture is different?,[],[],[]
🤞Woah🙂,[],[],[]
Is that bitter?,[],[],[]
Delicius..,[],[],[]
I'm from Spain and I already know how to bake this cake. Why exactly am I watching a Korean baker teach me how to do it? 🤔,[],[],[]
Anyone likes cheesecake?🤞🤞,[],[],[]
Luv the way u cook,[],[],[]
Such a satisfying video,[],[],[]
"생크림은 동물성인가요? 식물성인가요?
옥수수전분 대신 감자전분 된나요?
가능한 빠른답변 부탁드려요~><","['생크림', '동물성', '식물성', '옥수수', '전분', '대신', '감자전', '답변']","['가능하다', '빠르다', '부탁드리다']",['되다']
What's the size of the cake tin? Is it 6 inches?,[],[],[]
Im drooling,[],[],[]
This doesnt look very healthy to eat...,[],[],[]
whats the difference between this recipe and your previous basque burnt cheesecake recipe?,[],[],[]
😳💖,[],[],[]
Merciiiii,[],[],[]
DUZ THE BURNT TASTE LIKE ???,[],[],[]
22.comment,[],[],[]
Buonissima!,[],[],[]
😳💖✊,[],[],[]
옥수수전분 대신 감자전분 사용해도 되나요?,"['옥수수', '전분', '대신', '감자전', '사용']",[],"['하다', '되다']"
I love it 🥰,[],[],[]
"nice video 
 #recipeshothoaisi",[],[],[]
This is a real dessert that is supposed to be burnt translated as tarta de queso. It looks delicious anyways.,[],[],[]
"Why is burn???
Its normal look like that? or is a fale?
(sorry about how I write, i speake spanish not english)",[],[],[]
Ngon quá,[],[],[]
5th to comment,[],[],[]
Why is this a thing? Why are ppl eating burnt cheesecake nowadays..i m seeing everywer burnt cheesecake...,[],[],[]
Super👍Like💐🔔👌,[],[],[]
👌👏,[],[],[]
First,[],[],[]
Se me hace agua la boca 😋😋,[],[],[]
Nice,[],[],[]
Won’t the burned bit be unhealthy? 🥺,[],[],[]
Why burnt??!!,[],[],[]
