닉네임,댓글,좋아요수,날짜
정준희,중간에 앞벅지 운동 살짝해봤눈데 찢어질것 같은 고통이.. 바로 근육 팍 잡히네여!!! 꾸준히 해볼게욤,8개,2020. 5. 28.
슈리,"2020.6.1. 아침운동으로 상쾌하게 했습니다.😃온몸이 넘넘 개운해요💕감사합니다. 좋은한주되세요
2일3일4일",4개,2020. 5. 28.
초식동물,스트레칭이니까 뭐 한번 해볼까?라고 시작했다가 죽다 살아났어요 중간에 포기하고 싶었지만 쌤 설명듣다가 어느순간 계속 따라가는 절 발견 끝까지 완료했습니다ㅋㅋㅋ개운하네요 진짜 단시간 땀샤워 가능합니다!!!,2개,2020. 5. 28.
콧구멍,"하나쌤 예전에 레전드하체스트레칭 할때도 이 옷색깔이랑 똑같은 색 아니였나요,,?? 벌써 레전드각입니다 ㅠㅠ 내일부터 매일매일 할게요!!! 감사합니다!!!",2개,2020. 5. 28.
AngieKang,"2주째 홈트 하는 중인데, 아침에 일어나서 강하나쌤 기상 스트레칭 하고, 무리하기 싫어서 15분짜리 다른 유산소 했었는데 
이건 준비 스트레칭도 있어서 아침에 공복 유산소 할때 좋을 것 같아요!! 오늘 발견, 바로 도전합니다!",1개,2020. 5. 28.
leebucks,"따라해보시길.....내몸에 이런 근육들이 있었나 싶을정도로 전신이 아파옴 ... 홈트 이렇게 제대로 조진적은 처음
 ...",1개,2020. 5. 28.
알통달통TV운동하는여자들,"운동 끝나면 너덜너덜해지는데
선생님 수업은 더 개운해져요👍",14개,2020. 5. 28.
김준호,유튜브 알고리즘에 이끌려서 여기까지왔다..남잔데 그냥한번 따라해봤다.. 은근 숨이차고 땀도꽤난다...한번 해볼까합니다 선생님 저 뱃살 빠지겠죠?,15개,2020. 5. 28.
AshleyAn,강하나 님 버전의 견갑골 안정화랑 겨드랑이 아래 힘 기르는 영상 따라하고 싶어요~~^^,1개,2020. 5. 28.
HanahanaShim,사랑합니다. 사랑합니다. 언니 항상 건강하셔야 해요. 앞으로 65년정도 더 언니의 스트레칭과 함께 하고 싶어요.♡,1개,2020. 5. 28.
최이모이모,와... 샘 운동하는데 눈에서 자꾸 땀이나요... ㅠㅜ 이거 정말 액기스네요. 이걸로 정착합니다. 너무너무 감사해요.,1개,2020. 5. 28.
담하,"좋은 영상 항상 감사해요~~ 홈트한다고 유튭에서 영상 찾아보면  잘못된 자세로 엉성하게 따라하게 되던데 자세하게 설명해주시니 정말 좋은 것 같아요!!

하나 질문이 있는데요!! 몸무게는 적은데  근력이 엄청 부족해서 체지방은 높은경우 어떤 영상을 위주로 보는게 좋을까요??

 근력이 정말 너무 부족해서 겨우 10분 정도 움직이는 걸로 다음날 근육통 생기고 그래요ㅠ
또 근력부족이 문제인지 자세가 문제인지,  런지나 스쿼트 같이 무릎 움직이는 운동을 하면 무릎관절이 너무 아파요ㅠ 코어힘도 너무 없어서 자세도 엉망이고; 그래서 운동을 하고 싶어요ㅠ 무리하지 않구 차근차근 근력을 키우고 싶은데 추천 부탁드려요~!!",1개,2020. 5. 28.
JihyunKim,저는 하체근육이 엄청 부족한가봐요. 버티기를 하는데 다리가 너무 후들거려서 계속 자세가 무너지네요ㅜㅜ 열심히 따라하면 언젠가 하나쌤처럼 할수있겠죠?,1개,2020. 5. 28.
녜,와 하나쌤 만나고 항상 영상따라하면 한번은 못따라하는 동작들이 있었는데 이영상은 힘들어도 참고 따라할수있고 다 끝나도 죽겠다는 느낌보단 할만한데?라는 생각이드네요 ㅠㅠ 너무 감사해요 역시 꾸준함이 최고!!,0개,2020. 5. 28.
용개,"와 진짜 레전드 대 레전드네요ㅠㅠㅠㅠ 쿠폰이라뇨,, 감사합니다♥ 
오늘 하고 자야겠어요 ㅎㅎ",6개,2020. 5. 28.
SSJ,"설명이 자세해서 너무 좋아요 !
플랭크는 하다가 포기했지만 언젠간 성공하겠지요...? ㅠㅠ",2개,2020. 5. 28.
CLKim,우와 무릎에 무리 안 가는 운동들이라 너무 좋네요!!,2개,2020. 5. 28.
히밍이,끝나고 힘들어서 가만히 멍때리고 있었어요...ㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 28.
윤진,"슨생님,,, 2020 버전에 글램디 콜라보라니요ㅠㅠㅠ 적게 일하시고 떼돈 버세여❤  전 이제 매트 깔러갈게여><",5개,2020. 5. 28.
깨발랄찌우팸,모든 전신 운동이 다 모아져 있는 압축판이네요! 시간 없을때 이걸로 하면 넘 좋을 것 같아요~ 오늘도 하나쌤 영상으로 열운했어요😉❤️감사합니다~,2개,2020. 5. 28.
말랑,쌤 이영상도 너무좋아요🤭 요즘 시간없는데 30분짜리라 부담없네요 설명이 넘 자세해서 ‘아 선생님ㅠㅠㅠ’하고 앓는소리 절로나오지만 그만큼 자세 안흐트러지고 힘 빡들어가요 머리는 힘든데 몸에는 좋은ㅋㅋㅋㅋ 믿고보는 하나쌤영상💪🏻,1개,2020. 5. 28.
이밍TVimingTV,다리 뒤로올리기 동작보다가 다리길이에 감탄하고 갑니댜..👍👍,6개,2020. 5. 28.
김영진,헐 저희누나가 글램디꺼 찬양하던데  콜라보라니....  신기,6개,2020. 5. 28.
yugyeongkim,평소 올려주신 타바타 운동 자주하고 있는데 이 영상이 끝판왕 같아요! 감사합니당,1개,2020. 5. 28.
ESK,선생님 저 1일1영상할게요.. 좋은 콘텐츠 감사합니다☺️☺️☺️☺️☺️☺️,2개,2020. 5. 28.
차영주,오늘부터 꼬박꼬박 시작할려구요! 1일차 출석 쾅박고가용ㅎㅎㅎㅎ><,4개,2020. 5. 28.
김혜연,와 언니 벌써 시원할 것 같아요 믿고하는 강하나!,7개,2020. 5. 28.
진달래꽃,언니 이 운동만 하고 덧 추가해서 운동해야할건없죠!?,4개,2020. 5. 28.
빨간약,어제 무릎부상으로 운동 뭘 해야할까 고민중이었는데 때마침 알맞은 영상을 올려주셨네여❤️ 자기전에 해야겠어요!!,2개,2020. 5. 28.
쥬스쌤,갓 올라온 따끈한 영상이네요...!! 자기전 스트레칭 하고나서 보니 있어서 열심히 따라해보고 자려합니다!! 부종도 빠지는 느낌이고 너무 시원합니다 선생님^^ 넘넘 감사해요!! 스트레칭 다이어트 영상 많이 올려주세요💕,1개,2020. 5. 28.
쀼쀼쀼,오늘 1일차! 목표는 48kg.. 💪🏻,2개,2020. 5. 28.
조민정,엑기스 동작 총출동이라니..! 글램디 저도 좋아하는 브랜드인데 대박 할인쿠폰 바로 써야겠어욬ㅋㅋㅋㅋ운동은 하나쌤 운동만 할꺼에요🧡,13개,2020. 5. 28.
MyOnlyAudience,"진짜 하고 나니까 땀 송골송골 다리 후들후들 장난 아니에요ㅠㅠ 
앞으로 꾸준히 할 운동 너로 정했다!!

6/5 🎖",0개,2020. 5. 28.
진햇살,샘 앞벅지 강화운동을 하려고 힘을 주면 앞벅지 근육이 뭉치면서 쥐가 나는 것 같은 느낌인데 왜 그럴까요? 어케 운동해야 하는지 알려주세요~,3개,2020. 5. 28.
ahrago,"슨생님 이거 대박이에요...ㅋㅋㅋ 일단 눈으로 봐뒀어요...마음의준비해놓고 따라할게요.,ㅋㅋㅋㅋ",5개,2020. 5. 28.
미잇츠,세상에 끝판왕이 나온건가요?!!,3개,2020. 5. 28.
