comment,noun,adj,verb
ㅋㅋㅋㅋ 저 짤은 몇번을 봐도 개웃기네 ㅋㅋㅋㅋㅋㅋㅋ,"['짤', '몇번', '기네']",[],['보다']
이번편 은근히 재밌넼ㅋㅋㅋㅋ 옆에서 동생이 말해준 새우꼬리썰도 개웃김ㅋㅋㅋㅋ,"['이번', '편', '은근', '옆', '동생', '말', '새우', '꼬리', '개']",['재밌다'],"['해주다', '썰다', '웃기다']"
“King is back”,[],[],[]
9:51 세레모니 막으러 오는거 ㅈㄴ 웃기네,"['세레모니', '웃기']",[],"['막다', '오다']"
5:53 아니 최광원 감독님 입 움직이는거 개웃기네 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어떻게 이런걸 만들지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['최광', '감독', '입', '기네', '걸']","['아니다', '어떻다']","['움직이다', '만들다']"
7:07 '이승우와 사진을 찍고 있는 아르헨티나의 한팬',"['이승우', '사진', '아르헨티나', '팬']",['있다'],['찍다']
"10:06 태극기는 저희가 던져 줬습니다!!ㅋㅋㅋㅋㅋㅋㅋㅋ
https://youtu.be/0kE6x3IW4Qc
그 아시안게임 결승전 이후 우리 아싸풋볼이 탄생 했습니당 ㅋㅋㅋ","['태극기', '저희', '아시안', '게임', '결승전', '이후', '우리', '풋볼', '탄생']",[],"['던지다', '주다', '하다']"
"9:38 왜 하필 항상 세레머니 막는건 손흥민 선수ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
그 와중에 9:47에 그래도 결승전 골인거까지 손흥민 선수가 뒤에 따라오고 있엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ","['하필', '항상', '세레머니', '손흥민', '선수', '와중', '결승전', '손흥민', '선수', '뒤']",['있다'],"['막다', '골다', '따라오다']"
뒤에 손흥민 싱글벙글하면서 뛰어오는거 개웃기넼ㅋㅋㅋㅌㅋㅋㅋ,"['뒤', '손흥민', '싱글벙글', '기네']",[],"['하다', '뛰어오다']"
5:15  월드컵때 곶 맞았다고 언니라고 하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['월드컵', '곶', '언니']",[],"['맞다', '하다']"
2:19 진짜 VJ들 힘들겠다..,[],['힘들다'],['들다']
펨코에서 검색은 안하는게 정신건강에 좋으실텐데,"['펨코', '검색', '정신건강']",['좋다'],['하다']
4:52 바밤바 탈룰라.avi,"['바밤바', '탈', '룰라']",[],[]
이승우 진짜 존잘이네... 뭘하던 최애선수 그냥 응원함!,"['이승우', '존잘', '뭘', '최애', '선수', '그냥', '응원', '함']",[],['하다']
5:17 케이스를 아이폰7을 껴 ⫬,"['케이스', '아이폰']",[],['끼다']
근데 바밤바 케이스 잘보면 아이폰x케이스가 아님 ㅋㅋㅋㅋㅋ,"['바밤바', '케이스', '아이폰', '케이스']",['아니다'],['보다']
"이승우 선수 성격 좋네 ㅋㅋㅋㅋㅋㅋㅋ
할말은 하고 평소엔 유쾌하고 ㅋㅋㅋㅋ","['이승우', '선수', '성격', '평소']","['좋다', '유쾌하다']","['하다', '하다']"
9:37 자막 저렇게나오고 흥민형 계속 나오니까 ㅈㄴ웃기네 ㅋㅋㅋ,"['자막', '흥민', '계속', '웃기']",[],"['나오다', '나오다']"
2:19 어이구 카메라분들도 엄청 고생하시네...,"['어이구', '카메라', '고생']",[],['하다']
2:10 이건 분명 편집 시간 남아서 한거다,"['분명', '편집', '시간', '남아']",[],[]
저 짤은 진짜 한국 축구사 최고의 만능짤ㅋㅋㅋㅋㅋㅋ,"['짤', '한국', '축구', '최고', '만능']",[],[]
11:19 이짤 손가락 난 어떻게 한건지 모르겠엌ㅋㅋㅋㅋ,"['짤', '손가락', '난', '건']",['어떻다'],['모르다']
9:50 손흥민 달려오는거 개무섭네ㅋㅋ,"['손흥민', '개']",['무섭다'],['달려오다']
7:55 포상이래 ㅋㅋㅋ 참낰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['포상', '참낰']",[],[]
9:38 잡는거 다 손흥민이네 ㅋㅋㅋㅋㅋㅋ,['손흥민'],[],['잡다']
2:18 조깅에서 제일 힘든사람 : 카메라맨,"['조깅', '제일', '사람', '카메라맨']",['힘드다'],[]
엄마랑 가서 모자 샀데ㅋㅋ  이승우 선수 정말 간절히 응원 하고 있습니다. 항상 자신감 넘치는 플레이 보여주세요.,"['엄마', '모자', '이승우', '선수', '정말', '응원', '항상', '자신감', '플레이']","['간절하다', '있다', '넘치다']","['가다', '사다', '하다', '보여주다']"
"이승우는 진짜  유튜브 블루칩이네ㅋㅋㅋㅋ
나오는 거마다 조회수 개잘나오네ㅋㅋㅋㅋㅋ","['이승우', '유튜브', '블루칩', '거마', '회수', '개']",[],"['나오다', '잘나오다']"
"이승우선수 진짜 잘생겼네요..
한국인 자부심갖고 멋지게 뛰어주세요!","['이승우', '선수', '한국인', '자부심']","['잘생기다', '멋지다']","['갖다', '뛰다']"
9:39 그 중심에는 손흥민이 있었다,"['중심', '손흥민']",['있다'],[]
아 이승우 말하는거 하나하나 겁나 매력잇어ㅋㅋㅋ 진짜 그냥 동네 친구 동네 동생느낌나고 막 챙겨주고싶다ㅎㅎ 항상 화이팅하세여 응원합니다^^,"['이승우', '말', '하나', '하나', '매력', '그냥', '동네', '친구', '동네', '동생', '막', '항상', '화이팅', '응원']",[],"['하다', '겁나다', '잇다', '느끼다', '챙기다', '하다', '하다']"
"9:35 손흥민이 세리머니 다 막아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
9:50 또 못할뻔ㅋㅋㅋㅋㅋㅋㅋ","['손흥민', '세리머니', '뻔']",[],"['막다', '하다']"
9:49 세레머니 뺐으러오는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['세레머니', '기네']",[],"['빼다', '오다']"
세레머니 방해사진마다 흥민이 뒤에있네ㅋㅋㅋㅋ,"['세레머니', '방해', '사진', '흥민', '뒤']",['있다'],[]
6:24 귀엽다ㅋ,[],['귀엽다'],[]
승우 진짜 존나 잘생겼구나 ㄷㄷ,"['승', '존나']",['잘생기다'],[]
9:48 개무섭네ㅋㅋㅋㅋ,['개'],['무섭다'],[]
승우 많이 차분해졌네 !!  이승우 화이팅 !!!,"['승', '이승우', '화이팅']",[],['차분해지다']
9:49 동생 놀릴 생각에 신난 형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['동생', '생각', '형']",['신나다'],['놀리다']
이걸 보여준다고? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,['걸'],[],['보여주다']
형들 아직까지는 마스크껴 이불밖은 위험해😭,"['형', '마스크', '이불', '밖']",['위험하다'],['끼다']
이승우 선수 선덜랜드에서의 활약 기대하고 있습니다,"['이승우', '선수', '선덜랜드', '활약']","['기대하다', '있다']",[]
9:47 세레모니 뺏으러 뛰어오는 짤 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['세레모니', '짤', '기네']",[],"['뺏다', '뛰어오다']"
ㅋㅋㅋ저 애기는 굳이 왜 있는거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['애기', '굳이']",['있다'],[]
이승우 잘생기긴 ㄹㅇ 잘생기긴 한듯,"['이승우', '듯']","['잘생기다', '잘생기다']",[]
세레머니 살인마 우리흥 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 개 터졌네,"['세레머니', '살인마', '우리', '기네', '개']",[],['터지다']
편집력뭔데진짜 ㅜㅜㅜㅜㅜ,['편집'],[],[]
이승우 잘 됐으면 좋겠다,['이승우'],['좋다'],"['자다', '돼다']"
5:22 승우 여유가 많이 생겻네 ㅋㅋ 응원합니다 다치지만 맙시다,"['승', '여유', '생겻', '응원', '맙시']",[],"['하다', '다치다']"
이승우 나이 먹고 더 귀여워졌네ㅋㅋㅋㅋㅋㅋㅋ,"['이승우', '나이']",['귀엽다'],['먹다']
걍 이승우 사람자체가 ㅈㄴ멋있네,"['이승우', '사람', '자체']",['멋있다'],[]
