닉네임,댓글,좋아요수,날짜
뚱그라미,분리수거까지 챙겨주는 그는 도덕책,8개,2020. 5. 15.
농번기,배터리교체 겁나시는 분들은 그냥 요즘같은 시국에 폰메리카노 가셔서 구경해보세용 ㅎㅎ 진짜 좋아요 ㅎㅎ,9개,2020. 5. 15.
김연후,진짜 왜 안 뜨는걸까. 예전부터 봐왔는데 너무 재밌다 진짜ㅏㅋㅋㅋ,5개,2020. 5. 15.
홍성엄,자기도웃겨서 피식하는거 같은데ㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 15.
영뚜,오옷!!! 요즘 se 사용중인디... 쫄보인 저는 .. 엄두도 못내겠어욬ㅋㅋㅋㅋㅋ,4개,2020. 5. 15.
SteveJ,관짝춤 뭔데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 15.
JKKWON,아 진짜 ㅋㅋㅋㅋ 혁키님 인트로 미쳤다 ㅋㅋㅋㅋㅋ 잘보고갑니다,2개,2020. 5. 15.
대둥왕,인간수업을 너무 재미있게 봤는데 인간수업에 나오는 전자기기를 다뤄주실 수 있나요?,2개,2020. 5. 15.
져니,만능혁키인데는 이유가 있네ㅋㅋ만능맞네요ㅎㅎ마지막에는 쫌 쫄렸다..🤣😁,2개,2020. 5. 15.
즈제,형 사랑해요.....,4개,2020. 5. 15.
KAMI유튜버카미,아파트단지에 버리면안되용 ㅋㅋㅋ 여러분들 나중에 터질수도 ㅋㅋㅋ,4개,2020. 5. 15.
yeon,"se가 콘텐츠 하나를 만들어 줬군요ㅋㅋㅋㅋㅋ
흐어...자가 배터리 교체하시는 분들 되게 쉽게 말씀하시던데, 영상보니 저 같은 쫄보는 엄두도 못내겠어욬ㅋㅋㅋ특히 저 앞판 들어내는 거 아이링 뜯는 장면이랑 오버랩 돼서 심장에 해로움😱",2개,2020. 5. 15.
TomoLee,쪼아주면... 역시 경상도분이 맞으셨구나.. 근데 왜 사투리가 어색하십니까?ㅋㅋ,2개,2020. 5. 15.
주정이,ㅋㅋㅋㅋㅋㅋㅋ진짜 너무 재밌가아아 영상 자주 올라와서 기쁩니당,2개,2020. 5. 15.
나비보벳따우,헐 1등 아니네 .. ㅋㅋㅋ 그래도 개빨리옴,2개,2020. 5. 15.
민준김,se2로 보는 se영상!!,4개,2020. 5. 15.
잰언니,"그것이 알고 싶다ㅋㅋㅋ
관들고 춤추는 짤 넘 웃기네요ㅋㅋ",2개,2020. 5. 15.
김민하,형 에어팟 프로 영상때 나오는 음악좀 알려줘...,2개,2020. 5. 15.
SWK,나도 얼마전에 se 1세대 샀는뎅ㅎㅎ 근데 화면 겁나 작아서 쓰는데 좀 불편함... 폰 진짜 안쓰는 사람한테는 추천ㅎ,3개,2020. 5. 15.
yeoeun,다음 영상이 기대되요! 마지막에 전원 켜졌을 때 속시원😝,2개,2020. 5. 15.
뿡빵뽕,컨셉 ㅋㅋㅋㅋㅋ,1개,2020. 5. 15.
삽가능,ㅋㅋㅋㅋㅋㅋ편집 넘 재밌어여!!,2개,2020. 5. 15.
AucklandNewZealand,지금 왜.. 1세대를..,3개,2020. 5. 15.
신문철,ㅋㅋㅋ그런데 말입니다 ㅋㅋ,1개,2020. 5. 15.
영하,"사기당한걸 인정하고 싶지않았던 혁키,,,",2개,2020. 5. 15.
yeoulYOON,ㅋㅋㅋㅋ너무 재미써여,0개,2020. 5. 15.
KGOTV,혁키님 아이폰7이랑 아이폰se2도비교해주세요ㅠㅠㅠㅠ,5개,2020. 5. 15.
Youngdo,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다행이네요 고장은 아니여서,2개,2020. 5. 15.
LeeSeongjo,배터리 빼는건 전문가가아닌이상 한부로하면안되겠다~~~~~~,3개,2020. 5. 15.
한지헌,"깊은 한숨이 축배로 바꼈네요 추카추카
미개봉 새제품이 맞았나봐요",2개,2020. 5. 15.
MinJaeKang,아요즘 영상 많아서 행복해♡♡,2개,2020. 5. 15.
정신개조,ㅋ⫬ ㅋ⫬ ㅋ⫬ ㅋ⫬. ㅋ이형 당했네,2개,2020. 5. 15.
김동민,"형 요즘 많이 바빠?
그 쉬어가는 영상 업로드 하면 내 댓글 고정 해줄 꺼지??







그리고 여기에 영어로 '히 이즈 블랙카우' 썼는데 왜 계속 삭제 되는건뎈ㅋㅋㅋㅋㅋ",2개,2020. 5. 15.
박가로이,아이폰7 vs 아이폰se2도 해주세욯ㅎㅎ,1개,2020. 5. 15.
Anthonydavis,근데 진짜 배우 강기영씨랑 너무닮음,1개,2020. 5. 15.
야옹,"혁키님 아이폰8이랑 se2 카메라 비교 영상 찍어주세요 ㅜㅜ 카메라 비교는 혁키님이 갑 ,,",0개,2020. 5. 15.
다올,"만능혁키는 맥가이버?ㅋ
도대체 못하는것이 뭥미ㅋ",2개,2020. 5. 15.
배고파,똥손이  잘못하면 액정 깨질듯 ㅜㅜ,2개,2020. 5. 15.
