닉네임,댓글,좋아요수,날짜
Jella젤라,"-트레이닝복 정보 : oct.3 제품입니다! 
나.. 진짜 전 남친이랑 데이트했어요.. 나의 전.. 남친.. 남편은 사회적 거리두기에 해당 안 되나요...? 😆",425개,2020. 4. 30.
둥둥,"전남친...? 뭐야뭐야, 전남친이랑 친구 사이인가? 남편을 전남친이라고 한건가? 막 이러면서,,,, 깜짝 놀라 호다닥 들어왔자나요!!",605개,2020. 4. 30.
앙잉뱅공팡용,전남친이 맞긴 맞지만 이 기분은 뭘까 마치 속은 느낌 내가 인식한 그 전남친이 아닌데 아니 분명히 전남친이 맞긴 맞...,341개,2020. 4. 30.
LoveYourself,"제목 보고 헐레벌떡 왔는데 전남친이 진짜 ""전"" 남친일 줄은..ㅠㅜㅜㅜㅠㅜㅜ",183개,2020. 4. 30.
채이,현 남편이라서 전 남친인거였군요 ㅠㅠ 전남친이라길래 후다딕 들어왔어요ㅋㅋㅋㅋㅋ ㅠ,173개,2020. 4. 30.
진영오빠사랑해요,언니 언니 이름이 진보라니까 진보라로 입고 진보라 악세서리도하고 보라보라한 화장도해쥬세여,53개,2020. 4. 30.
이스라Israa,If only we have such as those perfect products in my country.,4개,2020. 4. 30.
Rosiee,Still slaying with the looks ackkk🥺 You're the bestt,17개,2020. 4. 30.
오돌쇠TV웃고싶으면제채널오삼,"맨날 같은 티만 입으시네요





프리티",112개,2020. 4. 30.
아무말,제목보고 전남친이랑 데이트를한다니 완전 개방적? 아메리칸 스타일이다 싶어서 들어왔는데 현남편 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넘 귀여우싣앙,13개,2020. 4. 30.
김선영,언니가 추천해주신 제품은 진짜 믿고쓰는제품 ఇ 추천해주신거 전부 겟했는데 인생탬인 사실~~ ^__^,5개,2020. 4. 30.
세정,언니영상 보면 왤케 기분이 좋냐공 ㅠㅠㅠ,5개,2020. 4. 30.
odie,언니.. 친구랑 언니 유튜브 이름이 기억 안나서 그 태닝한고양이언니라고 하니까 젤라?하더라고여.. 그래서 그냥 생각나서 .. 그냥 와봤어요... 언니 얼굴보니까 행복하네요.. 생각나면 종종 찾아올게오..,5개,2020. 4. 30.
YoHou,혁이님 너무 자상하셔 ㅎ,6개,2020. 4. 30.
야야야야,제목보고 와우.. 아메리칸 스타일... 이라면서 들어옴,7개,2020. 4. 30.
밍미밍,젤라님 ㅜㅜ. 저는 메이크업할때 목보다 얼굴이 밝아요  목에다가 파운데이션 바르는게 싫어서 얼굴을 어둡게하는 편인데 시간이지나면 얼굴이 노랗게 떠요 ㅠㅜ 목이랑 얼굴이랑 경계선이 안지게 메이크업 하는방법이 없을까요 ???ㅜ,5개,2020. 4. 30.
투명,전:남친 현:남편 이 이야기였구나 언니...,6개,2020. 4. 30.
귀찮아,젤라언니 딸은 진짜 좋겠다 엄마가 이렇게 이쁘고 센스있고 성격좋고...,6개,2020. 4. 30.
백설기,누가 언니 시계를 거꾸로 돌리는 거야....계속 이뻐지시네....,31개,2020. 4. 30.
한설,젤라님 혹시 눈썹 정리영상이랑눈썹그리기 영상 찍어주실수있나요ㅠㅠㅠ눈썹이 너무 이쁘세요ㅠㅜㅠㅠㅠ,6개,2020. 4. 30.
