닉네임,댓글,좋아요수,날짜
더로그TheLog,선배님들 지도편달 부탁드리옵나이드아,12개,2020. 4. 28.
MrpW,이형님 유튜브 엄청 오래전부터 하셨던걸로 기억하는데 아직 구독자 11.7만명이시네... 구독자가 왜 안느는지 문제점을 찾을 시기라고 생각합니다,5개,2020. 4. 28.
JaeJinLee,4:08 역시 오피셜 과부제조기 유튜버 답습니다,8개,2020. 4. 28.
변재성,"옛날부터 봤는데 it 크리에이터 중 최곤데 
빨리 떡상해라",3개,2020. 4. 28.
굿하이니,"형 그냥 여기꺼 써
https://www.autobritedirect.co.kr/
오토브라이트 다이렉트",4개,2020. 4. 28.
박종현,테크 유튜버가 세차를 유튜브로 배운다 ㅎㅎ,1개,2020. 4. 28.
윤성원,형 충전 관련 영상도 만들어줘......,3개,2020. 4. 28.
이성준,와...모델3로 오프로드 조지고오셨나요?ㅋㅋㅋ,3개,2020. 4. 28.
wwww,"인터넷으로 세차를 배운 다니요 ㅋㅋㅋㅋㅋㅋ
세차장 고인물 아조씨들 옆에서 배우는게 더좋을것 같은데 ㅋㅋㅋㅋㅋ",6개,2020. 4. 28.
괴물형아,니트릴장갑 목긴거 챙겨가셔서 착용하구 하셔요.ㅎ 차두 좋지만 손보호두.ㅎ,1개,2020. 4. 28.
K4NTE,이 형 그래도 첨한거 치고 잘하네ㅋㅋㅋㅋ,0개,2020. 4. 28.
스구,와 형 나랑같이 세차하자더니..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 28.
민국경찰대한,긋긋긋,1개,2020. 4. 28.
BsSn,형 더스티코마2 추천해요 개꿀템임,0개,2020. 4. 28.
빼박아저씨야,형 국밥 드시는 모습..왤케 안쓰럽 ㅜㅜ..,0개,2020. 4. 28.
owmsikdh,나중엔 귀찮아서 그냥 카샴푸만 뿌리고 고압수로.. 15분내에 끝,0개,2020. 4. 28.
IT자동차관련광팬구독자,"세차배우실려면 세알남 보세요 진짜 제대로 알려줍니다.
카샴푸 미트질할때 물짜지말고 살살 해줘야되요",0개,2020. 4. 28.
서지민,스펀지 미트질 하실때 힘줘서 누르시면 도장면 데미지 있을 수 있으니 물먹은 스펀지 무게로 스치듯 닦아만 주세요. 윗쪽 먼저 미트질하시고 아랫쪽으로 미트질 하시구요.,0개,2020. 4. 28.
이현재,컴파운드는 UC아입니까?!,0개,2020. 4. 28.
문애리,단차땜에 설마? ㅜㅜ,0개,2020. 4. 28.
KsY,잘 봤습니다 마감 영상 기대되네요 한달 관리비 같은 건 얼마 정도 나오는지도 소개해주세요~ㅎㅎ 전기니까 유지비 적게 들거 같아요 ㅋ,0개,2020. 4. 28.
CPilot,야밤에 셀프세차 키야 좋죠,1개,2020. 4. 28.
Universe,흐흐 세차 재밌쥬..,0개,2020. 4. 28.
권동근,외관및 틈에 물기는 에어건으로 먼저 털어주면 편리하게 물기 닦을 수 있어요,0개,2020. 4. 28.
cheolKim,"저도 모델3 타는데 원페달 드라이빙 하시고 브레이크 페달 많이 안밟으시면 브레이크 분진이 거의 안생겨서 따로 철분제거제는 크게 필요없는 것 같습니다. 
마프라 휠클리너로 충분한 것 같아요. 저도 쓰고 있어요. 그리고 휠이 생각보다 안더러워지더라구요.",0개,2020. 4. 28.
느낌느,아이고... 휀다와 범퍼 1타 쌍피네요...  저도 같은쪽 더 심하게 시원하게 말아드셔서 아는동생 덴트샵에 입고했습니다 ㅠㅠ,0개,2020. 4. 28.
김한성,4:44아더러워,0개,2020. 4. 28.
Dcaf,카샴푸할때 위에서 아래로 해야 차 밑에있던 돌무더기가 스폰지에 끼어 전체적으로 흠집을 내는것을 방지할수 있어요.ㅎㅎ 가능하다면 차 하부쪽은 별도의 스폰지를 쓰는것을 추천..,0개,2020. 4. 28.
동헌DH,"안녕하세요ㅎㅎ열스님~!
갤럭시 s7때부터 갤럭시 s9까지
보던 구독자 입니다~ㅎㅎ
오랜만에 생각나서 와봤네요ㅎㅎ
예전이랑 완전 똑같으시네요ㅎㅎ
오늘부터 자주 챙겨봐야겠어요!!
열스님 힘내세요~!!",0개,2020. 4. 28.
남선영,퍼샤고수 회원 한번 섭외해서 컨텐츠 한번 만들어주세요 ㅋㅋ,0개,2020. 4. 28.
JonghyeokLee,Adk채널 추천드려요 세린이에게 딱,0개,2020. 4. 28.
나민국,뭐야 10만 넘었네 시원하다,0개,2020. 4. 28.
hansolkang,세차 몇시간 걸리신건가요?,0개,2020. 4. 28.
조제이슨,머리쪽 장비 이름 뭔가요? 1인칭 시점 촬영 장비 궁금합니다.,0개,2020. 4. 28.
이현중,셀프세차는 셀프로 배우는 것,0개,2020. 4. 28.
JaeMinShin,"버킷은 2개를 쓰시면 좋아요. 하나는 지금 쓰시는 것처럼 비누거품 풀어서 사용하는 용도.. 하나는 깨끗한 물을 받아서....헹궈쓰는 용도로 쓰시면... 거품용 스펀지에 묻은 흙, 모래 등을 털어낼 수 있어서..잔 스크레치 방지에 도움이 됩니다.",0개,2020. 4. 28.
무난무난띠,"오토그루밍, 오토브라이트 다이렉트, 세알남, 빛나는 하루등  참고하시고.. 디테일링 포럼, 퍼펙트샤인 카페 들가보시길ㅎㅎ",0개,2020. 4. 28.
