comment,noun,adj,verb
저도 영상보기전에는 굳이 광고목적으로 자외선차단제와 태닝오일 반반실험을 하시나 싶었는데 영상 다 보니까 광고를 위한 실험보다는 전부터 하고싶던 아이디어인데 좋아하는 선크림광고 들어온겸 하신거 같아요ㅋㅋㄱㅋ 회사원님이 피부를 혹사 시키면서 실험했는데...너무 당연한 실험아니냐 하는건 슬픈거같아유 그리고 진짜 힐링영상인거 같아요...나도 같고싶어 힐링하우스..ㅠㅠㅠ,"['영상', '굳이', '광고', '목적', '자외선차단제', '태닝', '오일', '실험', '영상', '보', '광고', '위', '실험', '아이디어', '선크림', '광고', '겸', '회사원', '피부', '혹사', '실험', '실험', '아유', '힐링', '영상', '힐링', '하우스']","['좋아하다', '같다', '당연하다', '아니다', '슬프다', '같다', '같다', '같다']","['보다', '하다', '싶다', '하다', '들어오다', '하다', '시키다', '하다', '하다', '나다']"
"언니 비건커스메틱 브랜드로 화장하기, 소개하기로 콘텐츠 어때요? 생각보다 동물실험하는 브랜드가 많더라구요","['언니', '비건', '스메', '브랜드', '화장', '소개', '콘텐츠', '생각', '동물실험', '브랜드']","['어떻다', '많다']","['크다', '하다', '하다', '하다']"
와우 얼굴반반으로 도전하시기 쉽지않으셨을텐데 항상 대단한거같아유ㅠㅠ,"['와우', '얼굴', '반', '도전', '항상']","['대단하다', '같다']","['하다', '쉬다', '않다']"
나 왜 영상이 안봐지지..,['영상'],[],['보다']
"영상 보다가 익숙한 목소리랑 동작이 나와서 자세히 들어보니 미서원스트레칭영상이네용 ㅋㅋㅋ 
급 친숙함 ㅎㅎ 저거 효과 짱좋아욤","['영상', '목소리', '동작', '스트레칭', '영상', '급', '효과', '욤']","['익숙하다', '자세하다', '밉다', '친숙하다', '좋다']","['보다', '나오다', '들다', '보다']"
영상이 안봐져..ㅜㅜㅜ 계속 광고까지는 보이는데 로딩이 계속돼요ㅠ 지금 한 10분째 께속 안봐져요ㅠㅠ 회사원님 영상만..ㅜㅜ 저도 보게 해주세요 ㅠ,"['영상', '계속', '광고', '로딩', '계속', '지금', '속', '회사원', '영상']",[],"['보다', '보이다', '돼다', '하다', '보다', '보다', '해주다']"
이 영상만 재생이안되요 ㅠㅠㅠㅠ,"['영상', '재생']",['안되다'],[]
아직도 영상 재생이 안되네용ㅠㅠㅠ,"['영상', '재생']",['안되다'],[]
언니 이 영상만 재생이 안되네요ㅠㅠㅠㅠ,"['언니', '영상', '재생']",['안되다'],[]
"볼수록 회사원 A가 B텐션으로 변하는 듯한 것은 나만의 착각인걸까요....ㅋㅋㅋㅋ 둘다 좋아요♡ 많이 올려주세용♡
자차를 바르는 습관없는 사람 얘기하시는데 넘나 뜨끔....ㅋㅋㅋㅋ 화장하기 전에 바르기엔 저에겐 너무 기름지고 대부분 밀려서 넘나 불편하더라고요!! 괜찮다는 리뷰보고 사도 불편했는데.... 비트 더 선은 괜찮을까요??","['회사원', '텐션', '듯', '착각', '자차', '습관', '사람', '얘기', '화장', '기', '대부분', '리뷰', '보고', '사도', '비트', '선']","['변하다', '좋다', '없다', '불편하다', '괜찮다', '불편하다', '괜찮다']","['보다', '가다', '끄다', '두다', '올려주다', '바르다', '하다', '넘다', '뜨다', '끄다', '하다', '바르다', '기르다', '밀리다', '넘다']"
야외태닝 4년차인데 7~8월 직사광선에서 태닝안하던 사람이  야외태닝 하시면 화상입여요,"['야외', '태닝', '직사', '광선', '태', '닝안', '사람', '야외', '태닝', '화상']",['이다'],"['하다', '하다']"
유료광고가 포함되어있지만 분명 컨텐츠 주제는 태닝오일 대 썬크림 반반 발라봤다! 입니다 여러분,"['유료', '광고', '포함', '분명', '컨텐츠', '주제', '태닝', '오일', '썬크림', '반', '발라', '여러분']",['이다'],"['되어다', '대다', '보다']"
왜 나 이북리더기 뽐뿌가 오는거지,"['이북', '리더', '기', '뽐뿌', '거지']",[],[]
