comment,noun,adj,verb
"금주 전제품 품절 되었습니다. 감사합니다!!
정성스럽게 만들어 보내드릴게요 🙇🏻‍♀️!!
💜매주 일요일 12시 아리키친 PARTY TIME💜
(NEW!!) 금주는 아리카롱과 함께 뷰티머랭쿠키가 신제품으로 나왔어요!
아이디어 통통쿠킹 영상과 함께, 
온라인 주문서 오픈 ( http://www.aricarons.com )
북극곰피디의 요리영상 까지 ( https://youtu.be/5vaz6ZIjBhI )
매주 아리키친 디저트 주문서가 낮 12시 부터 오픈됩니다.
많이많이 놀러와주세요 :D 
그럼 오늘도 달콤하게 ~ 행복한 하루 되세요!!","['금주', '제품', '품절', '정성', '일요일', '아리', '키친', '금주', '아리카', '롱', '뷰티', '머랭', '쿠키', '신제품', '아이디어', '통통', '쿠킹', '영상', '온라인', '주문', '오픈', '북극곰', '피디', '요리', '영상', '아리', '키친', '디저트', '문서', '낮', '부터', '오픈', '놀러와', '오늘', '하루']","['그렇다', '달콤하다', '행복하다']","['되어다', '감사하다', '만들다', '보내다', '드리다', '나오다', '되다', '줄다', '되다']"
내가 좋아하는 마카롱과 레모나의 만남이라니......이건 삼겹살과 쌈장의 만남을 넘어서는 만남이얌...,"['마카롱', '레모나', '만남', '삼겹살', '쌈장', '만남', '만남', '얌']",['좋아하다'],['넘어서다']
"English subtitle is uploaded.♥
Always thanks for watching my video.
 Have a nice day :)",[],[],[]
"아리언니! 혹시 마이구미로 마카롱 만들어주실 수 있나요??
제가 집에서 만들지는 못하지만 대리 만족으로 제가 좋아하는 보라색, 포도, 마이구미 조합 보고싶어요ㅠㅠㅠ
젤리를 생각하다보니 저절로 제가 좋아하는 마이구미가 생각나더라구요ㅠㅠ","['아리', '혹시', '마이', '구미', '마카롱', '집', '대리', '만족', '보라색', '포도', '마이', '구미', '조합', '젤리', '생각', '저절로', '마이', '구미']","['있다', '좋아하다', '좋아하다']","['만들다', '만들다', '하다', '보다', '하다', '보다', '생각나다']"
저 아리카롱 받았어요!!!! 정말 맛있고 인스타에 아리님께서 직접 좋아요 눌러주셔서 감사합니다 ♥️,"['아리카', '롱', '정말', '인스타', '아리', '직접']","['맛있다', '좋다']","['받다', '누르다', '감사하다']"
아리님 똭 영상 보고 주문 할 수 있도록 영상 10분전에 올려주는 센스 보소...💜 너무 너무 감동 감동ㅜㅜㅠㅠ,"['아리', '똭', '영상', '보고', '주문', '영상', '센스', '감동', '감동']",['있다'],"['하다', '올려주다', '보다']"
"아리키친은 사랑 
아리키친 인간 비타민
아리키친은





the love♡","['아리', '키친', '사랑', '아리', '키친', '인간', '비타민', '아리', '키친']",[],[]
Those look so amazing. My face is squishing up just thinking about the lemon flavor! And they would be perfect in the summer. Thanks!!,[],[],[]
아닛!! 언니 편집이 뭔가 병맛(?)쪽으로 변했어요!!! 레모나는...방탄!! 언니 내일 6시에 트와이스 신곡이 나오는데 what is love 때처럼 아이돌 베이킹 해주세요ㅠ 🙏🏻 항상 잘보고있어요 아리언니 사랑합니다💜🍒,"['아닛', '언니', '편집', '뭔가', '병맛', '쪽', '레모나', '방탄', '언니', '내일', '트와이스', '신곡', '아이돌', '베이', '킹', '항상', '아리', '사랑']",['변하다'],"['나오다', '해주다', '보다', '하다']"
"3:50 아리님인데 어떻게 걱정을 안하나요......ㅠㅜ 몸빨리 괜찮아지셨으면 좋겠네요! 영상 잘보고 갈께요-♡ 
아리님 화이팅! 이팅이팅 화이팅!ㅎㅎㅎ
 레모나 마카롱 먹어보고 싶네요! 꼭 만들어 보고싶어요 
 ((((비주얼은 장담못하지만ㅋㅋ! 전 똥손이니까염~ㅋㅋ","['아리', '걱정', '몸', '영상', '아리', '화이팅', '이팅이팅', '화이팅', '레모', '마카롱', '보고', '꼭', '비주', '장담', '못', '똥손', '염']","['어떻다', '괜찮다', '좋다']","['알다', '보다', '갈다', '먹다', '싶다', '만들다', '보다', '얼다']"
Lemona x BTS💜 thx for promoting the product 🥰,[],[],[]
난 레모나 필요 없는디... 아리님이 너무 상큼해서 제 비타민c가 채워지는 느낌적인 느낌느낌,"['난', '레모', '필요', '아리', '상큼', '비타민', '느낌', '느낌', '느낌']",['없다'],"['하다', '가다', '채우다']"
허억 구하기 힘든 호석이 ㅠㅠㅠㅠ 내가 갔을때는 왜 윤기랑 지민이만 있었는지... ㅠㅠ 호석이 ㅠㅠ 그와중에 맛있어보여요 ㅠㅠ,"['호석', '윤기', '지민', '호석', '와중']","['힘드다', '있다', '맛있다']","['하다', '가다', '보이다']"
"What a great way to use the Lemona packets!
My mouth is drooling 🤤 - so sour and refreshing",[],[],[]
노랑노랑에 머랭 섞는데 마음이 녹아내리는 것 같음. 레몬즙 넣을 때는 침이 줄줄 흘러내리는 것 같구요. 크림 얹일 때 아.. 고통스러워... 먹고싶어요. 격하게!!!,"['노랑', '노랑', '머랭', '마음', '레몬', '즙', '침', '줄줄', '크림', '격하']","['같다', '같다', '고통스럽다']","['섞다', '녹아내리다', '넣다', '흘러내리다', '얹다', '먹다']"
11:08 🍋나 레몬이야!!🍋,['레몬'],[],[]
마카롱에 젤리 들어가는 건 생각해본 적이 없는데 이렇게보니까 상큼하고 맛있을 것 같아요ㅠㅜ,"['마카롱', '젤리', '건', '생각', '적', '보', '상큼']","['없다', '맛있다', '같다']","['들어가다', '해보다']"
"아리님은 끼쟁이가 분명해...!!!







이건 모두가 아는사실인데 말이죠
아리님께선 인간 레모나랍니다아
/}_/}
( ♡♡)
(>♥<)","['아리', '끼', '모두', '사실', '말', '아리', '인간', '레모나랍니다']",['분명하다'],['알다']
6:11 하트모양!!,"['하트', '모양']",[],[]
"와~~우 아리 언니는 역시 짱! 언니 마카롱 너무 잘만드세욤~~♡><
혹시 방탄소년단 케익크 만들어 주실수 있나욤?","['아리', '언니', '역시', '짱', '언니', '마카롱', '욤', '혹시', '방탄소년단', '케익', '실수']",['있다'],"['오다', '만들다', '크다', '만들다']"
10:50 언니는 뭘하든 싱그러워요... 다 좋아..... 리얼한 반응 상큼해.....!!!!!!!,"['언니', '뭘', '리얼', '반응', '상큼']","['싱그럽다', '좋다']","['하다', '하다']"
오늘 교회 일정 끝나고 서둘러 마카롱12구 세트를 샀어요!!너무너무 기대되요 앞으로도 수고하세요~~,"['오늘', '교회', '일정', '마카롱', '세트', '수고']",[],"['끝나다', '서두르다', '사다', '기대다', '하다']"
허어어어어어억 썸넬보고 달려왔어요!!!! 저저 학교가서 힘들었는데 이거보고 힘냈어요!! 내일도 학교잘 갔다올께요!!!!,"['어어', '썸넬', '보고', '학교', '보고', '내일', '학교']",['힘들다'],"['허다', '달려오다', '가다', '힘내다', '자다', '가다', '오다']"
언니ㅠㅜㅡㅜㅜㅠㅠ아프지 마셔요... 밥 고기로 많이 챙겨드셔요... 언니 아프면 안데........ 언니보는 낙으로 산단 말이에여.... 언니 아프면 슬퍼ㅓ.........,"['언니', '밥', '고기', '언니', '언니', '낙', '말', '언니']","['아프다', '아프다', '아프다', '슬프다']","['마시다', '챙기다', '들다', '알다', '보다', '사다']"
레모나 마카롱이라니 너무 상큼해보여><,"['레모', '마카롱', '상큼']",[],['해보다']
썸네일만봐도 상큼함이 느껴진다.. ㄷ🥰,"['썸네일', '상큼', '함']",[],"['보다', '느껴지다']"
와~ 유튜브 프사만 봤는데 군침이 줄줄줄,"['유튜브', '프사', '군침']",[],"['오다', '보다', '주다']"
9:58 I love!!! Bon Appetit ❤️,[],[],[]
넘나 바쁜 아리키친 흙흙,"['아리', '키친', '흙흙']",['바쁘다'],['넘다']
"ㅠㅠ😭
우리 아리언니 웰켸손목이 가늘어ㅠ
우리집 전재산이라도 털어서 한우왕창사서 억지로라도 먹이고싶다ㅜㅠ","['우리', '아리', '웰켸손목', '우리', '집', '재산', '우왕', '창사', '억지로']",['가늘다'],"['털다', '먹이다']"
"아리 언니 오랜만에 아이돌 케이크로 방탄소년단 케이쿠도 만들어 주시면 안될까요??
 케이크를 만글고 싶은데 잘 모르겠어서... 탄탄하고 부드러운 케이크 만드는법을 알려주실 수 있을까요?? 부탁드려요❣언니 손목 조심하시구 늘 응원할게요~ 재밌는 영상 만들어 주셔서 감사합니다💛","['아리', '언니', '아이돌', '케이크', '방탄소년단', '케이', '쿠도', '주시', '케이크', '글', '케이크', '법', '언니', '손목', '응원', '영상']","['안되다', '탄탄하다', '부드럽다', '있다', '부탁드리다', '재밌다']","['만들다', '싶다', '자다', '모르다', '만들다', '알다', '조심하다', '하다', '만들다', '주다', '감사하다']"
