닉네임,댓글,좋아요수,날짜
THUGLIFE,제일 처음에 네 ㅅㅂ 엠알입니다 ㅋㅋㅋ,210개,2020. 5. 5.
stevejobs,우리 쿡이가 좀 정신을 차렸나?,203개,2020. 5. 5.
제주감귤,"야 지문인식 너 ,, 진짜 너무 반갑다 ,, 돌아왔구나 !!!!!",101개,2020. 5. 5.
박동규,아이폰 SE 2세대 화이트는 너무 이쁜 혼종색 폰이다.,33개,2020. 5. 5.
이재영,"꼭 가지고싶었는데!!! 드디어 나왔네?!?!
근데?! 돈이 없네?!(주륵)",41개,2020. 5. 5.
미소,아무리 그래도 화이트에 검은배젤은 너무해..........,17개,2020. 5. 5.
현지,아이폰11쓰는데 넘커서 진짜 작은거보니까 그립다ㅠㅠ,8개,2020. 5. 5.
신명우,Se2 전용 강화유리 구매좌표나 구매법을 알려주시면 정말 감동할것같습니다.,25개,2020. 5. 5.
오태석,"Se2세대도 이쁘고, 형도 미모가 이쁘네",12개,2020. 5. 5.
민수,청량케이스 se 기대하고 있겠습니다... 꼭 만들어주세요,3개,2020. 5. 5.
윤정원,it유튜브 중에 항상 보던거였는데 업로드 한참 안되서 허전했는데 오랜만에 보네,49개,2020. 5. 5.
코코몽,난 뭔가 레드가 이뻐보여ㅠㅠ,25개,2020. 5. 5.
안태현,청량케이스 se 2세대 꼭 출시하면 좋겠읍니다... 부탁드립니다 민우햄👏,17개,2020. 5. 5.
박정우,확실히 후면은 유광이 예쁜듯..,108개,2020. 5. 5.
우주휴먼TV,9:22 아 그렇구나..,28개,2020. 5. 5.
,다른 영상들보면 8보다 se가 더 오래가던데...,4개,2020. 5. 5.
이민준,se2 사전예약했다ㅏㅏㅏㅏ!!!넘조아ㅏ,6개,2020. 5. 5.
안두인,배터리 때문에 12존버 합니다.. (현재7+ 3년5개월),4개,2020. 5. 5.
남녀칠세로얄석,다 좋은데 배터리가 쓸애기ㅠㅠ,76개,2020. 5. 5.
팩트,왜 이제 올렸어... 형이 리뷰해주는 것만 기다렸다구 ㅠㅠ,2개,2020. 5. 5.
가빈입니다Gabeen,진짜 미친 가성비인데.. 기존 아이폰감성 살려준거 좋은데.. 아..아..아........ 배터리ㅠㅠㅠㅠ,36개,2020. 5. 5.
황건수,혀엉ㅠㅠ  왜케오랜만이야ㅠㅠ,3개,2020. 5. 5.
