comment,noun,adj,verb
"여러분!! 오늘은 이차돌의 차돌박이! 쫄면! 된장찌개! 돌초밥! 고추냉이관자!를 데리고 왔어요🍾🍾🍾 맞아요!!! 은혜영광 이차돌에서 제게 협찬해주셨어요😭😭😭💚🧡❤💕👏🏻👏🏻👏🏻 

예전에 제가 인스타그램 Q&A로도 고깃집 어딜 제일 좋아하냐는 질문에 이차돌이라고 답변을 했는데,, 그 답을 이차돌에서 보신걸까요? (확인결과 안보셨다합니다😶) 이렇게 상다리 부러지기 일보직전의 이차돌 핫템을 제게 협찬해주셨습니다ㅠㅠ (모두 여러분 덕분이에요..🙇🏻‍♂️❤)

이차돌은 너무 유명해서 설명하면 입아프지만,, 그래도 모르는 분들이 계실테니까요! 이차돌 차돌박이는 개인적으로 진짜 기름진 맛이 하나도 없더라고요!!! 먹고나서 속이 느리끼리~한게 없어요👍🏻 게다가 된장찌개는 MSG 미친듯이 첨가된 맛이 아니라 깔끔하고 구수한 된장찌개.. 거기에 차쫄면은 참기름이 들어가서 꼬소하면서도 오동통 쫄깃.. 난몰라...🙉

오늘도 진짜 감사히 너무너무 잘 먹었습니다😭💕 협찬해주신 이차돌 직원분들께 감사드리고, 여러분들께도 다시한번 감사하단 말씀전하겠어요. 감사합니다🙇🏻‍♂️❤

다음에는.. 오랜만에 컨셉먹방!? 어떤가용?ㅎㅎㅎㅎㅎ 댓글보니 해달라는 요청이 많아서.. 원하시는거 말씀 마음껏 해주시면 제가 도전🏋️‍♂️🏋️‍♂️🏋️‍♂️ 해보겠습니다!!! 여러분 오늘도 너무너무 감사하고 고맙습니다🦸‍♂️💕

INSTAGRAM :https://www.instagram.com/SANGYOONCE
📩sangyoonce@gmail.com (비즈니스 메일함","['여러분', '오늘', '차돌', '차돌박이', '쫄면', '된장찌개', '돌', '초밥', '고추냉이', '관자', '데리', '은혜', '영광', '차돌', '협찬', '예전', '인스타그램', '고깃집', '제일', '질문', '차돌', '답변', '답', '차돌', '보신', '확인', '결과', '상', '다리', '일보', '직전', '차돌', '핫템', '협찬', '모두', '여러분', '덕분', '차돌', '설명', '입', '차돌', '차돌박이', '개인', '맛', '하나', '끼리', '게', '게다가', '된장찌개', '첨가', '맛', '된장찌개', '거기', '차', '쫄면', '참기름', '꼬소', '쫄깃', '난', '오늘', '협찬', '차돌', '직원', '감사', '여러분', '다시', '한번', '감사', '하단', '말씀', '전하', '다음', '컨셉', '먹방', '가용', '댓글', '요청', '말씀', '마음껏', '해주시', '도전', '여러분', '오늘', '비즈니스', '메일', '함']","['좋아하다', '유명하다', '아프다', '계시다', '없다', '느리다', '없다', '미치다', '아니다', '깔끔하다', '구수하다', '많다', '원하다', '고맙다']","['오다', '맞다', '해주다', '하다', '걸다', '보다', '하다', '부러지다', '해주다', '하다', '모르다', '기르다', '먹다', '속이다', '되다', '들어가다', '하다', '모르다', '자다', '먹다', '해주다', '드리다', '들다', '겠다', '감사하다', '보다', '해달라다', '해보다', '감사하다']"
내가 광고주였으면 다른 사람 말고 바로 상윤쓰한테 달려갔을 거임ㅋㅋㅋㅋㅋ 이렇게 맛깔나게 광고해 주는 유튜버가 세상에 또 어딨음ㅋㅋ,"['광고주', '다른', '사람', '바로', '상윤', '거임', '광고', '유튜버', '세상']",['맛깔나다'],"['이다', '쓰다', '달려가다', '하다', '주다', '어딨다']"
"광고주들 뭐합니까
내가 이분보고 안먹던음식도 먹기시작했는데 ! 
이분당장 티비광고 캐스팅이 시급합니다!","['광고주', '뭐합', '이분', '보고', '음식', '먹기', '시작', '이분', '당장', '티비', '광고', '캐스팅']",['시급하다'],"['먹다', '하다']"
"와...ㅋㅋㅋ진짜 상윤은 온갖데 다 협찬받음ㅋㅋㅋ
이차돌은 물론이고 농심같은데도 협찬잘안해주는데ㅋㅋㅋ","['상윤', '협찬', '차돌', '농심', '협찬']",['같다'],"['오다', '받다', '해주다']"
왜 아무도 태그를 신경 안써주는거야 앞으로 이차는 이차돌로(?)간데자나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅎㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㄹㅋ,"['아무', '태그', '신경', '이차', '차돌', '간', '데자']",[],['써주다']
That crazy cow bouncing all over the screen throughout the video is killing me. 😂,[],[],[]
THAT COW DESERVE APPLAUSE. PLEASE PAY HIS ROYALTY.,[],[],[]
"협찬 음식으로 먹방할 때 대부분은 협찬인게 티나고 되게 은근 좀 그런 게 있는데
상윤쓰는 협찬이고 뭐고 나는 맛있으면 쭉 먹고 맛이 없거나 물리면 안 먹어! 이런 마인드가 강해서 협찬임에도 불구하고 편하게 볼 수 있는 것 같음.. 사랑해요","['협찬', '음식', '먹방', '대부분', '협찬', '티나', '은근', '게', '상윤', '협찬', '쭉', '맛', '물리', '마인드', '협찬', '임', '불구', '볼', '사랑']","['그렇다', '있다', '맛있다', '없다', '이렇다', '강하다', '편하다', '있다', '같다']","['하다', '쓰다', '먹다', '먹다', '하다']"
"진짜 이렇게 맛깔나게 광고해주는 유튜버 어딨어., 하나도 안거슬리고 오히려 많이많이 드셨으면 좋겠다","['광고', '유튜버', '하나', '오히려']","['맛깔나다', '좋다']","['해주다', '어딨다', '거슬리다', '들다']"
"Your intro reminds me of Looney Tunes and your such a comedian😅🎶, I don't see the difference",[],[],[]
