comment,noun,adj,verb
"""Good Morning""",[],[],[]
"형들 나중에 fm컨텐츠로 
추우먼 감독 vs 박번개 감독해서 
멀티로 1:1뜨는거 어떰????.","['형', '나중', '컨텐츠', '추', '우먼', '감독', '박', '번개', '감독', '멀티']",['어떻다'],"['하다', '뜨다']"
세 명 방에 가둬두고 FM만 시키고 싶다..,"['세', '명', '방']",[],"['가두다', '두다', '시키다', '싶다']"
34:16 진짜 자카 많이 변했구나....,['자카'],['변하다'],[]
번개볼 3인방은 진짜 세 얼간이를 이을 최고의 3인방이라고 생각합니다 ㅋㅋ,"['번개', '볼', '인방', '세', '얼간이', '최고', '인', '방이', '생각']",[],"['이다', '하다']"
썸네일 존나 병맛이라서 존나 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['썸네일', '존나', '병맛', '존나']",['좋다'],[]
형 영상이 점점 짧아져 미안한데 예전처럼 1시간은 안될까..?,"['형', '영상', '점점', '예전']","['미안하다', '안되다']",['짧아지다']
시즌 2는 성적을 얻고 의리를 버린 시즌인가요?ㅋㅋㅋㅋㅋ,"['시즌', '성적', '의리', '시즌']",[],"['늘다', '얻다', '버리다']"
21:07 프로페서,['프로페'],[],[]
아 존나 행복해,['존나'],['행복하다'],[]
전에보다 확잘해지고 재밌는데 짧다...,"['확', '지고']","['재밌다', '짧다']","['보다', '자다']"
아니 너무 짧어 형들,['형'],"['아니다', '짧다']",[]
7:26 자카의 죽이는 중거리.,"['자카', '중거리']",[],['죽이다']
오늘도 썸넬 미쳤다~~  형들 fm오래오래 하자 추우먼도 오래오래 누나 하자~,"['오늘', '썸넬', '형', '오래오래', '하자', '추', '우먼', '오래오래', '누나', '하자']",['미치다'],[]
ㅋㅋ 이제 나왔군,['이제'],[],['나오다']
기다리구이써따,['구이'],[],"['기다리다', '써다', '따다']"
13:42 레노 안일함 ㅋㅋㅋ 실화냐 ㅋㅋㅋㅋㅋ,"['레노', '실화']",['안일하다'],[]
황근본 님 굳이 불편하게 앉아있으신 거 개웃기네 ㅋㅋㅋㅋ,"['황', '근본', '굳이', '기네']",['불편하다'],['앉다']
가봉맨이 방송 만들어 가네 ㅋㅋ 썸네일거리도 주고,"['가봉', '맨', '방송', '썸네일', '거리']",[],"['만들다', '가다', '주다']"
이거 보고 과제하겠습니다 교수님,"['보고', '과제', '교수']",[],['하다']
올려주는대로 봐 ^^ㅣ발,['발'],[],"['올려주다', '보다']"
시간이 점점 줄어든다?!,"['시간', '점점']",[],['줄어들다']
조회수 900회가 말이됩닊 9만회는 되어야죠 형 1시간때가 좋은거 같아ㅠㅠ  형 30분때 영상은 구만회,"['회수', '말이됩닊', '형', '형', '영상', '만회']","['좋다', '같다']",['되어다']
바로 들어왔다 하루의 낙,"['바로', '하루', '낙']",[],['들어오다']
아 쌌다,[],[],['싸다']
와 대승 ㄷㄷ,['대승'],[],['오다']
외침으로 칭찬한번만 눌러주고싶다  ㅋㅋㅋㅋ,"['외침', '칭찬', '번만']",[],['누르다']
"내일 일욜이라서 오늘 졸라 늦게잘수있당
거기다가 에펨 영상이면 뭐..싸발적이네","['내일', '일욜', '오늘', '졸라', '거기', '다가', '에펨', '영상', '이면', '발']",[],"['늦다', '자다', '싸다']"
굳굳,[],"['굳다', '굳다']",[]
영상 좀만 더 길었으면 좋겠다 주말인데 ㅜㅜ,"['영상', '주말']","['길다', '좋다']",[]
"이런대승으로 자신감을 찾은번개
맨시 리버풀전을 라인따위 신경쓰지않고 하던대로 하다 대패를당함.
보고있어 번개형?
강팀할땐 수비적으로가야된다
후회하지말고ㅜ","['대승', '자신감', '번개', '리버풀', '라인', '따위', '신경', '대패', '번개', '강팀', '땐', '수비', '가야', '후회']",['당하다'],"['찾다', '매다', '쓰다', '않다', '하다', '하다', '보다', '하다', '되다', '하다']"
책갈피 #18:44#,['책갈피'],[],[]
맨왼쪽 선수 누구죠? 램지나 이스코 닮았는데,"['왼쪽', '선수', '누구', '램지', '이스코']",[],['닮다']
번개볼 많이해주세요 ㅠ.ㅠ,"['번개', '볼']",[],['해주다']
앞으로는 할때 가능하면 관중소리좀 줄여주세요...,"['관중', '리좀']",['가능하다'],"['하다', '줄이다']"
내하루의 마무리 썬더볼!,"['하루', '마무리', '썬더', '볼']",[],[]
다 봤다 자야지 굳밤!!!,['밤'],['굳다'],"['보다', '자다']"
프리미어리그 안해도 우리에겐 번개볼이있다,"['프리미어리그', '안해', '우리', '번개']",[],['보다']
가봉맨 토템이네 ㅋㅋ,"['가봉', '맨', '토템']",[],[]
번개볼 목표가 어디까지에요? 리그 우승만인가?,"['번개', '볼', '목표', '어디', '리그', '우승']",[],[]
보자 하루에 5개 올렸으니까 일년이면 거의 2000개네,"['하루', '개', '거의']",[],"['보다', '올리다', '개다']"
