comment,noun,adj,verb
"스마트폰 초창기때나 신기술에 혹해서 하이엔드 제품에 소비자들이 열광했다면, 이제는 스마트폰으로 본인이 뭘 자주하는지 알게되고 그 이상 오버 스펙은 필요없고 그만큼 지출도 아낀다는 트렌드인 것 같네요. 하이엔드 제품을 사는 사람도 있겠죠. 하지만 그 사람들도 그 기능 다 활용할 수 있어서 사는건 대부분 아닐 겁니다.","['스마트폰', '초창', '기술', '혹', '하이엔드', '제품', '소비자', '이제', '스마트폰', '본인', '뭘', '자주', '알', '이상', '오버', '스펙', '지출', '트렌드', '하이엔드', '제품', '사람', '사람', '기능', '활용', '대부분']","['열광하다', '필요없다', '같다', '있다', '있다', '아니다']","['하다', '하다', '되다', '아끼다', '살다', '하다', '살다', '겁니다']"
역시 영상 퀄리티는 더로그지,"['역시', '영상', '퀄리티', '로그']",[],[]
'1분기' 스마트폰 판매량 아이폰은 작년 9월 출시 모델,"['스마트폰', '판매량', '아이폰', '작년', '출시', '모델']",[],[]
와 형 이런 컨텐츠 너무 재밌쟈너~ 2 분기도 기대할게,"['형', '컨텐츠', '재밌쟈너', '분기도']","['이렇다', '기대하다']",['오다']
여러분은 뭐 쓰세요?,['여러분'],[],['쓸다']
6:26 오타있어요,['오타'],['있다'],[]
이렇게 보니 뭔가 싹- 들어오네여 ㅋㅋㅋ,"['뭔가', '싹']",[],"['보다', '들어오다']"
형 이런 분석 아주좋소,"['형', '분석', '아주']","['이렇다', '좋다']",[]
"좋은정보 감사합니다
좋은밤 되세요😀😃😄😁😆","['정보', '밤']","['좋다', '좋다']","['감사하다', '되다']"
그럼 1위는 뭘까요??!!,"['위', '뭘']",['그렇다'],['끄다']
👏👍,[],[],[]
재밌당,[],['재밌다'],[]
요샌 확 끌리는 폰이 없네요,"['확', '폰']",['없다'],"['새다', '끌리다']"
"아이폰11이 고가 스마트폰인데 가장 잘 팔리는 스마트폰..
고가라고 해서 잘 안 팔리는 것은 아니랍니다.","['아이폰', '고가', '스마트폰', '가장', '스마트폰', '고가']",['아니다'],"['자다', '팔리다', '하다', '자다', '팔리다']"
