comment,noun,adj,verb
계란형님 친해지시는건 좋은데 혁준이 슬슬 친한걸로 능구렁이마냥 넘어가는거 컷할때 됐습니다ㄹㅇ..,"['계란', '형님', '혁준', '슬슬', '능구렁이', '마냥', '컷']","['좋다', '친하다']","['친해지다', '넘어가다', '하다', '돼다']"
와 혁준이 턱선 모야....,"['혁준', '턱선', '모야']",[],['오다']
4:20 예전 혁준이 모습이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['예전', '혁준', '모습']",[],[]
"10:20 ㅘ 귀신같아 ㅜㅜ 너무 무섭닼ㅋㅋㅋ
10:42 살인무기 챙기는 계란씨 ㅋㅋㅋㅋㅋ","['귀신', '살인', '무기', '계란']","['같다', '무섭다']",['챙기다']
10:11 진심 이때부터 공포 영화 한장면인줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 계란형 너무 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['진심', '공포', '영화', '장면', '계란']",['좋다'],[]
7:07 미치겠네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,[],['미치다'],[]
5:19 허니통통× 뱃살통통o,"['허니', '통통', '뱃살', '통통']",[],[]
역시 대세는 살빼기 위해 운동이 아닌 먹기위해 운동하자.,"['역시', '대세', '위해', '운동', '먹기', '위해', '운동']","['살빼다', '아니다']",['하다']
11:05 “와 먹더라고 이걸”ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ바로 버리네,"['걸', '바로']",[],"['오다', '먹다', '버리다']"
봉준이는 매니저들이랑 밥값이랑 합방 많이 해서 여러 BJ까지의 몫이 1억인데 공혁준 저거는 혼자 3000만원임,"['봉준', '매니저', '밥값', '합방', '여러', '몫', '공혁준', '혼자']",[],['하다']
김계란 윗몸 일으키기 미친거 아니냐 ?? 진짜 접신한거같음,"['김', '계란', '윗몸']","['미치다', '아니다', '같다']","['일으키다', '접다']"
7:08 소림축구에서 주성치가 안경쓴 형 입에 계란던지니까 막내가 덮치는 거 생각나네,"['소림축구', '주성치', '안경', '형', '입', '계란', '막내']",[],"['쓸다', '던지다', '덮다', '생각나다']"
"형 런닝맨 나온거보고 진짜 울컥했어😭
공중파 나온만큼 부담은 더해지겠지만 난 빡빡이아죠씨 응원해💕💕","['형', '런닝맨', '보고', '공중파', '부담', '난', '빡빡', '이아', '씨', '응원']",['더하다'],"['나오다', '하다', '나오다', '하다']"
라인업봐 ㄷㄷ,['라인업'],[],['보다']
00:50 이 리듬 관짝아님?ㅋㅋㅋ,"['리듬', '관짝']",['아니다'],[]
늑대에게 대항하기 위한 아기돼지 3형제의 특훈,"['늑대', '대항', '위', '아기', '돼지', '형제', '특훈']",[],['하다']
와 최근 런닝맨 봤는데 ㄹㅇ 스피드에 피지컬 괴물ㄷㄷ; 런닝맨 멤버들도 깜짝놀래서 계속 누구냐그러고ㅋㅋㅋㅋ 진짜 보는데도 개무서웠습니다,"['최근', '런닝맨', '스피드', '피지', '컬', '괴물', '런닝맨', '멤버', '깜짝', '계속', '누구', '개']","['놀래다', '그렇다', '무섭다']","['오다', '보다', '보다']"
10:13 걍 걸어오는데 기도비닉ㅋㅋㅋ,['기도비닉'],[],['걸어오다']
