닉네임,댓글,좋아요수,날짜
김민준,종윤이형 진짜 오래전부터 봐왔는데 너무 피곤하게 살아서 그런지 많이 나이 든 거 같아 ㅠㅠㅠㅠㅠㅠ진짜로 너무 힘들게 많이 일하지마 ㅠㅠ,104개,2020. 6. 6.
PAULKOH,"ㅋㅋㅋㅋ 솔직히 팬, 시청자 입장에서 종윤이형 보니깐 대단하고 재미있게 보는데 ㅋㅋㅋ
.
.
.
직장 상사라고 생각하면 어후 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
그만큼 대단하다 종윤이형 ㅋㅋㅋ",8개,2020. 6. 6.
박은혁,종윤이형은 진짜 독하다....추멘이 말한대로 진짜 미친새끼로 보여.....,58개,2020. 6. 6.
독사,"오늘만 대체 영상이 몇개야 
정말 고생많다

형들 너무너무 사랑해 :)",46개,2020. 6. 6.
한국인,"500g을 빼는 방법: 아침공복 후 1시간 가볍게 걷기
= 하지만 추우먼은 운동조차 하지 않았다. 그녀는 과학자인걸까? 만약 과학자라면 제2의 퀴리 부인일 것이다.",3개,2020. 6. 6.
대방동날라리,6:36 번개맨 눈초리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7개,2020. 6. 6.
강낭콩,왜 추맨추맨 하는 줄 알겠다... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 형들 화이팅,8개,2020. 6. 6.
윤건호,4:54 그가 진짜 추멘인 이유,17개,2020. 6. 6.
김범창,9:24 조코비와 거짓말탐지기....기대가 된다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,43개,2020. 6. 6.
YoonwonSong,설마 다이어트 보조제 광고를 위한 발판인가 추멘..?,3개,2020. 6. 6.
게더스탭빽,7:30 이건  반대로 종윤이형이 할말인거 같은데 ㅋㅋㅋㅋㅋ,3개,2020. 6. 6.
데스존,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,24개,2020. 6. 6.
김루미,4:53 종윤이형 넘어간다 넘어가ㅋㅋㅋ,2개,2020. 6. 6.
김조던,추형...삭발 가즈아 ㅋㅋㅋㅋ,4개,2020. 6. 6.
이모저모,9:14 급하게 비상계단에서 처리하고 돌아오다 들킨표정,2개,2020. 6. 6.
JeongTaeKim,4명ㅋㅋㅋㅋㅋㅋㅋ 존나 없어보인다 추멘형ㅋㅋㅋㅌㅋㅋ,4개,2020. 6. 6.
HAELEE,7:28 갑자기 하소연ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 6. 6.
처음처럼,나한텐 완전 형님이신데 귀염귀염하시네 ㅋㅋㅋㅋㅋㅋ,2개,2020. 6. 6.
하명지,4:52 ㄹㅇ 추멘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5개,2020. 6. 6.
JaeOne,4:54 종윤이형 저격 당했다는게 학교의 점심,2개,2020. 6. 6.
축구의신램지,8:50  추--------멘,2개,2020. 6. 6.
KevinKang,추멘 삭발 가즈아~~~~~ㅋㅋㅋㅋㅋ,3개,2020. 6. 6.
비알리,종윤이형 진짜 독하다ㅋㅋㅋㅋㅋㅋㅋ,7개,2020. 6. 6.
DGY,똥쟁이 추멘....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 6.
박준민,6:20 사랑스러운 아내를 바라보는 번개맨,1개,2020. 6. 6.
minchaeHan,"똥,바지 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋ",3개,2020. 6. 6.
SunhoKim,9:20 남의 사무실에서 일하는 조코비횽,1개,2020. 6. 6.
남경필,쿠키 영상에 조코비랑 거짓말탐지기 있음ㅋㅋㅋ 레전드 컨텐츠 하나 나올듯,1개,2020. 6. 6.
