comment,noun,adj,verb
"80프로는 아이패드로 처리하고 아쉬운 20프로만 원격 윈도우로 처리하면 정말 휴대성좋고 편합니다. 이제 블루투스 마우스, 매직키보드, 트랙패드도 정식 지원하니 짱짱!! 다운로드는 https://apps.apple.com/kr/app/microsoft-remote-desktop/id714464092","['프로', '아이패드', '처리', '프로', '원격', '윈도우', '처리', '정말', '휴대', '이제', '블루투스', '마우스', '매직', '키', '보드', '트랙패드', '정식', '지원', '짱짱', '다운로드']","['아쉽다', '좋다', '편하다']","['하다', '하다']"
크롬 원격 데스크탑은 동영상이 꽤 괜찮게 나오더라구요😆 혹시 이 앱도 중복키 적용이 되나요? 예를들어 ㅇ을 쭉 누르고 있으면 ㅇㅇㅇㅇㅇㅇ이렇게 나오는가 궁금합니다!,"['크롬', '원격', '데스크탑', '동영상', '꽤', '혹시', '앱', '중복', '키', '적용', '쭉']","['괜찮다', '있다', '궁금하다']","['나오다', '되다', '들다', '누르다', '나오다']"
와우 이런 기능이 있는지는 처음 알았네요ㅠㅠ윈도우 쓸 일이 많은데 감사합니다!,"['와우', '기능', '처음', '윈도우']","['이렇다', '있다', '많다']","['알다', '쓸다', '감사하다']"
정말 이걸 이제야 알다니!!! 정말 신세계입니다!!! 사무실 업무용 PC 를 연결해놓으니 정말 편하네요^^ 개꿀 정보 감사합니다!!!!!!,"['정말', '걸', '이제야', '알다', '정말', '신세계', '사무실', '업무', '정말', '개꿀', '정보']","['이다', '연결하다', '편하다']",['감사하다']
"매직 트랙패드 말고 일반 블루투스 마우스도 원격연결시에 컴퓨터에서처럼 동일하게 사용할 수 있나요?
(swiftpoint gt 말고 일반 로지텍 블루투스 마우스요!)","['매직', '트랙패드', '일반', '블루투스', '마우스', '격', '연결', '시', '컴퓨터', '사용', '일반', '로지텍', '블루투스', '마우스']","['동일하다', '있다']",['하다']
1등!!! 선댓글.. 후감상..,"['선', '댓글', '감상']",[],[]
아.... 이건 진짜 아이패드 뽐뿌가 더 오는 영상,"['아이패드', '뽐뿌', '영상']",[],['오다']
좀 많이 엄청난 기능인 것 같아요...ㅋㅋㅋ 근데 아쉽게도 윈도우 프로버전이랑 아이패드가 없ㅇ...ㅎ😂😂,"['기능', '윈도우', '프로', '버전', '아이패드']","['엄청나다', '같다', '아쉽다', '없다']",[]
이걸 기다렸어요ㅠㅠㅠㅠ,['걸'],[],['기다리다']
오! 유익한 영상입니다! 늘 잘보고있습니다^^,['영상'],"['유익하다', '이다']",['보다']
엄청난 화질에 속도도 좋네요... 맥북 원격 동영상도 올려주세요!!!!,"['화질', '속도', '맥북', '원격', '동영상']","['엄청나다', '좋다']",['올려주다']
"그때 영상보고 wol까지 세팅해서 외부에서도 잘 쓰고 있습니다. 
근데 점프 데스크탑하고는 어떤 차이가 있는 지 궁금하네요. 다들 좋다고 하던데 만원 넘는 금액을 내고 쓰기에 이 어플보다 나은 점이 무엇인지요..?","['그때', '영상', '보고', '세팅해', '외부', '점프', '데스크탑', '차이', '만원', '금액', '쓰기', '어플', '나은', '점', '무엇', '인지']","['있다', '어떻다', '있다', '궁금하다', '좋다']","['자다', '쓰다', '지다', '들다', '하다', '넘다', '내다']"
아...이 동영상보니 12.9가 급 땡기네요 ㅋㅋ,"['동영상', '급']",[],"['보다', '가다', '땡기다']"
인스타 보고 왔어요!!!,"['인스타', '보고']",[],['오다']
