comment,noun,adj,verb
The sandwiches look so good!😍,[],[],[]
썩은내와 음쓰 이야기를 거쳐 또 다시 샌드위치 까시는 우런니 ㅋㅋㅋㅋ,"['음', '이야기', '다시', '샌드위치', '우리']",[],"['썩다', '쓰다', '거치다', '깔다']"
햇님누나 너무 좋다 해맑고 긍정적이셔 ㅎㅎ,"['햇님', '해', '긍정']","['좋다', '맑다']",['적다']
0:02 40세 김미경씨의 엣지있는 손바닥 인사ㅋㅋㅋ,"['세', '김미경', '엣지', '손바닥', '인사']",['있다'],[]
I would crave these At breakfast!,[],[],[]
"진짜 너무 워너비예요😭😭
햇님언니의 닮고싶은 위장💕👍🏻","['워', '너비', '햇님', '위장']",[],['닮다']
왜 나는 햇님님이 식빵 드실 때마다 미칠 거 같을까ㅜ,"['햇님', '식빵']","['미치다', '같다']",['들다']
카야토스트 맛있쮸ㅠㅜㅠㅜ 바삭하게 구운 식빵에 카야쨈 발라먹고 우유한잔 크으ㅠㅠ....,"['카야', '토스트', '맛있쮸', '바삭', '운', '식빵', '카야', '발라', '우유', '한잔']",[],"['하다', '째다', '먹다']"
"오늘도 열일하시는 입느님 👄
토스트 짱조아하는데..ㅠㅠㅠ먹고싶네용...ㅠ","['오늘', '입', '느님', '토스트']",['좋아하다'],"['하다', '먹다', '싶다']"
13:23 아ㅋㅋㅋㅋㅋㅋ 방심하다가 터졌어요ㅋㅋㅋㅋㅋ,[],['방심하다'],['터지다']
"21:23 둘 중에 뭐가 더 맛있나요? 질문에 진심으로 울상지으면서 ""Hoxy...여유 되시면 둘 다 드시면 안 돼요?"" 하는 언니 너무 귀엽고 웃김ㅋㅋㅋㅋㅋ 언니 저희는 그 여유 말고 위장 여유가 안 돼요ㅠㅠㅠㅋㅋㅋ","['중', '질문', '진심', '울상', '면서', '여유', '언니', '언니', '저희', '여유', '위장', '여유']","['맛있다', '귀엽다']","['되다', '들다', '돼다', '하다', '웃기다', '돼다']"
언니 이야기 너무 친근하고 재미써욬ㅋㅋㅋ 최고최고,"['언니', '이야기', '재미', '최고', '최고']",['친근하다'],['써다']
언니는 정말 내 롤모델임...,"['언니', '정말', '롤모델', '임']",[],[]
21:50 너무 귀여우셔ㅠㅠㅜㅠㅠㅜ 어떻게든 여유 만들게요ㅠㅠㅠㅠㅠ,"['게', '여유']",['귀엽다'],['만들다']
계란토스트 ㅜㅜ 포슬포슬 너무맛있죠♡,"['계란', '토스트']",['맛있다'],[]
뭔가 오늘 되게 귀여워요❣️,"['뭔가', '오늘']",['귀엽다'],[]
골드버튼에 햇님또잇어ㅋㅋㅋㅋㅋㅋ귀엽따,"['골드', '버튼', '햇님']",['귀엽다'],"['잇다', '따다']"
카야잼이랑 제일비슷한느낌은 완두앙금?생각하면되요ㅎㅎ 조금더달달하면서 코코넛향이나는정도의 차이,"['카야', '잼', '제일', '느낌', '완두', '앙금', '생각', '조금', '달달', '코코넛', '향', '이나', '정도', '차이']",['비슷하다'],"['하다', '하다']"
맛있겠다.. 다이어트 알고리즘이란ㅜ,"['다이어트', '알고리즘']",['맛있다'],[]
ㅜㅜ 진짜 대리만족 ㅜㅜ,"['대리', '만족']",[],[]
18:48 해맑게 웃으시면서 너무 자연스럽게 새로운 판 까시는 햇님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['해', '자연', '판', '햇님']","['맑다', '새롭다']","['웃다', '깔다']"
아~~ 어제 진짜 육월이 아니라 유월 이라고 발음한다고 알려주려고 하신거였군요...유월에 뭐 있나 엄청궁금했네,"['어제', '육월', '유월', '발음', '유월']","['아니다', '있다', '궁금하다']","['하다', '알다', '하다']"
요즘 예뻐지신거 같아요♥,['요즘'],"['예쁘다', '같다']",[]
행복해 보이신다..,['보이'],['행복하다'],['신다']
악 완전 맛있어보여요ㅠㅠㅠㅠ 계란 넘 좋아하는데 짱이다,"['악', '완전', '계란', '짱']","['맛있다', '좋아하다']","['보이다', '넘다']"
