comment,noun,adj,verb
"안녕하세요! 
오늘은 사회적 거리두기 봄나들이 브이로그를 들고왔습니다!


낯선 사람과 접촉하지 않는, 마주치지 않는 코스를 짜서 다녀왔는데요.
집에서 차로, 숙소에서 차로 갈때 등 실내에서 야외로 갈때 
마주치는 사람은 없었지만 무조건 마스크를 착용했구요.
이동과 식사, 숙박을 모두 비접촉, 비대면 방식으로 진행했습니다 :)  
어떠한 방법이였는지, 자세한 내용은 영상을 확인해주세요!


하루빨리 이 사태가 해결되어서 모두들 웃으며 마스크없이
거리의 바람을 만끽할 수 있는 날이 왔으면 좋겠네요.
다들 면역력 잘 챙기시고 건강하세요! 


오늘도 영상 봐주셔서 감사합니다 🙏
다음 영상에서 또 만나요 !","['오늘', '사회', '거리', '두기', '봄', '나들이', '브이', '로그', '낯선', '사람과', '접촉', '코스', '집', '차로', '숙소', '차로', '실내', '야외', '사람', '무조건', '마스크', '착용', '이동', '식사', '숙박', '모두', '비', '접촉', '비대', '방식', '진행', '방법', '내용', '영상', '확인', '사태', '해결', '모두', '마스크', '거리', '바람', '만끽', '날', '면역', '오늘', '영상', '다음', '영상']","['안녕하다', '없다', '어떠하다', '자세하다', '있다', '좋다', '건강하다']","['들다', '오다', '하다', '않다', '마주치다', '않다', '짜다', '다녀오다', '갈다', '갈다', '마주치다', '하다', '하다', '이다', '해주다', '되어다', '웃다', '하다', '오다', '들다', '자다', '챙기다', '보다', '감사하다', '만나다']"
please make the subtitles a little bit bigger! it’s hard to read on phone,[],[],[]
영상만 봐도 힐링이 되는 기분 ㅠㅠ 확실히 원해서 집에 박혀있는 거랑 뭔가 반강제적으로 집에 박혀있는 건 다른 것 같아요..파워 집돌이지만 괜히 나가고 싶어지는..,"['영상', '힐링', '기분', '집', '뭔가', '강제', '집', '건', '다른', '파워', '집', '돌이']","['확실하다', '원하다', '같다']","['보다', '되다', '박히다', '박히다', '나가다', '싶다']"
"저도 ㅋㅋ 집순인데 오히려 더 답답해지는 
코로나가 집순이를이긴다아..","['집순', '오히려', '코로나', '집', '순이']",['답답하다'],['이기다']
광릉수목원에서 도로 타고 쭉 가면 스타벅스... 진접 우리 동넨데...?? 다또아님 영상에 등장하다니 왜 이렇게 감격스럽죠ㅠㅠㅠㅠ 매일 보던 풍경인데도 다른 사람의 관점으로 보는 것 같아서 너무 신기해요ㅎㅎㅎ,"['광릉', '수목원', '도로', '타고', '쭉', '가면', '스타벅스', '진접', '우리', '동네', '영상', '등장', '감격', '매일', '풍경', '도', '다른', '사람', '관점']","['아니다', '스럽다', '같다', '신기하다']","['하다', '보다', '보다']"
지짜.. 너무 답답해요 ㅜㅜㅜ 무료하고ㅠㅠㅠ😭,['무료'],['답답하다'],"['지다', '짜다']"
언니 진짜 항상 응원하는거 알죠? 사랑해요♥,"['언니', '진짜', '항상', '응원', '알', '사랑']",[],"['하다', '하다']"
나는 집콕하고 있는데ㅠㅠㅠ 저도 나중에 호캉스나 갈까봐요ㅠㅠ,"['집콕', '나중', '호캉스']",['있다'],['갈다']
언니 남자친구랑 가신건가용~~?😍,"['언니', '남자친구', '가용']",[],['가다']
다또아님 정말 사회적 거리두기 대박이시네요~~💗💗 멋져요~~  고마워요~~ 잘 봤어요~~🙋‍♀️🙋‍♀️,"['정말', '사회', '거리', '두기', '대박']","['아니다', '멋지다', '고맙다']","['자다', '보다']"
다또아님🥰❤️ 진챠 사랑둥이 그 자체자나요! 선댓후감상 함니다 히히히 늘 애정하고 사랑해유 ✨❤️❤️,"['진챠', '사랑둥이', '자체', '선', '감상', '히히히', '애정', '사랑', '유']",['아니다'],"['자다', '하다', '하다']"
자푸..내최애 자푸 그란데에 자바칩4번추가 꿀맛🥰,"['최애', '데', '자바', '칩', '추가', '꿀맛']",[],"['푸다', '푸다']"
호~ 호텔 이쁘네요ㅎㅎ 또아님 피부 대박😲 저도 좁쌀로 고민인데🤣 써봐야 겠어요👍👍,"['호', '호텔', '피부', '대박', '좁쌀', '고민']","['이쁘다', '아니다']","['써다', '보다', '겠다']"
저도 차가 있으면 좋겠어용 ㅠㅠ 부러워여,[],"['차갑다', '있다', '좋다', '부럽다']",[]
Hi daddoa! love the setting of the video and thank you so much for English subtitles!! stay safe <3,[],[],[]
Annyeong daddoa I'm a big fan you from Indonesia🇮🇩❤,[],[],[]
또아님 오늘영상따라 초입 음향이 정말정말 좋네요!! 또아님 목소리가 또랑또랑 좋아요 ㅎㅎ👍👍,"['오늘', '영상', '초입', '음향', '목소리']","['아니다', '좋다', '아니다', '좋다']",['따르다']
진짜.. 요즘 나가고 싶어도 불안해서 못나가가고 회사 집 반복이였어서 지쳤는데 언니덕분에 힐링했어요♡ 그래두 아직 위험하니까 꼭꼭 조심하세용~ 언니는 소중하니까요~😍😍😍,"['진짜', '요즘', '회사', '집', '반복', '덕분', '힐링', '꼭꼭', '언니']","['불안하다', '위험하다', '소중하다']","['나가다', '싶다', '나가다', '이다', '지치다', '하다', '조심하다']"
"영상 너무 기다렸어요!!! 
호텔에서 입으신 잠옷 정보좀 알려주세요 너무 예뻐요😍
다또아님이 입어서 예쁜건가?😅","['영상', '호텔', '잠옷', '정보', '건가']","['예쁘다', '아니다', '예쁘다']","['기다리다', '입다', '알다', '입다']"
항상 좋은영상감사합니다❤️,"['항상', '영상']",['좋다'],['감사하다']
"영상 너무 바람직하고 재밌고... 좋아요😭😭
그냥 외부외출 없이 집에만 있는 사람인데 저도 가보고 싶어요🤣 밑대댓글에 싸우셔서 분량지웠다는것두 너무 귀엽고 잘보고가요ㅋㅋㅋㅜㅠㅠㅠ😂","['영상', '그냥', '외부', '외출', '집', '사람', '밑', '댓글', '분량']","['바람직하다', '재밌다', '좋다', '있다', '귀엽다']","['가보다', '싶다', '싸우다', '지우다', '보다']"
Can you do the makeup room tour?  Please introduce your makeup zone carefully.,[],[],[]
인스타보고 바로 달려왔어용~!!,"['인스타', '보고', '바로']",[],['달려오다']
에휴 또 영상 잘 안 올라오시네 .. 기다리다 지침🤦‍♀️,"['영상', '지침']",[],"['자다', '올라오다', '기다리다']"
"다또아님 영상기다리고있었어요 ㅠㅠ
자주올려주세요 ㅠㅠ","['영상', '자주']",['아니다'],"['기다리다', '올려주다']"
언니 자주 올려줘요 너무 보고싶었어요 사랑해요 ❤️,"['언니', '자주', '사랑']",[],"['올려주다', '보다', '하다']"
옙흐다 🥰,['옙흐'],[],[]
"ㄲ ㅑ 운전할때 넘 멋있는 여자 또아님,,❤️🥳 안전하면서도 알차게 나들이 갔다오셨네요! 저도 이제 슬슬 집순이모드가 한계에 도달했어용ㅋㅋㅋㅋㅋ 이런 나들이 너무 좋네요! 또아님 코로나 조심하시구 항상 건강하시구요 오늘 영상도 넘 힐링되었고 잘봤습니다! 사랑해용❤️","['운전', '여자', '나들이', '이제', '슬슬', '집', '순이', '모드', '한계', '도달', '나들이', '코로나', '항상', '오늘', '영상', '힐링', '사랑']","['멋있다', '아니다', '안전하다', '알차다', '이렇다', '좋다', '아니다', '건강하다']","['하다', '넘다', '가다', '하다', '조심하다', '넘다', '되어다', '보다', '하다']"
사랑해용 언니 전 언니 덕분에 웃어요😍,"['사랑', '언니', '언니', '덕분', '웃어요']",[],['하다']
잠옷 어디서 사셨는지 알수있을까요?!,['잠옷'],[],"['사다', '알다']"
보기만 해도 힐링되는 영상이네요 ㅎㅎ 미국사는 간호사인데 요즘 일상이 일 병원 일병원이에요 ㅠㅠ 미국에서도 다또아님 같은 분들이 늘어나서 이렇게 사회적 거리두기가 잘 시행되면 좋겟네요,"['보기', '해도', '힐링', '상이', '미국사', '간호사', '요즘', '일상', '병원', '병원', '미국', '사회', '거리', '두기', '시행']","['아니다', '같다', '좋다']","['되다', '늘어나다', '자다', '되다']"
I love how you edit your videos may I ask what app do you use in editing your videos?,[],[],[]
눈썹어디갓어욬ㅋㅋㅋ ㅠㅠ,"['눈썹', '어디', '어요']",[],[]
We missed youuuuu 💕💕💕💕💕💕,[],[],[]
혹시 오늘 산막사 칡냉면 가셨었나용??🌟 인사할려고 했는데 혹시 다또아님이 아닐까봐 못했는데 ㅠㅠ,"['혹시', '오늘', '산', '막사', '칡', '냉면', '인사', '혹시']","['아니다', '아니다']","['가다', '하다', '하다', '하다']"
ㅡㅜㅜㅜㅜㅜ,[],[],[]
오와 안녕하세요🥰🥰🙋‍♀️,[],['안녕하다'],[]
헐 저 포천 사는데 ... 언니가 다녀가셨다니 ㅠㅠ,"['포천', '언니']",[],"['헐다', '살다', '다녀가다']"
또아님~영상협업건으로 연락드리고 싶은데 메일주소 하나 남겨주심 감사하겠습니다^^,"['영상', '협업', '건', '연락', '메일', '주소', '하나', '주심']",['아니다'],"['드리다', '싶다', '남기다', '감사하다']"
"오랫만이예요~~~!
넘넘 반가워요 ~~🥰💜💜💜💜
어디서 구매하는지요?~^^","['만이', '구매']",['반갑다'],"['넘다', '넘다', '하다']"
이국주닮으셨어욥!!,"['이국주', '욥']",[],['닮다']
오잉 얼귤이 많이 바뀌셨네..ㅎㅎㅎ,"['오잉', '얼귤']",[],['바뀌다']
대학 입학하구나서 또아님 영상 처음 접한 것 같은데 지금은 취준생이네요 ㅠ ㅡㅠ..하하.. 시간이 너무 술술가요...또아님 항상 영상 잘 보고 있어요!! 이번 영상도 잘 보고 가요😘,"['대학', '입학', '영상', '처음', '접', '지금', '취준생', '하하', '시간', '술술', '가요', '항상', '영상', '보고', '이번', '영상', '보고', '가요']","['아니다', '같다', '아니다', '있다']","['하다', '자다', '자다']"
Simplicity is the best! ❤️❤️❤️ love your room layout!,[],[],[]
헐 .. 진짜 오랜만이야 처음본게..초딩때인데ㅜㅜ 엄청좋아했었어요.. 근데ㅜ 영상안올리셔서 접으신줄 알았는데 ಠ_ಠ 왜 지금알았지.. 이제 맨날 챙겨볼게요  흑 잊어서 미안해요 목소리 엄청좋아용!(๑･̑◡･̑๑),"['진짜', '만이', '처음', '초딩', '영상', '지금', '이제', '목소리']","['좋아하다', '미안하다', '좋다']","['헐다', '보다', '올리다', '접다', '알다', '알다', '챙기다', '보다', '잊다']"
우와 소품이 다 너무 이뿨요ㅠㅠㅠㅠ 혹시 저 가짜 보석 어디서 사셨는지 구입처 알 수 있을까요??,"['소품', '혹시', '가짜', '보석', '입처', '알']","['이쁘다', '있다']",['사다']
우와 또아님!! 오랜만이에여!! 시국이 시국이니만큼 건강 유의하세요!! 그리고 집들이 너무 좋아요!! 영상 항상 잘보고있어용!ㅋㅋㅋㅋ 집 너무 이쁜거 아닌가요! 역시금손ㅠㅠ 시간 나실때마다 영상 올려주세요! 이렇게 달려올게요!!,"['만이', '시국', '시국', '만큼', '건강', '유의', '집들이', '영상', '항상', '집', '역', '시금', '손', '시간', '영상']","['아니다', '좋다', '이쁘다', '아니다']","['하다', '보다', '나다', '올려주다', '달려오다']"
"헐헐ㅠ 다또아님 오랜만이에요!!
룸 진짜 제 취향을 꾹꾹 눌러담았네요 (๑♡⌓♡๑)","['만이', '룸', '진짜', '취향', '꾹꾹']",['아니다'],"['누르다', '담다']"
영상 너무 예쁜거 있죠 ㅠㅠㅠ목소리도 너무 좋아용♡♡,"['영상', '목소리']","['예쁘다', '있다', '좋다']",[]
아늑포근따뜻ㅠㅠ 공간분리도 짱이고 포토존도 진짜 넘 예뻐요🤎,"['아늑포근따뜻', '공간', '분리', '짱', '포토', '존', '진짜']",['예쁘다'],['넘다']
I want this room ㅠㅠ,[],[],[]
와 집 너무 아늑하고 이뻐요 ㅠㅠ,['집'],"['아늑하다', '이쁘다']",['오다']
"다또아님 !!
이렇게 또 영상올려주셔서 고마워요
이렇게 따뜻한 일상 보여주셔서 좋아요
앞으로도 계속봐요 우리 😊","['영상', '일상', '계속', '우리']","['아니다', '고맙다', '따뜻하다', '좋다']","['올려주다', '보여주다', '보다']"
오랜만이예요!!!❤️ 선댓후 감상ㅎㅎㅎ,"['만이', '선', '감상']",[],[]
인스타 올렸을때부터 기달렸어요!!!! 역시 이쁘네영,"['인스타', '기', '역시']",['이쁘다'],"['올리다', '달리다']"
또아님 저랑 똑같은 져지 있으시네용!!! 색깔마져 똑같ㅠㅠㅠㅠㅠㅠ 뭔가 그냥 기분이 좋네용❤️❤️,"['져지', '색깔', '마', '뭔가', '그냥', '기분']","['아니다', '똑같다', '있다', '똑같다', '좋다']",['지다']
넘예쁘다 취저🥰,['취저'],['예쁘다'],['넘다']
예프 다 😍😍,['예프'],[],[]
I wish I have your dedication to decorate my room! Instead I just let it all be 🤣😂🤣,[],[],[]
조화를 두는게 풍수지리적으로 안좋대여..!,"['조화', '풍수지리', '대여']",['안좋다'],['두다']
반가워요,[],['반갑다'],[]
Can you do the makeup room tour?  Please introduce your makeup zone carefully.,[],[],[]
다또아 씨 룸 너무 예뻐요🥰💛,"['씨', '룸']",['예쁘다'],[]
방이 너무 예뻐요 😍,['방이'],['예쁘다'],[]
왐마?!! 방 너무 잘 꾸미셨어요!! 짱 이쁨!!,"['왐마', '방', '짱']",['이쁘다'],"['자다', '꾸미다']"
어떻게 120만 유튜버가 조회수가 2만이지..?,"['유튜버', '조회', '수가']",['어떻다'],[]
Sub indonesian please!,[],[],[]
So cool!🖤😭😭😭,[],[],[]
Love u.i hope more upload vedio.waiting u,[],[],[]
소품 센스가 장난이 아니네요🤩,"['소품', '센스', '장난']",['아니다'],[]
❤❤❤❤❤❤❤❤❤🥰🥰🥰🥰🥰🥰🥰🥰🥰,[],[],[]
Your room looks soo pretty,[],[],[]
"I love all the little details. So clean, minimalist, and really does reflect your personality.",[],[],[]
Queen Daddoa 👑🍷,[],[],[]
