닉네임,댓글,좋아요수,날짜
빙그레,17:40 급할땐 총정리!!!!,72개,2020. 4. 16.
동탄좌석버스임산부석터줏대감엄준식,"Cpu 가성비 비교표가 나오다니
재밌구만",90개,2020. 4. 16.
구자현,진짜 컴알못이라 제품 선택하기 너무 어려웠는데 좋은 퀄리티 영상들 덕분에 엄청 많이 배워갑니다. 감사합니다^^,3개,2020. 4. 16.
JongHyukKim,항상 볼때마다.. 리사수를 찬양해야하는 이유....  인텔은 성능 뽑으려면 부수적 비용도 많이 들고..;,30개,2020. 4. 16.
이지환,처음으로 컴퓨터 견적 짜면서 CPU 선택에서 많이 망설이고 있었는데 덕분에 많은 도움이 되었습니다! 좋아요 누르고 갑니다~,3개,2020. 4. 16.
샷건,좋은 자료 잘보고 갑니다 컴터 바꿀일은 없는데 자꾸 보게 되네요,11개,2020. 4. 16.
KENPARK,컴타 고를때 가장먼저 고민하게 되는 CPU 선정에 많은 도움을 받는 자료입니다. 감사합니다.,2개,2020. 4. 16.
유승재,오늘도 좋은 자료 감사합니다.,7개,2020. 4. 16.
임희재,17:40 총정리!,0개,2020. 4. 16.
김나임,3600 가격이 20만원 까지 떨어져서 가성비 끝판왕됨..,1개,2020. 4. 16.
곰,내가 3700x를 구매하게된 결정적인 계기가된 영상.. 진짜 다양한 작업을 하는 저로썬 정말 만족스러웠습니다. 이제 인텔의 시대는 간것같습니다,2개,2020. 4. 16.
MoonSS,좋은자료 감사합니다,3개,2020. 4. 16.
힐러리맨,3500x 갓성비다 진짜,2개,2020. 4. 16.
siriusblack,인텔은 계속 답이없구나 그저 갓사수 킹사수 빛사수,2개,2020. 4. 16.
나무믜,ㅎㅎ죠습니다,2개,2020. 4. 16.
락귀어2,인텔 10세대의 장점->라이젠 가격 싸짐.,26개,2020. 4. 16.
DMK,"이번에도 기다렸습니다
올려주셔서 감사합니다!!",2개,2020. 4. 16.
김달구지,보지만 말고 추천 구독 댓글 합시다,1개,2020. 4. 16.
캠리사,이양반도 구독자 50만가야하는데 늘지가 안돼 ㅠㅠ 그럼 자본주의에서 훨씬 퀄리티 영상들이 넘쳐날텐데....,3개,2020. 4. 16.
김태규,항상 잘보고 있습니다 라이브때에도 답을 잘해주셔서 덕분에 컴퓨터 잘 조립했습니다,0개,2020. 4. 16.
수호,정리를 너무 잘하셔서 구독 추천해봅니다 :-),1개,2020. 4. 16.
RTX2080,좋아요 149개라 안 누룰수가 없었다!! ㅋㅋㅋ  항상 좋은 영상 감사합니다,1개,2020. 4. 16.
김태진,크...좋아요 1빠!!,1개,2020. 4. 16.
진실,신성조님 감사합니다 오늘도 배워갑니다 흥하시길~ ^^,0개,2020. 4. 16.
양동문,실제 성조님 말대로 일부 부품 가격에서 더받구 없으면 캔슬처리되서 환불받아요,0개,2020. 4. 16.
dk,잘 봤습니다. 감사합니다.,0개,2020. 4. 16.
11,앗ㅈ딱 필요했는데 18분전에 글이ㅋㅋ,1개,2020. 4. 16.
곽원석,좋은 정리 입니다,0개,2020. 4. 16.
TEDMASTER테드마스터,리사수 때문에 고를 게 많네 ㅎㅎㅎ 정리 감사합니다.,0개,2020. 4. 16.
catluv6974,구독료 헌납완료,3개,2020. 4. 16.
박재현,요번에 2070 슈퍼 사면서 cpu랑 업글생각하고있었는대 좋은정보 정말 감사합니다,0개,2020. 4. 16.
반재원,0:09 홀리,0개,2020. 4. 16.
JinilKaiser,흐아 이런 영상이면 구독 좋아요x10 이상도 드립니다~~ 당장 업글 안해도 느므느므 재밌고 유익한 영상~~!!,1개,2020. 4. 16.
개소말리노무스키,작업용으로 3700x 사고싶어라~~ 😭😭,0개,2020. 4. 16.
RKZerotay,"매번 이런 글 올려주셔서 감사합니다.
아직도 잘 모르는 문외한이지만 신성조님 영상 보면서 조금씩 보는 눈이 생기는 것 같아요. 뭐가 좋은지도 모르고 가격대가 어떻게 형성되는지도 잘 몰랐었는데 이제는 간단하게 파악은 할 수 있는 정도까지 온 것 같아요 ㅎㅎ",2개,2020. 4. 16.
꿀쟁이,신성조님 땀이 녹아있는 정성스런 자료보고 컴 직접 조립해서 대만족중 입니다. 컴 관련 독보적 백만 유튜버 되실거라 믿습니다. 사실 표 올리실 때마다 부품 구입이 많아져서인지 시세가 오르더군요. 대단하시면서도 무서운분,3개,2020. 4. 16.
sunfire1,4월 견적도 기다리겠습니다 ^^7,0개,2020. 4. 16.
imoji,그냥 다물고 갓사수 외쳐 3세대와선 별 차이도 읎다,1개,2020. 4. 16.
MinYeaSoa,성조아재의 노하우가 갈려들어간표☆,0개,2020. 4. 16.
방울이,좋은자료 감사합니다,0개,2020. 4. 16.
나무,"역시ㅎ
감사합니다~",1개,2020. 4. 16.
태극당수권,3500이랑3500x가 만원차이나네 ㅎㄷㄷ...,3개,2020. 4. 16.
노인환,엄청나네요....,1개,2020. 4. 16.
taesoopark,새벽에 잘봤습니다..수고하셨구요..주말 잘쉬세요...^()^,0개,2020. 4. 16.
RedStar,성조님 5만 축하드립니다~  기념 라이브 기대하고 있습니다!!!,1개,2020. 4. 16.
gilhwachae,구독료로 좋아요 감사히 눌렀습니다. ㅎ,0개,2020. 4. 16.
사탕오리,조만간 게임및 웹툰작업으로 컴퓨터를 새로 살까해는데 이영상덕분에 쉽게 이해하여 참고되었습니다~,0개,2020. 4. 16.
김찬수,즐감여,0개,2020. 4. 16.
누구인가,구독박자,1개,2020. 4. 16.
WA2000,이분은 보면볼수록 엑셀 어디서 배웠는지 학원을 궁금해할정도임 적어도 내가본 사람들중에선 최상급자인듯,2개,2020. 4. 16.
김정민,따끈 따끈...,0개,2020. 4. 16.
popovina,"우왕~5만이시네요 
당연히 갈줄알았지만 역시ㅎㅎ 정보위주라 정말 천천히 가신거 같아요ㅜㅜ 다만 그만큼 시청자들이 콘크리트지지라 기반으로 10만 도 금방 달성하고 한번 날개가 달리면 100만까지도 금방 가지 않을까 싶네요. 그만큼 빌런들도 많이 생기고 썰(?)도 많이 늘어날테니 너무 맘쓰지 마시고 지금처럼 하시다 보면 앞으로 주업무(?)를 바꾸실정도의 대기업이 되지 않을까 싶습니다 수고하세요~",0개,2020. 4. 16.
unknown,"드디어 5만 돌파했네요! 축하드려요
정말 차근차근 올라가는 모습보니 저도 기분이 좋네요
인텔10세대 엔비디아3천세대 젠3특수까지  올해 더 화이팅하세요 ㅋㅋ",0개,2020. 4. 16.
오형탁,"오늘도 도움 받고 갑니다.
구독 또 누르면 취소되니 좋아요만 눌러요~",0개,2020. 4. 16.
Lo속기vE,항상 비교표 잘 보고있습니다.고생 많으셨습니다.요즘 본방사수을 못하고잇네요...본방에서 다시뵐때까지 건강 유의하세요.오늘도 시청료는 좋아요 ~꾺~,0개,2020. 4. 16.
wlsgudtls,6년만에 피씨 맞출려고 했는데 좋은 유튜브 만나서 다행이요 ㅋㅋ 구독하고 갑니다 ㅋㅋ,0개,2020. 4. 16.
공간스토리,5만 축하드립니다!,0개,2020. 4. 16.
사나이,잘보고 있습니다 고마워요 신성조,0개,2020. 4. 16.
대나무경열,"좋아요 박아두고 갑니다 ㅋㅋ 저는 3500x에 1660s갤럭시 ex블랙으로 갔어요.
값싼 매장 찾아서 주문해놔서 배송사기만 안당했으면~ 하면서 기다리는중 ㅋㅋ",0개,2020. 4. 16.
벌꿀오소리,"형님, 천따리때 부터 구독박고 보고 있습니다.
표만드는남자 컨텐츠 너무 좋습니다.
20만따리로 빨리 가셨으면 좋겠습니다.",1개,2020. 4. 16.
zerossjjang2,5만 구독자 축하드립니다   열심히 하시는 모습이 너무좋습니다^^ 100만 구독자 빨리보고싶어요 ^^ 화이팅,0개,2020. 4. 16.
항상긍정,앙기모띠,0개,2020. 4. 16.
맑은하늘ClearSky,결정못한 부품들 생방때도 시원하게 답해주시고 가성비 차트도 빨리 만들어주셔서 항상 좋아요 누르는 채널이네요 감사합니다ㅎㅎ,0개,2020. 4. 16.
kozy,구독과 좋아요~ 알림설정까지~,0개,2020. 4. 16.
고등어구이,신성조님 영상보고 오늘 pbo 터트리고 램오버 해볼 생각입니다. 라이젠은 처음이라 잘 모르는데 알기 쉽게 영상 올려주셔서 항상 감사합니다~,1개,2020. 4. 16.
유튜브제스퍼,5만 축하드려용~,1개,2020. 4. 16.
THANOS,구독자 5만명 축하드립니다!,0개,2020. 4. 16.
나루,선 좋아요 후 감상,0개,2020. 4. 16.
심현용,구독자 5만 축하드려요 ㅎㅎ,0개,2020. 4. 16.
