닉네임,댓글,좋아요수,날짜
신성조,아 자막이 틀림..( ...=_= 실수가 없는날이 적네) 30초에 좌우 바뀌었어요 다행이 3900x 40초 10700k 60초는 안틀림,18개,2020. 5. 23.
신성조,"3700X(OR 3800X) 와 10700K의 비교가 아닌 이유는.. 그럼 거의 모든면에서 10700K가 이깁니다 (멀티/싱글/게이밍 모두) 가격대도 3900X가 좀더 가깝구요-ㅅ-)! 그래서 가격에 맞춰서 벤치를 진행했다고 보면됩니다!!  

-그나저나 어찌댔든 숙제인데.. 걍 3700X랑 비교하고 우와아 인텔이 다이긴다 할껄 그랬나?  여러분 이쪽이 맞나요? 저쪽이 맞나요? 껄껄",39개,2020. 5. 23.
조혜영,3700x와 3900x 둘다와 비교하면서 10700k가 어느정도에 있다 보여주시면 숙제와 영상 두마리 다 잡지 않았을까욬ㅋㅋ,24개,2020. 5. 23.
케이초라,ANASSIBALL ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 23.
다니엘레메로시,10700k나 10900k 성능은 진짜 좋죠 근데 가격이 ㅈㄹ맞은게 문제지 + 안드로메다로 가버린 z490 가격까지,9개,2020. 5. 23.
임채정,암드빠이지만 확실히 게이밍은 인텔이 좋네요. 하지만 오버하려면 z보드 사야하는거죠? 그럼 가성비는 저멀리....,11개,2020. 5. 23.
이병주,아직 고성능 게임이나 하이엔드 급에서는 확실히 인텔만이 가지는 그런 장점이 있군요. 영상 감사합니다.,13개,2020. 5. 23.
꾸레10,10700k가 그래도 게이밍 시피유의 입지는 가지고 있네요,4개,2020. 5. 23.
락귀어2,10세대의의 : 방어 좋아하시는 분들이 램오버 CPU오버 때리고 쓰면 최강이다.,1개,2020. 5. 23.
장태현,우와~~ 따끈따끈한 영상,0개,2020. 5. 23.
junghyunkim,하이엔드 게이밍 전용은 아직까지 인텔이 확실히 우위가 맞고 가성비적으로 접근하면 암드 압승인것 같네요.,13개,2020. 5. 23.
황장군,"크.. 이시간에ㅜㅜ
잘 보고 갑니다.
다음엔 벤치 영상만큼 좋은 말 많이 해주셨으면 좋겠네요.ㅎㅎ",0개,2020. 5. 23.
사랑꾼,내가 사골이 될 상인가? 훗 헌데 말이 안되지 않은가 난 이미 사골이 되었는데 사골이 될 상이라니 퓩퓩퓩,0개,2020. 5. 23.
귀요미쌈닭,인텔의 장점 명확하게 설명해주신거라 괜찮을거같아요!,1개,2020. 5. 23.
YbYeh,잘보고잇어요~~^^ 응원합니다,0개,2020. 5. 23.
LDS,숙제라서 해야되요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개귀염,0개,2020. 5. 23.
김엘,이영상 보니 라이젠이 3300X처럼 단일구조로 나올거같음 그럼 또 경쟁~ 유저들 행복~,1개,2020. 5. 23.
