닉네임,댓글,좋아요수,날짜
이현우,형님 여자랑 붙는모습보니 추접스럽습니다,16개,2020. 5. 7.
송성민,형 여자랑 비등비등한거에서부터 이미 진거야..,7개,2020. 5. 7.
재미어트,나의 왼발과 오른발 고맙다.,9개,2020. 5. 7.
땡TV,여성분 평가가 후하시네ㅋㅋㅋㅋ,7개,2020. 5. 7.
JW,형.이.진.거.야,6개,2020. 5. 7.
오감자,이형 진짜물이네ㅋㅋㅋㅋㅋ,3개,2020. 5. 7.
ARSong,이제 막 구독하기 시작했는데 남녀 대결 재밌네요 ㅋㅋㅋㅋㅋ,3개,2020. 5. 7.
김준혁,화이팅...ㅋㅋㅋ,0개,2020. 5. 7.
또라이,형 왤케 귀엽다고,0개,2020. 5. 7.
kk1234,비겁한 변명입니다. ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
삼겹,ㅗㅜㅑ,0개,2020. 5. 7.
수박,"형 추해보여,,",0개,2020. 5. 7.
휴지의꿈,형 물컵이 같에...,0개,2020. 5. 7.
잣이다YOUTUBE,힘꽁이 귀엽네 형님 추하십니다,3개,2020. 5. 7.
새우TV,아진샘 하체 운동영상 올려줘요 ~ 진짜 잘하시는데!!!,0개,2020. 5. 7.
양궁맨,쩌렀다아아아아아아 진짜재미어트 최고다!!!!!!!해병대의 자랑이다!!!!!!!,0개,2020. 5. 7.
goodwiil,편집자분 화면 전환이 너무 많고 빠릅니다..; 영상보는게 너무 불편해요,0개,2020. 5. 7.
gabrielicha,두 번째 경기 진 거 실화냐?,0개,2020. 5. 7.
곤충이,필콩,0개,2020. 5. 7.
납작빵,제가 푸쉬업 하는데 왼쪽팔 삼두가 계속 아파요ㅠㅠ 왜 그런지를모르겠어요,0개,2020. 5. 7.
김태헌,나도 힘콩 그냥 이겨버림 별거아니네ㅋ,0개,2020. 5. 7.
sHaDerSader,치졸남,0개,2020. 5. 7.
이정인,어휴 추콩아 힘하다,0개,2020. 5. 7.
공도현,"가슴 안 쪽 근육 채우는 방법 좀 알려주세요..ㅜ 
저는 안쪽 근육이 차지 않아서 모양이 이쁘지 않은거 같아요...",1개,2020. 5. 7.
belowE,형님 나인제트티가 아니라 나이키티셔츠네요,2개,2020. 5. 7.
공주조아,형 형 믿고 재미어트샵에서 11만원 플렉스 했어🤟 기대되누ㅎㅎ,0개,2020. 5. 7.
펌핑아이언,그놈  그년 좋네ㅋ,0개,2020. 5. 7.
이용민,왜  운동  영상  안올려요???,0개,2020. 5. 7.
김대원,"형




사랑해",0개,2020. 5. 7.
김민서,여성분 레티님 아니에요??,1개,2020. 5. 7.
고양,"솔직히 좀 많이 좋았지?
알니까 쉿",0개,2020. 5. 7.
그누군가요,힘콩 vs 김민경씨,0개,2020. 5. 7.
김도형,힘콩님 키/몸무게가 어떻게 되시나요?,0개,2020. 5. 7.
하라노,아니 근데 힘콩 진짜 하체를 1년에 6번밖에 안함? 왜 대체 왜,0개,2020. 5. 7.
Rvd,힘콩님 볼때마다 느끼는건데 먼데이키즈 이진성님 닮은듯,0개,2020. 5. 7.
이하늘,저혹시 고민이나 사연은 어떻게 보내야되요?,0개,2020. 5. 7.
또가리sonic21x11,?,0개,2020. 5. 7.
댕댕이,요즘은 여자라고 봐주는 사람이 욕먹는 추세 형은 컨텐츠에 진정성이 보이네,0개,2020. 5. 7.
홍준기,저번에 댓글 쓴 사람입니다 요즘 동생이랑 같이 밤에 집에서 알려주신 운동하고 같이 이야기도 하고있습니다. 덕분에 조금씩 사이라던지 건강이라던지 둘다 좋아지는 것 같네요 정말 감사드립니다,0개,2020. 5. 7.
잔느,힘콩님. 제발 댓글 부탁드립니다..ㅠ 제가 등이 다른 곳 보다 하부승모 쪽이 튀어나와 있는 구조인데 문제는 좌우가 비대칭입니다ㅠㅠ 근데 힘콩님 등 보면 하부승모 보단 광배쪽이 기가막히게 발달 되어있어서 너무 멋있더라고요. 제가 기본 풀업을 하고있는데 와이드풀업을 하면 하부승모 보단 광배 쪽이 발달할까요? 어떤 풀업을 해야 하부승모 비중을  줄일 수 있을까요?ㅠㅠ 부탁 드립니다..!,0개,2020. 5. 7.
