comment,noun,adj,verb
"[아이언맥스 보충제] http://www.ironmaxx.co.kr/ 
할인코드 'Black'
 
[미트리 닭가슴살]  https://metree.co.kr/index/index.php?sponsor=100103454
추천 코드:100103454 
 
운동 전 부스터 음료 [고릴라밤]  movemore.co.kr
할인코드 : surplus","['아이언', '맥스', '보충', '할인', '코드', '미트', '리', '닭', '가슴', '살', '추천', '코드', '운동', '부스터', '음료', '고릴라', '밤', '할인', '코드']",[],[]
"솔직히 국위선양도 없음. 리우올림픽 금메달 개수 기억하는 사람? 메달리스트 당장 떠오름? 
국위선양이라면  다른나라 메달리스트 중 아는사람 몇명이나 있음? 
솔까 국뽕도 그냥 국내용 국뽕임","['국위', '선양', '리우', '올림픽', '금메달', '개수', '기억', '사람', '메달리스트', '당장', '국위', '선양', '라면', '나라', '메달리스트', '중', '사람', '명', '솔', '국뽕', '그냥', '국', '내용', '국뽕임']","['솔직하다', '없다', '있다']","['하다', '떠오르다', '알다', '끄다']"
국뽕팔이가 지금도 통하는 한국. 건강한 비판조차 용납을 할 수 없는 게 안타깝네요. 흑자형 일침 졸잼 이런거 좋아,"['국뽕', '팔이', '지금', '통', '한국', '비판', '용납', '게', '흑자', '일침', '졸잼']","['건강하다', '없다', '안타깝다', '이렇다', '좋다']","['하다', '하다']"
"재밌는 영상도 좋지만, 이런 영상이 정말 진국이다.
어릴때부터 운동을 좋아해서 체고 체대, 혹은 체육계열 학과를 추천받은 적이 종종 있었는데, 나는 가지 못했다.
너무 무서웠기 때문. 
초딩때 처음 출전한 태권도 대회에서, 어떤 코치가 12~13살 남짓 되어보이는 어린선수에게 싸대기 풀스윙으로 때리는 걸 봤다.
그 어린애가 맞은 이유는 경기에서 져서... 
당시에는 지면 맞고, 성과가 부진하면 맞고 아무튼 비인간적인 대접이 당연했다.
내가 대학에 입학했을때도 그러한 분위기는 쉽게 바뀌질 않더라. 
내가 다니던 지방대의 체육학과는 1학년 학기초 자퇴율이 높았다.
자퇴율이 높으면 그걸 학과내에서 부끄러워해야하는데, 오히려 자퇴한 학생들을 멘탈이 약하다며 비난하더라.
도저히 정상이 아니라는 생각이 들었다. 동시에 내가 체육계열을 선택하지 않았음에 안도했다.
모든 운동이 소수의 엘리트 위주로 돌아간다. 
엘리트 체육은 소수만이 누릴 수 있는 특권이자, 인자강이 아니면 도태될 수 밖에 없는 잔인한 시스템이다.
올림픽에서 많은 금메달을 획득한들, 그것이 수많은 운동인들의 절망과 고통으로 이루어진 것이라면 
마냥 좋게만 볼 수는 없을 것 같다.
성과위주의 엘리트 스포츠에서 결과만 잘나오면 용서받는다는 분위기는 스포츠 시장을 망친다.
문제를 일으킨 야구선수가 '야구로 보답하겠다'는 말을 한 적이 있다.
문제를 일으킨 가수가 '좋은 노래로 보답하겠다' 는 말을 했는데, 그것과 겹쳐보이더라.
야구건, 노래건 자신의 일이기에 당연히 해야하는 부분인데, 성과만 내면 잘못이 묻히니까 저런 말을 하는거겠지.
내 자식이 인성이 어찌되건, 성적만 잘나오면 되고, 명문대만 가면되고, 대기업만 가면 된다는 잘못된 부모의 시각으로
예체능인들을 바라보고 있었던 건 아닌가 싶다.
소수만이 인정받고 다수는 당연히 패배자의 길을 걷게 만드는 시스템이 과연 옳은 길인가? 하는 문제를
흑자님이 잘 지적해줬다고 생각한다.


예전에 허영만 작가님의 '꼴'에서 냉철한 인간의 상? 아무튼 그런 관상을 설명하는 에피소드가 생각난다.
활 잘 쏘는 캐릭터가 나왔는데, 실력은 좋으나 관상학적으로 정이 많고 냉정함이 부족해 사람을 못죽이는 그런 관상이었다.
그래서 전쟁에서 공을 세울수 없어 좌절하는 모습으로 그려졌다.
활을 잘 쏘더라도 냉혹함이 부족한 자는 전쟁에서 사람을 죽일 수 없다. 
이런 자는 아무리 활을 잘 쏴도 실력을 발휘하기 힘들다~ 뭐 이런식의 설명이 있었다.
'그래 뭐 당연하지~전쟁에 써먹지 못하는 활솜씨가 무슨 소용이 있겠어.' 생각하며 스크롤을 내렸는데
댓글창에 신박한 글이 있었다.
 '굳이 전쟁에서 공을 세워야하나? 저 활솜씨를 잘 살려서 일반 사병들의 활쏘기 교관이 되면 되지않나?'
활쏘기 교관이 되어 수십만 대군의 활솜씨가 향상되면, 저사람이 혼자 적군을 처지하는 것보다
몇배는 더 공을 세우는게 아닐까?' 
이 댓글을 읽은 많은 이들이 현명한 답에 감탄했다.
한사람 한사람의 특별함이 경시되고, 한가지 길에 맞추지 못하는 사람이 전부 패배자가 된다면
우리는 너무 잔인한 사회를 살아가고 있는게 아닐까.","['영상', '영상', '정말', '진국', '운동', '체고', '체', '체육', '계열', '학과', '추천', '적', '종종', '가지', '때문', '초딩', '처음', '출전', '태권도', '대회', '코치', '살', '남짓', '선수', '싸대기', '풀', '스윙', '걸', '애가', '이유', '경기', '당시', '지면', '성과', '비인간', '대접', '대학', '입학', '분위기', '지방', '대의', '체육', '학과', '학년', '학', '기초', '자퇴', '율', '자퇴', '율', '학과', '오히려', '자퇴', '학생', '멘탈', '비난', '도저히', '정상', '생각', '동시', '체육', '계열', '선택', '음', '안도', '모든', '운동', '소수', '엘리트', '위주', '엘리트', '체육', '소수', '특권', '이자', '인자', '강', '도태', '시스템', '올림픽', '금메달', '획득', '그것', '운동', '절망', '고통', '라면', '마냥', '볼', '성과', '위주', '엘리트', '스포츠', '결과', '용서', '분위기', '스포츠', '시장', '문제', '야구선수', '야구', '보답', '말', '적', '문제', '가수', '노래', '보답', '말', '그것', '겹', '야구', '건', '자신', '이기', '부분', '성과', '내면', '잘못', '저런', '말', '자식', '인성', '어찌', '성적', '명문', '대만', '가면', '대기업', '가면', '부모', '시각', '예체능', '건', '소수', '다수', '패배', '자의', '길', '시스템', '과연', '길', '문제', '흑자', '지적', '생각', '예전', '허영만', '작가', '꼴', '인간', '상', '관상', '설명', '에피소드', '활', '캐릭터', '실력', '관상학', '정이', '사람', '관상', '전쟁', '공', '좌절', '모습', '활', '전쟁', '사람', '활', '실력', '발휘', '식', '설명', '전쟁', '활', '솜씨', '무슨', '소용', '생각', '스크롤', '댓글', '창', '박', '글', '굳이', '전쟁', '공', '활', '솜씨', '일반', '사병', '활쏘기', '교관', '활쏘기', '교관', '대군', '활', '솜씨', '향상', '사람', '혼자', '적군', '처지', '배', '공', '댓글', '답', '감탄', '사람', '사람', '경시', '한가지', '길', '사람', '전부', '패배', '우리', '사회']","['재밌다', '좋다', '이렇다', '좋아하다', '있다', '무섭다', '어떻다', '부진하다', '당연하다', '그러하다', '높다', '높다', '부끄럽다', '야하다', '약하다', '아니다', '있다', '아니다', '없다', '잔인하다', '많다', '수많다', '좋다', '없다', '같다', '있다', '좋다', '노랗다', '당연하다', '있다', '아니다', '당연하다', '옳다', '냉철하다', '그렇다', '좋다', '많다', '냉정하다', '부족하다', '그렇다', '없다', '냉혹하다', '부족하다', '없다', '이렇다', '힘들다', '있다', '그렇다', '당연하다', '있다', '있다', '아니다', '많다', '현명하다', '특별하다', '잔인하다', '있다', '아니다']","['어리다', '받다', '하다', '되어다', '보이다', '어리다', '때리다', '보다', '어리다', '맞다', '맞다', '맞다', '하다', '쉬다', '바뀌다', '않다', '다니다', '하다', '들다', '하다', '않다', '하다', '돌아가다', '누리다', '되다', '들다', '이루어지다', '잘나오다', '받다', '망치다', '일으키다', '하다', '늘다', '하다', '일으키다', '하다', '늘다', '하다', '치다', '보이다', '하다', '묻히다', '하다', '되다', '잘나오다', '되다', '되다', '되다', '되다', '바라보다', '싶다', '인정받다', '걷다', '만들다', '하다', '자다', '해주다', '하다', '하다', '생각나다', '자다', '쏘다', '나오다', '죽이다', '이다', '세우다', '하다', '그려지다', '자다', '쏘다', '자다', '죽이다', '자다', '자다', '쏘다', '하다', '써다', '먹다', '하다', '하다', '내리다', '세우다', '자다', '살리다', '되다', '되다', '않다', '되어다', '되다', '하다', '세우다', '읽다', '하다', '되다', '맞추다', '하다', '되다', '살아가다']"
흠 심도 높은 주제네요 사실 제가 미국 유학하면서 가장 부러웠고 실제로 많이 이득을 보았던 점이 미국은 초등학교부터 대학교까지 학교스포츠팀과 설비가 잘 구비되어있고 운동활동을 하는 것을 굉장히 너무너무 장려한다는점이죠.,"['흠', '주제', '사실', '미국', '유학', '가장', '실제', '이득', '점', '미국', '초등학교', '대학교', '학교', '스포츠', '팀', '설비', '구비', '운동', '활동', '장려', '점']","['높다', '부럽다', '굉장하다']","['심다', '하다', '보다', '자다', '되어다', '하다']"
쇠막대기 3개나 박아서 철봉이나 좀 많이 만들어주지 뭔이상한 스트래칭기계나 ㅈㄴ많고 빡친다,"['쇠', '막대기', '개', '박아', '철봉', '이상', '스트', '칭기']","['많다', '빡치다']",['만들다']
일본만해도 공립 초등학교에도 수영장이 있습니다. 어릴 때 부터 수영 연습을 시킵니다. 테니스 코트도 있구요. 말씀대로 태릉에서 운동해서 금메달 따서 국위 선양 하는 시대는 지났다고 생각합니다.,"['만해', '공립', '초등학교', '수영장', '부터', '수영', '연습', '테니스', '코트', '말씀', '태릉', '운동', '금메달', '국위', '선양', '시대', '생각']","['있다', '있다']","['어리다', '시키다', '하다', '따다', '하다', '지나다', '하다']"
이 형 맞는말 참 잘해,['형'],[],"['맞다', '차다', '하다']"
"진짜 동감합니다. 생활체육 좀 보편화시키고 엘리트 체육 좀 안 했으면 좋겠어요. 진짜 살 만큼 살게 됐는데, 국민 복지차원에서도 생활체육 활성화는 필수지 않나 싶습니다.","['동감', '생활', '체육', '보편화', '엘리트', '체육', '살', '만큼', '살', '국민', '복지', '차원', '생활', '체육', '활성화', '필수']",['좋다'],"['하다', '시키다', '하다', '돼다', '않다', '싶다']"
"맨날 하던 생각들임 진짜...
메달리스트들의 노력은 정말 존경스럽지만 엘리트체육의 관점에서 실패한 선수들은 과연 더 많은 노력을 한 사람은 없었을까?
재능이 있고 노력을 했음에도 폭언과 폭행을 견디지 못해 그만두거나 과도한 운동으로 부상 당해 포기할수 밖에 없던 선수들의 인생은 누가 책임 져줄까?","['생각', '메달리스트', '노력', '정말', '존경', '엘리트', '체육', '관점', '선수', '과연', '노력', '사람', '재능', '노력', '폭언', '폭행', '과도', '운동', '부상', '포기', '선수', '인생', '누가', '책임']","['실패하다', '많다', '없다', '있다', '당하다', '없다']","['하다', '들이다', '하다', '하다', '견디다', '하다', '그만두다', '하다', '지다']"
윤성빈 선수만큼 지원 많이 받은 스켈레톤 선수가 세상에 있을까..,"['성빈', '선수', '지원', '스켈레톤', '선수', '세상']",['있다'],['받다']
나는 손연재선수가 호프집간걸로 사람들이 욕하는 모습이 정말 안타깝더라. 20대 여자가 술한잔 할 수 도 있지. 제발 남의인생 간섭안하고 본인인생에 집중했으면 좋겠는데. 왜 본인의 몸이 썩어문드러지도록 술담배하면서 잘살고있는 남한테 잣대놓는  수듄.,"['손연재', '선수', '호프', '집', '사람', '욕', '모습', '정말', '여자', '술', '한잔', '제발', '남', '인생', '간섭', '본인', '인생', '집중', '본인', '몸', '썩', '어문', '술', '담배', '남', '잣', '수듄']","['안타깝다', '있다', '좋다', '드럽다']","['가다', '하다', '대다', '하다', '하다', '하다', '잘살다', '놓다']"
문체부 비리만 걷어도 ㄹㅇ 도시곳곳에 지원가능하겠다 썪은 국회위원들과 그 관계자들. 가족의 사촌까지 곳곳에 이름 올리고 운영하는 문체부,"['문체부', '비리', '도시', '곳곳', '지원', '썪', '국회', '위원', '관계자', '가족', '사촌', '곳곳', '이름', '운영', '문체부']",['가능하다'],"['걷다', '올리다', '하다']"
대한민국은 너무 해외 선진국들의 칭찬에 목말라있어 왜그러는거야...올림픽에서 메달따면 뭐가 좋아지는게 있는줄 암... 실체도 없는 경제적 가치 어쩌구 저쩌구,"['대한민국', '해외', '선진국', '칭찬', '목말', '올림픽', '메달', '암', '실체', '경제', '가치', '어쩌구', '저쩌구']","['있다', '그렇다', '있다', '없다']","['따다', '좋아지다']"
