comment,noun,adj,verb
점포아니고 전포인뎅ㅋㅋㅋㅋㅋ편집자분 부산분 아니신가봐용ㅋㅋㅋ 오늘도 재미나게보겠습니당❤,"['점포', '포', '뎅', '편집자', '부산', '오늘', '재미나']","['아니다', '아니다']","['가보다', '보다']"
"서울사람 입니다.
쨔미쓰님들과 같은 우리 동년배들 그 모자 많이 씁니다. 모자 아주 예쁩니댜.💛","['서울', '사람', '쨔미쓰님들', '우리', '동년배', '모자', '모자', '아주', '댜']","['이다', '같다', '예쁘다']",['쓰다']
서울사람이지만 캡모자를 훨씬더 쓰는 느낌적인 느낌ㅋㅋㅋㅋ,"['사람', '캡', '모자', '느낌', '느낌']",[],['쓰다']
아니 왜 아무도 0:24 여기 나오는 벨소리 언급을 안해요? 어이없게 웃기잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아닠ㅋㅋㅋ,"['아무', '여기', '벨소리', '언급', '안해']","['아니다', '어이없다', '아니다']","['나오다', '웃기다']"
저 모자..쌩얼 모자... 화장안하고 머리 안감았을 때 마스크랑 저모자쓰면 면상을 완벽하게 가릴수있음 저만그런가요?ㅋㅋ,"['모자', '쌩얼', '모자', '화장', '머리', '마스크', '모자', '면상', '가요']",['완벽하다'],"['감다', '쓰다', '가리다']"
"0:23 휴대폰 벨소리 제가 제대로 들은건가욬ㅋㅋㅋㅋ 뭔가 느낌있는 팝송일것 같았는데 구수하시네옄ㅋㅋㅋㅋㅋㅋ언니 최고
1:17 앜ㅋㅋㅋㅋㅋ쿠ㅜㅜㅜ 저두...없어영...ㅋㅋㅋㅋㅋ
2:16 😈😈point1😈😈
2:56 ???자른 미역으로 생일 미역국을 해먹나욤?? 제가 알기론 장수하라고 미역 일부러 안자르고 넣는다던뎅...길게길게 먹는데요..!! 그래도 뭐 마음이 중요한거죵 전 미역국 간도 못맞추는걸여 하핳 엄마 최고
3:08 ㅋㅋㅋㅋㅋ그런이유였군옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미역국이 한 솥 가득인 이유 ㅋㅋㅋㅋ
5:35 아 이 언니들 너무 죠아 의식의 흐름ㅋㅋㅋㅋㅋ
6:37 😈😈point2😈😈
10:06 아잌ㅋㅋㅋㅋ 자세봨ㅋㅋㅋㅋㅋ 이런 친근한 유튜버 같으니라구 ㅋㅋㅋㅋㅋ
12:09 세상에 이게 무슨 소리야
12:16 마늘!! 마늘 안넣었자나여!!
15:31 와우 깜짝이야
15:40 이르케 보니까 언니들 진짜 안늙는다 그대로다 너무 이뿨
17:12 😈😈point3😈😈
17:48 ???!!!언니!!!!ㅋㅋㅋㅋㅋㅋㅋ
18:16 나만 누워서 허우적거리는게 아니었군 100만 유튜버도 하는 행동이었어((위안","['휴대폰', '벨소리', '제대로', '건가', '뭔가', '팝송', '언니', '최고', '쿠', '미역', '생일', '미역국', '해먹', '론', '장수', '미역', '일부러', '뎅', '마음', '죵', '미역국', '간도', '는걸', '엄마', '최고', '이유', '미역국', '솥', '가득', '이유', '언니', '의식', '흐름', '아이', '자세', '유튜버', '세상', '무슨', '소리', '마늘', '마늘', '와우', '깜짝', '보', '언니', '진짜', '그대', '언니', '유튜버', '행동', '위안']","['같다', '구수하다', '없다', '길다', '길다', '중요하다', '좋다', '이렇다', '친근하다', '같다', '이쁘다', '아니다']","['들다', '느끼다', '이다', '자르다', '알다', '자르다', '넣다', '먹다', '맞추다', '이다', '하다', '보다', '넣다', '늙다', '눕다', '허우적거리다', '하다', '이다']"
ㅋㅋㅋㅋㅋㅋㅋㅋ정말 찐친  셋이서  저렇게  좋을 수가 생일축하했어요🎂🎂,"['정말', '친', '이서', '수가', '생일', '축하']",['좋다'],"['찌다', '하다']"
역시 여자들 우정 너무 최고당 쨔미쓰 오래오래 봐용,"['역시', '여자', '우정', '최고', '쨔미쓰', '오래오래']",[],['보다']
역시 믿고 보는 쨔미쓰ㅋㅋㅋㅋㅋ 오디오가 빌틈이 없쒀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['역시', '쨔미쓰', '오디오', '틈']",['없다'],"['믿다', '보다', '빌다', '쑤다']"
쨔미쓰 너무 기다렸어요.......❤️❤️,['쨔미쓰'],[],['기다리다']
01:37 은정님 모자 너무 잘어울려요!!🧡🧡창 넓은 거 많이 쓰는데 왜그러시나요ㅠㅠ자주 쓰고 나와주셔요 ...🤎이상 저는 경상도 구독자였읍니다 하핫 ㅎㅎ,"['은정', '모자', '창', '자주', '이상', '경상도', '독자', '읍', '핫']","['넓다', '그렇다']","['어울리다', '쓰다', '쓰다', '나오다', '이다']"
ㅋㅋㅋ서울에서...저 모자..쓴사람...많이...못..못봣는데.. 하하하핳 이쁘시네용 그래듀!!,"['서울', '모자', '사람', '못', '못봣는데', '그래듀']",['이쁘다'],['쓸다']
쨔미쓰언니 저런모자 하루에 몇번 봅니다유❣ 안심해유😊,"['쨔미쓰언', '모자', '하루', '몇번', '유', '안심', '유']",[],"['보다', '하다']"
아 첨부터 끝까지 개웃겨 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ케,"['처음', '끝', '개', '진짜', '케']",[],['웃기다']
"서울사람 캡모자 씁니다,,,,,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여웡","['서울', '사람', '캡', '모자', '귀여웡']",[],['쓰다']
ㅋㅋㅋㅋㅋ진짜 쨔미스가 노래부를때가 제일 좋앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['진짜', '쨔미스', '노래', '제일']",['좋다'],['부르다']
서울사람들도 캡모자 많이 써요 ㅋㅋㅋ,"['사람', '캡', '모자']",[],['써다']
저 모자 많이 써요!!!(서울러),['모자'],[],"['써다', '서다']"
역시 화장 뿐만아니라 다 재밌고 신선해여♥,"['역시', '화장', '뿐']","['아니다', '재밌다', '신선하다']",[]
너무 귀여우어어어어어어 ㅠㅠㅠㅠㅠㅠㅠㅠ쨔미스 영원하세욬ㅋㅋㅋㅋ,"['쨔', '미스']","['귀엽다', '영원하다']",[]
"믿고보는 쨔미쓰케미,, 안봤는데 벌써부터 재밋어.. ㅋㅋㅋㅋ🤭","['쨔미쓰', '케미', '벌써']",['재밌다'],"['믿다', '보다', '보다']"
꺆 쨔미쓰 오랜만이에요❤️ 역시 믿고보는 쨔미쓰ㅠㅠ 효진 언니 늦었지만 생일축하해요!💛,"['꺆', '쨔미쓰', '만이', '역시', '쨔미쓰', '효진', '언니', '생일', '축하', '해']",[],"['믿다', '보다', '늦다']"
18:38 그래도 저번보단 실력이 늘은거 같아요 .............◡̈,"['저번', '실력']",['같다'],[]
아 전화소리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['전화', '소리']",[],[]
15:30 저렇게 소울가득한 러브하우스노래 첨들어봤어요,"['소울', '러브', '하우스', '노래']",['가득하다'],"['들다', '보다']"
쨔미쓰 진짜 보고싶었어요ㅠㅠㅠㅠㅠㅠㅜ언제 올라오나 기다렸는데 이렇게!!!!!! 잘보겠습니당💝,"['쨔미쓰', '진짜', '언제']",[],"['보다', '올라오다', '기다리다', '보다']"
언니 생일 축하해요~!~! 진짜 쨔미스 뽀레버❤,"['언니', '생일', '축하', '진짜', '쨔', '미스', '뽀', '레버']",[],['하다']
서울사람: 모자예쁩니다아!!! 저도 저런 버킷햇만 쓰는데ㅋㅋㅋㅋㅋ,"['서울', '사람', '모자', '저런', '버킷', '햇']",['예쁘다'],['쓰다']
쨔미쓰케미 너무 좋아요❤❤❤제가 이맛에 살아요😍😍,"['쨔미쓰', '케미', '맛']",['좋다'],['살다']
짜미스 최고다 감동의 미역국 ˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ 서울 사람인데 저는 캡 안쓰구 저런 모자만 써용 ㅋㅋㅋㅋㅋ,"['미스', '최고다', '감동', '미역국', '서울', '사람', '캡', '저런', '모자']",[],"['짜다', '쓰다', '써다']"
쨔미스! 쨔미스! 화이팅!♥,"['쨔', '미스', '쨔', '미스', '화이팅']",[],[]
슬기님 삐약삐약 넘 기엽ㅋㅋㅋㅋㅋㅋ🐣🐣,"['슬기', '삐', '삐약', '기엽']",[],['넘다']
악 편집자님 죄송하지만 부산인으로써 점포아니고 전포!!!!🙏🙏🙏,"['악', '편집자', '부산', '점포', '포']","['죄송하다', '아니다']",[]
저 집에 은정님이 쓴 모자 있어요 ㅋㅋㅋㅋㅋ 서울에서 쓰면 인싸~! 늦었지만 효진쓰 생일 햅벌뜨데이 ❤️,"['집', '은정', '모자', '서울', '인', '효진', '생일', '햅벌']",['있다'],"['쓸다', '쓰다', '싸다', '늦다', '쓰다', '뜨다']"
앜ㅋㄱㅋㄱㅋㅋㅋ이번 부이로그도 꿀잼❤️❤️,"['이번', '부', '로그', '꿀잼']",[],[]
전 오늘도 캡모자 쓰고 나갓오욤....ㅋㅋㅋㅋㅋ,"['오늘', '캡', '모자', '욤']",[],['쓰다']
쨔미쓰 조합 진짜 최고된다 ㅠㅠㅠㅠㅠㅠㅠㅠ 얼마나 웃었는지 ㅋㅋㅋㅋ 저도 친구들이랑 저렇게 살아보고 싶고 쨔미쓰 분들 우정 오래가세용 ㅎㅎ 그리고 효진언니 생일 축하드려요!!!!,"['쨔미쓰', '조합', '진짜', '최고', '얼마나', '친구', '살', '보고', '쨔미쓰', '우정', '가세', '효진', '생일', '축하']",[],"['되다', '웃다', '싶다', '드리다']"
생일날에 친구들이랑 방 잡고 저렇게 놀면 엄청 재미있을 것 같아요!🥰 쨔미쓰 너무 좋아 ㅠㅠ❣ 효진언니 늦었지만 생일 축하드려요🎉,"['생일', '날', '친구', '방', '잡고', '쨔미쓰', '효진', '생일', '축하']","['재미있다', '같다', '좋다']","['놀다', '늦다', '드리다']"
11:29 간장은 원래 차갑지 않나요?ㅋㅋㅋ,"['간장', '원래']",['차갑다'],['않다']
0:23 새가날아든다~~~~~~벨소리모에옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['새', '리모']",[],['날아들다']
