닉네임,댓글,좋아요수,날짜
햄타로,"민수샘 안녕하세요! 요즘 예전연상 정주행하는 고팸인데 어제 허리디스크진단 받았어요...ㅠㅠㅠㅠ일주일간 운동쉬어야하는데 우울해요ㅠㅠㅠㅠㅠㅠ방사통이 뒷벅지에 쫙 있어서ㅠㅠㅠ근육이 너무없는 정상체중이라 근육늘리려고 좀 무리하게 무게를 높여운동했나봐요ㅠㅠㅠ슬프네여ㅠㅠㅠ
아무튼 오늘도 운동영상 잘보구가요 이따 저녁에 몸에 무리가지않으면 따라해볼게욧♥",1개,2020. 6. 5.
IFNOTNOWTHENWHEN,"민수님 안녕하세요. 늘 영상 잘 보고 따라하고 있어용^^ 궁금한게 생겼는데 힙브릿지, 크런치, 레그레이즈를 한다면
총 3세트를 한다했을 때 힙브릿지->크런치->레그 이런 순서를 1세트로 3번 하는게 낫나요? 아니면
힙브릿지 3세트 -> 크런치 3세트 -> 레그레이즈 3세트 이렇게 하는게 낫나요?
어떤게 근력 키우는데 더 효과적일까요ㅜ",0개,2020. 6. 5.
hyunkim,민수님 ~~~~^^안녕하세요,0개,2020. 6. 5.
YogaSongHayeon,"강도있는 운동 전후에 늘 짧게라도 꼭 필요한 웜업과 쿨다운을 챙겨주시는 친절한 민수님! 
바쁘단 핑계로 요가수련 외에 개인운동을 거를 때도 종종 있는데요, 그때마다 민수님의 늘 화이팅 넘치는 에너지가 건강한 자극과 motivation이 되고 있어요. 오늘 영상은 하루만 꾹 참았다 내일 해볼게요. 여긴 한밤중이라^^
앞으로도 특유의 긍정에너지 마구마구 나눠주세요.  빠이~~",2개,2020. 5. 15.
Essoyoni,4:48 운동시작,0개,2020. 5. 15.
ESTHERshomeKim,"죽었다가 다시 살아나서 댓글 달아요!! ㅋㅋ
와우~~ 버피 30개는 제 생에 없었습니다!! ㅎㅎㅎㅎ 
감사합니다!
활기 찬 하루 시작!!",0개,2020. 5. 15.
최예주,쌤 후 너무힘들어서 계속 영상멈추고 쉬면서 했더니 한시간반동안 나눠했네요..ㅎㅎ 넘많이 쉬었어요 ㅠㅠ 담엔 안쉬고 해볼게요 ㅠㅠ감사합니다,0개,2020. 5. 15.
박미옥,민수샘 늘 영상보며 감사합니다...,0개,2020. 5. 15.
이미례,"늦은시간 운동하고 갑니다
버피 30개 넘 힘들어요~~~♡",0개,2020. 5. 15.
박미옥,"민수샘 ^^ 저는 언제나 허벅지가 날씬한 분들이부러웠는데 집에서 샘 하는 운동 보고 스쿼트는 따라 하고 있어요...근데 허벅지 군살은 안빠지고 근육만 생기는 거 같아요 ㅠㅠ
스피닝도 하고 요가도 하고 있는데 요즘은 못갔어요",0개,2020. 5. 15.
