comment,noun,adj,verb
"민수샘 안녕하세요! 요즘 예전연상 정주행하는 고팸인데 어제 허리디스크진단 받았어요...ㅠㅠㅠㅠ일주일간 운동쉬어야하는데 우울해요ㅠㅠㅠㅠㅠㅠ방사통이 뒷벅지에 쫙 있어서ㅠㅠㅠ근육이 너무없는 정상체중이라 근육늘리려고 좀 무리하게 무게를 높여운동했나봐요ㅠㅠㅠ슬프네여ㅠㅠㅠ
아무튼 오늘도 운동영상 잘보구가요 이따 저녁에 몸에 무리가지않으면 따라해볼게욧♥","['민수', '샘', '요즘', '예전', '연상', '정', '주행', '고팸', '어제', '허리', '디스크', '진단', '일주일', '운동', '방사', '통', '벅', '쫙', '근육', '정상', '체중', '근육', '무게', '운동', '오늘', '운동', '영상', '이따', '저녁', '몸', '욧']","['안녕하다', '우울하다', '있다', '없다', '무리하다', '슬프다', '무리다']","['받다', '쉬다', '지다', '늘리다', '높이다', '하다', '보다', '보다', '않다', '따르다', '해보다']"
"민수님 안녕하세요. 늘 영상 잘 보고 따라하고 있어용^^ 궁금한게 생겼는데 힙브릿지, 크런치, 레그레이즈를 한다면
총 3세트를 한다했을 때 힙브릿지->크런치->레그 이런 순서를 1세트로 3번 하는게 낫나요? 아니면
힙브릿지 3세트 -> 크런치 3세트 -> 레그레이즈 3세트 이렇게 하는게 낫나요?
어떤게 근력 키우는데 더 효과적일까요ㅜ","['민수', '영상', '보고', '힙', '브릿지', '크런치', '레', '레이즈', '총', '세트', '힙', '브릿지', '크런치', '레그', '순서', '세트', '힙', '브릿지', '세트', '크런치', '세트', '레', '레이즈', '세트', '근력', '효과']","['안녕하다', '있다', '궁금하다', '이렇다', '아니다', '어떻다']","['자다', '따르다', '생기다', '하다', '하다', '하다', '하다', '낫다', '하다', '낫다', '키우다', '이다']"
민수님 ~~~~^^안녕하세요,['민수'],['안녕하다'],[]
"강도있는 운동 전후에 늘 짧게라도 꼭 필요한 웜업과 쿨다운을 챙겨주시는 친절한 민수님! 
바쁘단 핑계로 요가수련 외에 개인운동을 거를 때도 종종 있는데요, 그때마다 민수님의 늘 화이팅 넘치는 에너지가 건강한 자극과 motivation이 되고 있어요. 오늘 영상은 하루만 꾹 참았다 내일 해볼게요. 여긴 한밤중이라^^
앞으로도 특유의 긍정에너지 마구마구 나눠주세요.  빠이~~","['강도', '운동', '전후', '꼭', '웜업', '쿨', '다운', '민수', '핑계', '요가', '수련', '외', '개인', '운동', '종종', '그때', '민수', '화이팅', '에너지', '자극', '오늘', '영상', '하루', '꾹', '내일', '한밤중', '특유', '긍정', '에너지', '빠이']","['있다', '짧다', '필요하다', '친절하다', '바쁘다', '있다', '넘치다', '건강하다', '있다']","['챙기다', '되다', '참다', '해보다', '여기다', '나누다']"
4:48 운동시작,"['운동', '시작']",[],[]
"죽었다가 다시 살아나서 댓글 달아요!! ㅋㅋ
와우~~ 버피 30개는 제 생에 없었습니다!! ㅎㅎㅎㅎ 
감사합니다!
활기 찬 하루 시작!!","['다시', '댓글', '와우', '버피', '생', '활기', '찬', '하루', '시작']",['없다'],"['죽다', '살아나다', '달다', '개다', '감사하다']"
쌤 후 너무힘들어서 계속 영상멈추고 쉬면서 했더니 한시간반동안 나눠했네요..ㅎㅎ 넘많이 쉬었어요 ㅠㅠ 담엔 안쉬고 해볼게요 ㅠㅠ감사합니다,"['쌤', '계속', '영상', '시간', '동안', '담']",['힘들다'],"['멈추다', '쉬다', '하다', '나누다', '하다', '넘다', '쉬다', '쉬다', '해보다', '감사하다']"
민수샘 늘 영상보며 감사합니다...,"['민수', '샘', '상보']",[],['감사하다']
"늦은시간 운동하고 갑니다
버피 30개 넘 힘들어요~~~♡","['시간', '운동', '버피', '개']",['힘들다'],"['늦다', '가다', '넘다']"
"민수샘 ^^ 저는 언제나 허벅지가 날씬한 분들이부러웠는데 집에서 샘 하는 운동 보고 스쿼트는 따라 하고 있어요...근데 허벅지 군살은 안빠지고 근육만 생기는 거 같아요 ㅠㅠ
스피닝도 하고 요가도 하고 있는데 요즘은 못갔어요","['민수', '샘', '허벅지', '집', '샘', '운동', '보고', '스쿼트', '허벅지', '군살', '근육', '스피닝', '요가', '요즘']","['날씬하다', '부럽다', '있다', '같다', '있다']","['하다', '따르다', '하다', '빠지다', '생기다', '하다', '하다', '가다']"
오늘도  민수쌤만 믿고 따라갑니다,"['오늘', '민수', '쌤']",[],"['믿다', '따라가다']"
저도 버피요 헉헉 늦게 봤지만 잘따라가고 있습니당,['버피'],['있다'],"['늦다', '보다', '따라가다']"
멋져요  민수쌤,"['민수', '쌤']",['멋지다'],[]
"딴건 할만했는데 버피 30개는 엄청 힘드네요 ;; 그래도 어찌저찌 완료! 민수님과 함께 하는 운동, 할 땐 힘들지만 하고나면 언제나 기분좋고 뿌듯해요. 빡세게 운동할 땐 잡생각이 사라져서 마치 명상하는 것 같은 효과가 있는 것도 좋구요. 늘 감사합니다 민수님 <3","['버피', '완료', '민수', '운동', '땐', '기분', '빡세', '운동', '땐', '잡', '생각', '마치', '명상', '효과', '민수']","['힘드다', '힘들다', '좋다', '뿌듯하다', '같다', '있다', '좋다']","['따다', '하다', '하다', '개다', '하다', '하다', '하다', '하다', '사라지다', '하다', '감사하다']"
허벅지 날씬하게 하는 방법이 있을까요? 스쿼트 하면 허벅지 굵어지는거 아니에요?,"['허벅지', '방법', '스쿼트', '허벅지']","['날씬하다', '있다', '굵다', '아니다']","['하다', '하다']"
열심히 운동하는 분들은 늘 존경합니다. 저도 늘 집에서 운동하지만 주변분들 몸은 어떻게 유지하냐고 물어서 집에서 운동한다면 믿는사람들이 없어요 열이면 9명 10은 집에서 운동이 되겠어요? 그래요 꾸준히 조금씩 집에서 운동하시면 정말 건강한 몸을 유지할 수 있으니 구독자분들 힘내서 열심히 운동합시당!,"['운동', '존경', '집', '운동', '주변', '몸', '유지', '물어', '집', '운동', '사람', '이면', '명', '은', '집', '운동', '집', '운동', '정말', '몸', '유지', '독자', '운동']","['어떻다', '없다', '그렇다', '꾸준하다', '건강하다', '있다']","['하다', '하다', '하다', '하다', '믿다', '되다', '하다', '하다', '힘내다', '하다']"
"안녕 하세요?  지난주 그 지난주는 운동 나가서 참석 못했어요. 미안해요. 늘 고쎔의 홈트 열혈 펜 이랍니다~~💕💕
오늘은 일찍 참석해서 하다가 외부운동 나갑니다. 운동하고 밥맛 좋아져서 2 킬로 늘었어요~  살을빼는게 목적이 아니고 근력을키워 기초체력을 높이는게 저의 목적입니다.  고쎔의 일단 21 일만 운동해 보기로 했습니다. 를 읽고 운동의 동기부여와 습관을 만들고 운동의 기쁨과 즐거움 생활의 활력과 내 생의 질이 조금씩 조금씩 나아지고 높아진다는걸 느끼고. 예전의 나에 모습 찾기에 도전 하고 있습니다. 언젠가 공원에 산책 나갔다 쓰러진게 생각 나는군요... 작년 여름에... 이제는 남편보다 더 빨리 지치지 않고 걸을수 있게 되었어요. 또한 고쎔의 홈트도 자주 보고 따라하고 있답니다. 가끔 남편이 저 운동하는 모습 보면서 “ 당신 몸이 많이 좋아보여”  할때 너무 기분 좋습니다. 제가 자리에 누어만 있지안게 되었다는걸 친구들에게 자랑하고 쎔의 운동을 소개 하기도 한답니다. 앞으로도 계속 열혈 홈트 펜 할께요~~^^*. 고쎔은 제 인생에 보석 이고 제 운동인생에 지도자 입니다. 감사합니다~존경합니다💕💕💕👍👍👍💕💕💕💕💕💕💕💕💕💕💕","['안녕', '지난주', '지난주', '운동', '참석', '고', '홈트', '혈', '펜', '오늘', '일찍', '참석', '외부', '운동', '운동', '밥맛', '킬로', '살', '목적', '근력', '기초', '체력', '목적', '고', '일단', '일만', '운동', '보기', '운동', '동기부여', '습관', '운동', '기쁨', '즐거움', '생활', '활', '생', '질', '예전', '모습', '찾기', '도전', '공원', '산책', '생각', '작년', '여름', '이제', '남편', '또한', '고', '홈트', '자주', '보고', '가끔', '남편', '운동', '모습', '당신', '몸', '아보', '기분', '자리', '누', '친구', '자랑', '운동', '소개', '계속', '혈', '홈트', '펜', '고', '인생', '보석', '운동', '인생', '지도자', '존경']","['미안하다', '쎄다', '아니다', '이다', '쎄다', '있다', '있다', '쎄다', '있다', '좋다', '좋다', '있다', '쎄다', '쎄다', '이다']","['하다', '나가다', '하다', '이다', '하다', '하다', '나가다', '좋아지다', '늘다', '빼다', '키우다', '높이다', '하다', '하다', '읽다', '만들다', '나아지다', '높아지다', '느끼다', '하다', '나가다', '쓰러지다', '나다', '지치다', '않다', '걸다', '되어다', '따르다', '하다', '보다', '하다', '되어다', '하다', '하다', '하다', '감사하다', '하다']"
여성 중급 레벨 타바타운동은 민수님 채널이 최고같음,"['여성', '중', '레벨', '타바', '운동', '민수', '채널', '최고']",['같다'],[]
오늘 썸네일 포쓰가 ㅎㄷㄷ👍👍❤,"['오늘', '썸네일', '포']",[],['쓰다']
타바타 운동 너무 좋아요 ❤️,"['바타', '운동']",['좋다'],[]
1등!!!!!!🤩,[],[],[]
운동 보는것도 힘든데 설명까지 보기만 해도 힘드네요,"['운동', '설명', '보기', '해도']","['힘드다', '힘드다']",['보다']
"목 디스크 있는사람들도 해도되나요,?","['목', '디스크', '사람', '해도']",['있다'],['되다']
언니책샀습니당 ㅋ언니 저랑 고향이 같은곳이더군요 ㅋ암튼 책 잼나게 읽고있어유 ㅎ,"['책', '언니', '고향이', '곳', '책', '어유']","['같다', '덥다']","['사다', '재다', '읽다']"
👏👏👏👏👏👏👏,[],[],[]
중급인것같은데요  잘 보고 가요,"['중', '보고', '가요']",['같다'],['자다']
음악이 없으니 이상하군요,['음악'],"['없다', '이상하다']",[]
마지막 클립인데 오전에 회의가 있어 라이브 참여 못했네요ㅜㅠ,"['마지막', '클립', '오전', '회의', '라이브', '참여']",['있다'],['하다']
"민수님, 저는 처음이예요~^^지금  테이블에 앉아서 뜨게질하며 보고 있어요~","['민수', '처음', '지금', '테이블', '보고']",['있다'],"['앉다', '뜨다', '지다']"
잘보구 있습니다.♡,[],['있다'],['보다']
고민수님 최고에요. 이곳저곳에서 교사들 욕하느라 난린데 어려움 알아주시는건 고민수님밖에 없네요. 감동♡,"['고민수', '최고', '곳', '곳', '교사', '욕', '난리', '어려움', '고민수', '감동']",['없다'],"['하다', '알아주다']"
"20대부터 꾸준한운동을 하고잇는 40대 여자입니다
먹는것을 엄청조아해요 그만큼 소비도하구요
하루라도 운동을 하지않으면 먹는것조차도 편하지가않고 ..살이찔까 걱정스런마음이 듭니다 운동을 즐겨야하는데 너무 집착하는 내모습을 봅니다
ㅠ","['운동', '여자', '비도', '고요', '하루', '운동', '살이', '마음', '듭니', '운동', '집착', '모습']","['꾸준하다', '이다', '좋아하다', '편하다', '걱정스럽다']","['대다', '하다', '잇다', '대다', '먹다', '하다', '않다', '먹다', '않다', '찌다', '즐기다', '하다', '보다']"
민수샘,"['민수', '샘']",[],[]
"여기는 코스타리카 산호세예요  중남미 쪽입니다 
여기 코로나때문에 집에서만 있어요
전 40대주부예요 운동으로 10키로 뺐다가 갑상선기능저하에 우울증이 겹쳐서 도로쪘어요 ㅠㅠ 이나라로 온지이제 7개월인데  언어배우고 새고운 환경에 적응하느라 다시 막먹고","['코스타리카', '산호세', '중남미', '쪽', '여기', '코로나', '때문', '집', '주부', '운동', '갑상선', '기능', '저하', '우울증', '겹', '도로', '이나라', '이제', '개월', '언어', '환경', '다시', '막']","['이다', '있다', '적응하다']","['여기다', '빼다', '치다', '찌다', '배우다', '새다', '먹다']"
노래 조으다❤❤,['노래'],['좋다'],[]
Looking good Minsoo  😊,[],[],[]
우와 제 최애 노래인뎅 꼭 따라해 볼게용,"['최애', '노래', '뎅', '꼭']",[],"['따르다', '보다']"
학 너무좋아요~~❤,['학'],['좋다'],[]
몸매 개멋있어.....!,"['몸매', '개멋']",['있다'],[]
멋져 멋져요^^ 화이팅,['화이팅'],"['멋지다', '멋지다']",[]
"따라할 수 있을 것 같아요
신나는 홈트 감사해요~~^^",['홈트'],"['있다', '같다', '신나다']","['따르다', '하다', '감사하다']"
