닉네임,댓글,좋아요수,날짜
ZOO,"쌤 2주 챌린지 시작 하시더니 원래도 탄탄했던 바디 쉐입이 탄탄해진 것 같은 느낌이! 영상으로 느껴져요! 그리고 스모스쿼트는 어디에 집중을 하고 운동을 해야하는지 궁금했었는데 이런 영상을,,! 어쩔땐 엄청 힘들고 어쩔땐 이게 운동인가싶을 정도로 안 힘들 때도 있더라구요. 토요일에 시험 끝나니까 다시 공복 운동으로 화이팅 해 볼게요 ♥️🙏🏻",16개,2020. 6. 4.
Ashley의쉽게빼는다이어트,하나쌤만 보면서 동작 하고 있으면 왠지 나도 탄탄한 근육걸 된 기분인데 잘못해서(?) 거울 보면 급 현타 와요.... 저도 열심히 하면 하나샘처럼 될 수 있겠죠?ㅠㅠ,73개,2020. 6. 4.
HaJ,"선생님 내일부터할....







...수있을까요?",29개,2020. 6. 4.
변현옥,"강샘 운동 1 데이 클리어!! 다리가 덜덜거리지만 허벅지 사이즈가 줄어든다면야!! 
영상 감사합니다.  💗💗",11개,2020. 6. 4.
이지연,힘들지만 선생님이 활기차게 이끌어주셔서 시간가는줄 모르고 열심히 따라했어요!! 땀이 후끈후끈!! 오늘도 감사합니당 ㅎㅎ❣️,7개,2020. 6. 4.
나다가,발 방향 바꿀 때 무릎에서 우드득하고 소리가 나는데 아프진 않아요ㅜㅜ 괜찮은건가요?,12개,2020. 6. 4.
최지봉,자꾸 무릎이 앞으로 발사돼요,7개,2020. 6. 4.
이지혜,내일 오전운동은 이것으로 시작합니다!,7개,2020. 6. 4.
잊누와,누워서 보는데도 무셔...,19개,2020. 6. 4.
MaybeTrue,"언니 100개가 아니라 200개 아니에여......? ㅠㅠㅠㅠㅠㅠㅠㅠㅠ



매트가 밀려서 그렇지 효과는 좋을 것 같아요
근데 다음날 못 걸을듯ㅋㅋㅋㅋㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈",11개,2020. 6. 4.
루랑이는루르렁,"어제 술 거하게먹고 속죄하는 마음으로다가 다리뿌시러왔습니다🖐
쌤 이거 너무힘든데....요...? 죽을거같은데 샘 허벅지 갈라지는게 너무섹시해서 저다리가 내다리다..라는생각으로했어요
6/6⭕",3개,2020. 6. 4.
bokrakang,와이드스쿼트보다 재밌어요 ㅋㅋ 신난다. 오늘 도넛츠 먹었는데. 낼부터 3일은 디톡스하고...소식이랑 하나쌤 운동 욜심히 해야죠! 우하하하하하하하하,10개,2020. 6. 4.
gaby,1일1강 조심히 잘 해보겄습니닷,9개,2020. 6. 4.
오캄,"오늘부터 매일 2주동안 갑니당!!
6/4⭕️
6/5⭕️",11개,2020. 6. 4.
구리구리냥,오와....와이드백개도 힘들게 했는데 내일은 이걸로 하체 뿌숴야겠어욥!!,4개,2020. 6. 4.
이슬기,"일일 일깡!!!! 하나 스트레칭 ㅋㅋㅋㅋㅋ
영상보다 빵터졌어요~!! 
체력이 별로여서 힘든데도, 선생님 영상보면 신나고 힘이나서 끝까지 다 따라하게됩니당 ㅋㅋㅋ 감사합니당~♡♡
비타민같은 하나쌤 항상 즐거운일만 가득하세요 :)♡♡",6개,2020. 6. 4.
민잉,"13분이라고 쉽게 봤다가 죽을뻔.....ㅠㅠ 
속도가 좀 빨라서 몇개 빼먹었는데 괜찮겠죠ㅠ",3개,2020. 6. 4.
yujungseo,1일1강!!!!ㅋㅋㅋㅋㅋㅋ 쌤 너무 웃겨용 저 8월 복직인데 복직전에 쌤 도움 좀 많이 받아야겠어요!!,10개,2020. 6. 4.
아신,"2주 챌린지 시작하겠습니다!
6.5",4개,2020. 6. 4.
NnnBbb,이거하면 강하나님같은 허벅지 가질수있는거죠? 근데 와이드 스쿼트할때 꼬리뼈 부분이 아픈건 왜그런 걸까요? 그리고 고관절 이라고해야하나? 허벅지와 골반이 이어져 앉을때 접히는 곳이요. 거기가 아파요,1개,2020. 6. 4.
갓지은밥,"저 무엇보다도 다리가 항상 컴플렉스 였는데 오늘 운동하려고 들어왔는데 운명처럼 이 영상 떠서 뭔가에 홀리듯이 들어와 운동했습니다...😆
하고 나니까 땀 진짜 주룩주룩 나고 힘들긴 하지만 엄청 뿌듯하네요!!
이런 거 처음이긴 하지만 운동 동기부여를 위해서 저도 한 번 댓글로 매일 운동 체크 해보려고 해요! 강하나쌤 믿고 2주 달려보겠습니다👍🏻

6/4 - 허벅지 둘레 64cm
6/5 - 1세트까지만 해도 두번째라고 안 힘드네! 했는데 역시나 끝날땐 땀 줄줄이네요...😂 오늘도 완료했습니다!",2개,2020. 6. 4.
소정,하나쌤 혹시 슬로우버피 여러가지 버전으로 알려주실수 있는지 요청드려보아요 전신운동인데 서있다가 내려가는 동작에서 무릎을 지나치게 많이 쓰는것 같아서요~~,1개,2020. 6. 4.
해피해피,와 이 운동도 해보고 싶네요. 선생님 중급자를 월부터 토까지 매일 하고 있는데요. 중급자만 계속해도 부족함없이 될까요? 운동은 6개월정도 되었는데요. 아직도 중급자 힘겹게 하고 있는데 계속 이렇게 해도 좋을지 여쭤보고 싶어요.,2개,2020. 6. 4.
알통달통TV운동하는여자들,"100개라니!!!
멋집니다!!!!!!!",4개,2020. 6. 4.
hanaLee,땀 줄줄줄!!!  운동한 맛이나요!!! 최고의 맛!!!,4개,2020. 6. 4.
쭈개나리,우와!!! 최강! 쉬워보였어요 ㅠㅠ 아니였어요 땀이 줄줄  마지막 10개는 으악으악 하는데 “할수있다 더 즐겁게 “ 파이팅 하시는 강하나샘의 격려로 지금 내다리가 내다리가 아니여유~~~,3개,2020. 6. 4.
박동희,1:43,2개,2020. 6. 4.
신민영,안녕하세요 선생님 처음으로 댓글달아봐요:)ㅎㅎㅎ오늘 올리신거 저 10개따라하고 주저 앉았어요....ㅋㅋㅋㅋㅋ전 선생님 다른영상들로 좀 더 강해져서 다시 도전할라구요!!,2개,2020. 6. 4.
니쩌,하..............지옥으로가는 세계일거같아요,2개,2020. 6. 4.
김주희,폼롤러 붙잡고 애원하고 있는나를 발견했습니다....ㅜㅜ,1개,2020. 6. 4.
타코와사비,제발 -5cm!! (๑˃̵ᴗ˂̵)و,3개,2020. 6. 4.
chaeone,와.. 허벅지 꼭 빼고싶었는데 앞으로 열심히 보고 따라해야겠어요 감사합니다 😆,5개,2020. 6. 4.
