comment,noun,adj,verb
미서원 누나 운동하시는 모습이 멋있고 아름다워요.,"['서원', '누나', '운동', '모습']","['밉다', '멋있다', '아름답다']",['하다']
소미님 멋져요 제워너비..,"['미', '너비']",['멋지다'],[]
"하체루틴 
0:03 스미스 머신 스쿼트 smith machine squat /  20-45kg  (8-12*4set)
1:08  원 레그 프레스 one leg press / 40-45kg (12*2set)
1:34 와이드 스쿼트 (덤벨 ) wide squat with dumbbell  / 40kg (10*3set)
3:02 레그 익스텐션 leg extension /15kg (5개씩 3초홀딩 15개 *3set)
3:32 라잉 레그 컬 lying leg curl / 10-15kg (12*3set)
4:18 힙쓰러스트 hip thrust / 60-80kg (8-12*3set)
7:16 덩키 킥 donkey kick / (15*2set)
7:35 카프 레이즈 calf raise /  20kg (20+ 20초홀딩) 30kg (10+20초 홀딩) 30kg (20+ 10초홀딩)","['하체', '루틴', '스미스', '머신', '스쿼트', '원', '레그', '프레', '스', '와이드', '스쿼트', '덤벨', '레그', '익스', '텐션', '개', '개', '라잉', '레그', '컬', '힙쓰', '러스트', '덩키', '킥', '카프', '레이즈', '홀딩']",[],[]
"멈추면 근손실. 중량 내리면 근손실 올까봐 확실히 옆에서 힘들게 만들어주시네요..😆😆 ㅋㅋㅋㅎㅎ 
보기만해도 근육들이 타들어가는거 같네오...","['손실', '중량', '손실', '옆', '보기', '만해', '근육', '타']","['확실하다', '힘들다', '같다']","['멈추다', '내리다', '오다', '만들다', '들어가다']"
보면서 제 하체가 다 힘듦 덜덜 ㅋㅋㅋ,"['하체', '덜덜']",['힘들다'],['보다']
"오늘 운동하기 전에 소미님 운동 브이로그 보면서 운동 욕구 뿜뿜 채우고 가요! 항상 소미님께 감사합니다 제 워너비세요!>< 어제는 제 친구한테 소미님 영업했답니다~헤헤
운동 브이로그 영상 자주 올려주세요~","['오늘', '운동', '미', '운동', '브이', '로그', '운동', '욕구', '뿜뿜', '가요', '항상', '미', '워', '너비', '세', '어제', '친구', '미', '영업', '헤헤', '운동', '브이', '로그', '영상', '자주']",[],"['하다', '보다', '채우다', '감사하다', '하다', '올려주다']"
ㅠㅠㅠ트레이너 얄미워욬ㅋㅋㅋㅋㅋ,['트레이너'],['얄밉다'],[]
우와 진짜 짱이다. 코치님도 완전 미남ㅋㅋㅋ,"['짱', '코치', '완전', '미남']",[],[]
"지금도 해외살고 계신거죠?
진심 멋지네요^^","['지금', '해외', '살', '진심']","['계시다', '멋지다']",[]
골프선생님 소미님 머리카락 잡아주는거 괜히 웃김ㅋ ㅋ 보는 제 하체가 다 털리는 기분이에용!!,"['골프', '선생님', '미', '머리카락', '하체', '기분']",[],"['잡다', '웃기다', '보다', '털리다']"
운동하는 모습 너무 멋져요:-) 화이팅!,"['운동', '모습', '화이팅']",['멋지다'],['하다']
오 첫 댓글의 영광인가 ㅎㅎ  근데 스쿼트 무게 저랑 똑같이 드시네요 . 전 남잔데 ㅡㅡ,"['첫', '댓글', '영광', '스쿼트', '무게', '남자']",[],['들다']
멋있으세요 👍👍👍😁,[],['멋있다'],[]
소미쌤 근육 펌핑대박ㅋㅋㅋㅋ 전 미국인데요 저두 이젠 짐 가고싶어요..ㅠㅠ 자극 받았는데!!! 쌤의 대박홈트를 기다리는 수밖에🙏🏻,"['소', '쌤', '근육', '펌핑', '대박', '미국', '젠', '짐', '자극', '쌤', '대박홈트']",['밉다'],"['가다', '받다', '기다리다']"
궁금증이 해결됬습니닼ㅋㅋㅋ 미서원님이 저희 하라고 영상 올려주시는거는 그냥 웜업이였네욬ㅋㅋ운동영상 올려주시는것 도 저승과 때때로 하이파이브 하고 오는데 이건..저승에 제발로 가는 길이군요,"['궁금증', '해결', '원님', '저희', '하라', '영상', '그냥', '웜업', '운동', '영상', '저승', '하이파이브', '저승', '제발', '길이']",['밉다'],"['되다', '올려주다', '이다', '올려주다', '하다', '오다', '가다']"
진짜 너무 멋진분 👍,[],['멋지다'],[]
